Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3549.2,1469.7,5698.7,4688.9
2.0,3549.6,1469.8,5694.3,4699.5
3.0,3549.7,1476.6,5692.9,4700.7
4.0,3552.3,1480.0,5692.2,4703.0
5.0,3553.9,1475.9,5691.7,4704.5
6.0,3555.0,1473.1,5691.4,4705.4
7.0,3555.7,1471.2,5691.2,4706.1
8.0,3556.3,1471.0,5691.0,4706.6
9.0,3556.8,1470.9,5690.9,4707.0
10.0,3557.1,1470.8,5690.8,4706.3
11.0,3557.4,1472.8,5690.7,4705.6
12.0,3557.7,1474.5,5690.7,4705.1
13.0,3557.9,1474.4,5690.6,4704.6
14.0,3557.2,1474.0,5690.5,4704.2
15.0,3556.6,1473.7,5690.5,4703.8
16.0,3556.9,1473.4,5690.5,4704.3
17.0,3557.1,1473.4,5690.4,4704.2
18.0,3557.3,1473.5,5691.2,4704.7
19.0,3557.5,1472.5,5691.8,4705.1
20.0,3557.0,1471.5,5692.4,4705.4
21.0,3556.5,1471.7,5693.0,4705.0
22.0,3556.0,1470.9,5693.5,4704.7
23.0,3555.6,1470.1,5694.0,4704.3
24.0,3555.2,1469.4,5694.4,4704.0
25.0,3555.5,1470.8,5694.8,4703.8
26.0,3555.8,1472.1,5695.1,4703.5
27.0,3556.8,1472.0,5695.5,4703.3
28.0,3557.7,1471.9,5695.8,4703.0
29.0,3557.2,1471.7,5696.1,4702.2
30.0,3556.7,1473.0,5696.3,4701.4
31.0,3556.2,1474.1,5696.6,4701.5
32.0,3555.8,1474.1,5696.8,4701.6
33.0,3555.4,1474.1,5696.3,4701.7
34.0,3555.1,1474.1,5695.9,4701.7
35.0,3554.8,1474.1,5695.6,4701.8
36.0,3554.4,1474.1,5695.3,4701.9
37.0,3554.8,1474.1,5695.0,4701.1
38.0,3555.1,1474.1,5694.7,4701.2
39.0,3555.5,1475.1,5694.4,4701.4
40.0,3555.8,1474.8,5694.1,4701.5
41.0,3556.0,1475.8,5693.8,4701.6
42.0,3556.3,1475.6,5693.6,4701.5
43.0,3555.9,1475.3,5693.4,4701.4
44.0,3555.5,1474.9,5693.1,4701.3
45.0,3555.1,1475.9,5692.9,4701.8
46.0,3554.8,1475.5,5693.4,4702.4
47.0,3555.1,1475.2,5693.8,4702.9
48.0,3555.5,1474.2,5694.2,4702.7
49.0,3555.8,1475.2,5694.6,4703.2
50.0,3556.0,1475.1,5694.9,4703.6
51.0,3556.3,1476.1,5695.3,4704.0
52.0,3556.5,1477.0,5695.6,4703.8
53.0,3556.7,1477.8,5695.9,4703.5
54.0,3557.0,1477.3,5696.1,4703.3
55.0,3557.8,1476.9,5696.4,4703.1
56.0,3558.6,1476.4,5696.6,4702.9
57.0,3559.3,1476.0,5696.8,4702.7
58.0,3560.0,1475.0,5697.0,4701.9
59.0,3560.7,1474.0,5696.6,4701.1
60.0,3561.3,1474.0,5696.2,4701.0
61.0,3561.8,1474.0,5695.8,4701.0
62.0,3561.7,1473.1,5695.4,4700.9
63.0,3561.6,1472.3,5695.0,4701.5
64.0,3561.5,1472.4,5694.7,4700.7
65.0,3561.4,1471.6,5694.4,4700.1
66.0,3562.0,1470.8,5694.1,4700.2
67.0,3562.5,1470.1,5693.9,4699.6
68.0,3562.3,1471.4,5693.6,4699.6
69.0,3561.5,1472.6,5693.4,4699.0
70.0,3560.8,1473.7,5693.2,4699.7
71.0,3560.1,1474.8,5693.0,4700.4
72.0,3560.1,1475.8,5692.8,4700.5
73.0,3560.1,1476.7,5692.6,4701.1
74.0,3560.1,1477.5,5692.4,4701.7
75.0,3560.1,1477.0,5692.3,4702.3
76.0,3560.1,1476.6,5692.2,4702.8
77.0,3560.1,1476.2,5692.0,4703.2
78.0,3560.1,1475.8,5691.9,4703.7
79.0,3560.7,1474.8,5691.8,4704.1
80.0,3561.3,1474.4,5691.7,4704.4
81.0,3561.9,1474.2,5691.6,4704.8
82.0,3562.4,1473.9,5691.5,4705.1
83.0,3562.9,1474.9,5691.4,4704.8
84.0,3563.3,1475.9,5691.3,4704.5
85.0,3563.8,1475.5,5691.2,4704.9
86.0,3563.5,1474.5,5691.1,4703.9
87.0,3563.9,1473.6,5691.7,4703.0
88.0,3564.3,1472.7,5692.2,4702.2
89.0,3564.7,1472.5,5692.7,4701.4
90.0,3565.0,1472.4,5693.2,4700.6
91.0,3565.4,1473.5,5693.6,4700.6
92.0,3565.7,1474.6,5694.0,4701.2
93.0,3565.9,1474.3,5693.8,4701.8
94.0,3566.2,1475.3,5693.5,4701.7
95.0,3566.4,1476.2,5693.3,4702.2
96.0,3566.0,1477.1,5693.2,4702.7
97.0,3565.6,1478.0,5693.0,4703.2
98.0,3565.3,1478.7,5692.9,4703.6
99.0,3564.9,1478.4,5692.7,4702.7
100.0,3564.6,1478.1,5692.5,4702.6
101.0,3565.0,1477.9,5692.4,4702.4
102.0,3565.3,1477.6,5692.2,4702.9
103.0,3565.6,1477.4,5692.1,4703.3
104.0,3565.2,1477.2,5691.9,4703.8
105.0,3564.9,1478.0,5691.8,4704.2
106.0,3564.6,1477.5,5691.7,4704.1
107.0,3564.3,1478.3,5691.6,4704.5
108.0,3564.0,1479.0,5691.5,4704.8
109.0,3563.7,1477.8,5691.4,4704.5
110.0,3564.2,1476.7,5691.3,4704.9
111.0,3564.5,1476.5,5691.2,4705.2
112.0,3563.6,1476.3,5691.1,4704.9
113.0,3563.4,1476.2,5691.1,4705.2
114.0,3563.1,1476.0,5691.0,4705.5
115.0,3562.9,1475.0,5690.9,4705.8
116.0,3562.8,1474.0,5690.9,4705.4
117.0,3562.6,1473.1,5690.8,4704.4
118.0,3563.1,1472.3,5690.8,4703.5
119.0,3563.5,1472.1,5690.7,4703.5
120.0,3563.9,1472.0,5690.7,4703.4
121.0,3564.3,1471.9,5690.7,4703.2
122.0,3564.0,1471.8,5690.6,4703.0
123.0,3563.8,1471.6,5690.6,4702.8
124.0,3564.2,1471.5,5690.6,4702.6
125.0,3563.9,1471.4,5690.5,4702.5
126.0,3563.7,1470.7,5690.5,4702.3
127.0,3564.1,1470.0,5691.1,4702.2
128.0,3564.4,1470.0,5691.0,4702.0
129.0,3564.8,1470.0,5691.0,4701.2
130.0,3565.1,1471.3,5690.9,4701.8
131.0,3565.5,1471.2,5690.8,4702.3
132.0,3565.7,1470.5,5690.8,4702.8
133.0,3566.0,1470.5,5690.7,4702.8
134.0,3565.6,1470.4,5690.7,4703.3
135.0,3565.3,1470.4,5690.6,4703.3
136.0,3565.6,1469.7,5690.6,4703.1
137.0,3565.9,1469.1,5690.6,4702.9
138.0,3566.1,1468.5,5690.6,4703.3
139.0,3566.4,1468.6,5690.6,4703.8
140.0,3566.6,1468.7,5690.6,4703.7
141.0,3566.8,1468.8,5690.5,4703.7
142.0,3567.0,1468.2,5690.5,4704.1
143.0,3567.2,1467.7,5690.5,4704.5
144.0,3567.4,1467.2,5690.4,4704.8
145.0,3567.6,1467.4,5690.4,4704.5
146.0,3567.7,1468.8,5690.4,4704.9
147.0,3567.2,1470.2,5690.4,4705.2
148.0,3566.8,1470.4,5691.0,4704.9
149.0,3566.3,1470.7,5691.6,4703.9
150.0,3565.9,1471.9,5691.5,4703.0
151.0,3565.5,1471.8,5691.4,4703.5
152.0,3565.2,1471.0,5691.3,4703.2
153.0,3564.8,1470.3,5691.2,4703.0
154.0,3564.5,1469.7,5691.1,4703.5
