Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,939.8,4559.0,4519.0,6448.5
2.0,934.9,4554.5,4514.5,6444.3
3.0,933.2,4553.0,4513.0,6442.8
4.0,929.9,4554.8,4512.2,6442.1
5.0,929.9,4555.8,4511.8,6441.7
6.0,929.9,4556.6,4513.0,6441.4
7.0,929.9,4557.1,4514.1,6441.2
8.0,929.9,4556.1,4514.9,6441.0
9.0,928.7,4556.6,4515.5,6440.9
10.0,928.9,4556.6,4516.0,6440.8
11.0,929.0,4556.7,4516.4,6440.7
12.0,929.1,4556.7,4516.8,6440.6
13.0,928.2,4556.7,4517.1,6441.5
14.0,927.5,4556.8,4516.4,6442.3
15.0,928.0,4556.8,4516.7,6442.1
16.0,927.3,4556.8,4516.9,6441.9
17.0,926.7,4557.1,4517.1,6441.8
18.0,927.2,4557.3,4517.3,6441.6
19.0,926.7,4557.5,4516.8,6441.5
20.0,926.9,4557.7,4516.9,6442.1
21.0,927.1,4557.1,4517.1,6444.2
22.0,927.4,4557.3,4517.2,6446.0
23.0,928.3,4556.8,4517.4,6447.7
24.0,929.1,4556.3,4517.5,6449.3
25.0,930.5,4556.6,4517.6,6450.7
26.0,931.9,4556.8,4517.1,6450.0
27.0,932.4,4557.0,4517.3,6450.1
28.0,932.9,4556.6,4518.1,6450.3
29.0,932.7,4556.8,4518.2,6450.4
30.0,932.6,4557.0,4518.4,6450.5
31.0,932.4,4557.2,4518.5,6449.8
32.0,931.6,4557.4,4518.6,6449.1
33.0,930.8,4557.6,4519.3,6448.5
34.0,930.1,4557.7,4518.7,6448.6
35.0,930.3,4557.2,4518.1,6448.7
36.0,929.6,4556.7,4518.3,6448.8
37.0,929.6,4556.3,4518.4,6450.2
38.0,929.7,4556.5,4518.5,6451.5
39.0,929.7,4556.8,4518.6,6452.7
40.0,929.7,4557.0,4518.7,6452.5
41.0,929.1,4557.2,4518.1,6453.7
42.0,928.5,4557.2,4518.2,6454.7
43.0,929.2,4557.3,4518.3,6455.7
44.0,929.3,4556.9,4518.5,6455.3
45.0,929.3,4557.1,4518.6,6455.0
46.0,930.0,4557.1,4518.6,6454.7
47.0,930.0,4556.6,4518.7,6454.4
48.0,930.0,4556.2,4518.2,6453.4
49.0,929.4,4555.8,4518.3,6452.6
50.0,928.8,4555.4,4519.0,6451.8
51.0,928.8,4555.1,4519.8,6451.6
52.0,928.3,4555.4,4519.8,6451.5
53.0,928.4,4555.7,4519.1,6451.4
54.0,928.5,4555.3,4518.5,6450.7
55.0,928.6,4555.0,4518.0,6450.0
56.0,928.0,4554.6,4518.1,6449.4
57.0,928.8,4554.3,4518.2,6448.8
58.0,930.2,4554.5,4518.4,6448.2
59.0,931.4,4554.2,4518.5,6447.7
60.0,932.6,4554.0,4518.6,6447.9
61.0,933.8,4554.3,4518.0,6447.4
62.0,933.5,4554.7,4517.5,6447.0
63.0,932.7,4554.4,4517.6,6447.1
64.0,931.8,4554.1,4517.7,6447.3
65.0,931.1,4553.9,4517.2,6447.5
66.0,930.4,4554.3,4517.4,6447.7
67.0,930.3,4554.6,4517.5,6447.8
68.0,930.3,4554.3,4517.7,6448.0
69.0,930.9,4554.7,4517.8,6448.1
70.0,930.9,4555.0,4518.0,6448.2
71.0,930.8,4554.7,4518.1,6449.6
72.0,930.8,4554.4,4518.9,6450.9
73.0,930.1,4554.8,4519.6,6450.9
74.0,930.1,4554.5,4520.3,6450.2
75.0,930.7,4554.2,4520.9,6450.2
76.0,932.0,4553.9,4520.8,6449.5
77.0,933.1,4553.7,4520.7,6449.5
78.0,934.2,4553.4,4520.6,6449.6
79.0,934.6,4553.2,4521.2,6449.6
80.0,935.6,4553.0,4521.7,6449.6
81.0,935.4,4553.4,4522.3,6449.6
82.0,936.3,4553.2,4522.1,6449.7
83.0,936.6,4553.7,4522.6,6449.0
84.0,936.8,4553.9,4523.1,6448.5
85.0,937.7,4554.1,4523.5,6447.9
86.0,937.8,4554.5,4524.0,6448.0
87.0,937.9,4554.8,4524.4,6448.2
88.0,937.4,4555.0,4524.7,6448.3
89.0,937.6,4555.3,4525.1,6447.8
90.0,938.4,4554.9,4524.7,6447.3
91.0,937.9,4554.6,4524.3,6446.8
92.0,937.5,4555.0,4524.0,6447.1
93.0,936.4,4555.1,4523.6,6447.4
94.0,936.0,4555.2,4524.1,6447.0
95.0,936.3,4554.9,4524.4,6448.4
96.0,936.5,4554.6,4524.8,6448.5
97.0,936.7,4554.3,4524.5,6449.9
98.0,936.3,4554.0,4524.2,6450.1
99.0,935.2,4553.7,4523.9,6451.3
100.0,934.3,4554.0,4523.7,6452.6
101.0,934.0,4554.1,4523.4,6453.7
102.0,933.7,4554.3,4523.2,6453.4
103.0,933.5,4554.1,4522.4,6454.5
104.0,932.6,4554.4,4522.1,6454.2
105.0,932.6,4554.8,4521.9,6453.9
106.0,932.7,4555.1,4521.8,6453.7
107.0,931.8,4555.4,4521.6,6452.8
108.0,931.7,4555.7,4521.4,6452.0
109.0,931.6,4555.4,4520.7,6451.9
110.0,930.9,4555.0,4520.6,6451.7
111.0,930.2,4554.7,4520.6,6451.6
112.0,930.2,4554.4,4520.6,6451.5
113.0,930.1,4554.8,4520.5,6451.4
114.0,930.1,4555.1,4521.1,6451.3
115.0,929.5,4555.4,4521.7,6451.2
116.0,928.9,4555.7,4522.2,6452.5
117.0,929.6,4556.0,4522.7,6452.4
118.0,929.6,4556.2,4523.2,6453.6
119.0,929.6,4556.5,4523.6,6453.3
120.0,929.7,4556.7,4524.1,6453.1
121.0,929.7,4556.9,4523.8,6452.9
122.0,931.0,4557.1,4523.5,6452.7
123.0,931.1,4557.3,4523.3,6452.5
124.0,931.2,4557.5,4523.1,6451.7
125.0,931.4,4557.6,4522.9,6451.6
126.0,931.5,4557.8,4522.7,6450.9
127.0,931.6,4557.9,4522.5,6450.2
128.0,932.1,4558.1,4522.4,6449.5
129.0,932.0,4558.2,4521.6,6448.9
130.0,932.5,4558.3,4521.4,6449.0
131.0,932.3,4558.4,4520.7,6450.3
132.0,932.2,4558.5,4520.0,6450.4
133.0,932.7,4558.6,4520.0,6450.5
134.0,933.2,4558.7,4520.6,6451.8
135.0,934.2,4558.8,4521.2,6453.0
136.0,934.6,4558.9,4521.8,6452.9
137.0,933.7,4558.7,4521.7,6452.8
138.0,933.6,4558.2,4521.6,6452.8
139.0,933.6,4557.7,4521.5,6453.9
140.0,933.5,4557.2,4520.7,6453.7
141.0,934.0,4556.7,4520.7,6453.4
142.0,935.0,4556.3,4520.0,6453.2
143.0,935.3,4555.9,4520.0,6453.0
144.0,935.6,4556.1,4520.6,6452.2
145.0,935.3,4556.4,4521.2,6451.4
146.0,934.3,4556.6,4521.8,6450.6
147.0,934.2,4556.8,4521.7,6450.6
148.0,934.1,4556.4,4521.6,6450.6
149.0,933.2,4556.0,4521.5,6450.5
150.0,933.6,4555.6,4521.4,6450.5
151.0,933.4,4555.2,4521.3,6450.5
152.0,932.5,4554.9,4521.2,6451.7
153.0,933.0,4554.6,4521.1,6452.9
154.0,934.1,4554.3,4521.1,6452.7
155.0,934.5,4554.0,4520.3,6452.5
156.0,935.5,4553.7,4520.3,6452.4
157.0,935.8,4553.5,4519.6,6452.2
158.0,936.1,4553.7,4519.0,6451.4
159.0,935.0,4553.9,4518.4,6451.3
160.0,934.9,4553.7,4518.5,6451.3
161.0,933.9,4553.5,4518.0,6451.2
162.0,933.7,4553.2,4517.4,6451.1
163.0,933.4,4553.7,4517.0,6451.0
164.0,933.9,4554.1,4516.5,6452.2
165.0,934.3,4554.5,4516.7,6453.4
166.0,935.3,4554.6,4517.0,6454.5
167.0,935.6,4554.8,4517.1,6454.2
168.0,935.2,4554.9,4517.3,6453.9
169.0,934.2,4555.1,4516.9,6453.7
170.0,934.0,4555.4,4516.4,6453.4
171.0,933.7,4555.7,4516.0,6453.2
172.0,934.1,4555.9,4516.3,6453.0
173.0,933.9,4556.2,4517.1,6452.8
174.0,933.6,4556.5,4517.3,6453.9
175.0,933.4,4556.0,4517.5,6454.9
176.0,932.5,4555.6,4517.7,6455.9
177.0,931.7,4555.3,4517.8,6455.5
178.0,931.8,4554.9,4518.0,6455.2
179.0,931.9,4554.6,4518.1,6454.8
180.0,931.1,4554.3,4518.9,6455.8
181.0,931.2,4554.0,4519.6,6456.7
182.0,931.3,4554.4,4520.2,6457.6
183.0,930.6,4554.6,4520.9,6457.1
184.0,931.2,4554.8,4521.5,6456.6
185.0,931.1,4555.1,4522.0,6457.5
186.0,932.3,4555.4,4521.2,6457.0
187.0,932.8,4555.7,4520.5,6456.6
188.0,932.0,4556.0,4519.8,6456.1
189.0,931.2,4556.2,4519.2,6457.0
190.0,930.5,4556.5,4519.3,6456.6
191.0,930.5,4556.5,4519.3,6456.2
192.0,929.8,4556.5,4519.3,6455.1
193.0,929.8,4556.8,4519.4,6454.8
194.0,929.8,4557.0,4519.4,6454.5
195.0,929.2,4556.5,4519.5,6454.2
196.0,929.9,4556.1,4518.9,6453.3
197.0,930.5,4555.7,4518.9,6453.1
198.0,930.5,4555.3,4519.0,6452.9
199.0,929.8,4555.0,4519.1,6452.0
200.0,930.0,4554.7,4519.8,6451.3
201.0,929.4,4554.4,4519.8,6450.5
202.0,928.8,4554.7,4520.4,6449.9
203.0,928.9,4555.1,4520.4,6449.9
204.0,929.6,4554.8,4520.4,6449.9
205.0,930.3,4555.1,4520.4,6451.2
206.0,931.5,4555.4,4520.3,6451.1
207.0,932.7,4555.7,4520.3,6451.0
208.0,933.8,4555.8,4520.3,6451.0
209.0,934.9,4555.9,4519.6,6450.3
210.0,935.2,4555.9,4519.7,6449.6
211.0,935.5,4556.2,4519.7,6449.6
212.0,936.4,4555.8,4520.3,6449.8
213.0,936.7,4555.4,4520.3,6449.9
214.0,937.5,4555.1,4519.7,6451.2
215.0,937.7,4554.7,4519.6,6451.3
216.0,938.5,4554.9,4519.0,6451.3
217.0,937.9,4555.0,4518.4,6451.2
218.0,938.7,4555.3,4519.2,6452.4
219.0,938.3,4555.6,4519.2,6451.6
220.0,938.0,4555.9,4519.3,6451.5
221.0,938.8,4556.2,4518.7,6451.4
222.0,938.9,4556.4,4518.1,6451.3
223.0,938.5,4556.7,4517.6,6452.5
224.0,938.1,4556.9,4517.7,6453.7
225.0,937.8,4557.1,4517.9,6454.7
226.0,937.5,4557.3,4518.0,6455.7
227.0,938.3,4556.8,4518.2,6456.6
228.0,939.0,4556.4,4518.3,6457.5
229.0,939.8,4556.0,4517.7,6458.3
230.0,939.8,4556.2,4517.2,6459.1
231.0,939.1,4556.5,4516.8,6459.8
232.0,938.6,4556.0,4517.0,6460.4
233.0,937.4,4555.7,4517.2,6459.7
234.0,936.2,4555.3,4517.4,6459.1
235.0,936.0,4555.4,4517.5,6458.5
236.0,935.6,4555.5,4517.7,6458.0
237.0,934.6,4555.1,4518.5,6457.5
238.0,934.3,4554.8,4519.2,6458.3
239.0,934.1,4554.5,4519.9,6457.7
240.0,933.1,4554.2,4520.6,6456.6
241.0,932.3,4553.9,4521.2,6455.5
242.0,931.5,4553.7,4521.7,6455.3
243.0,930.8,4554.1,4522.3,6454.3
244.0,930.9,4554.3,4522.8,6453.4
245.0,931.0,4554.5,4523.2,6453.2
246.0,931.2,4554.6,4523.7,6454.3
247.0,931.3,4554.8,4524.1,6454.0
248.0,931.2,4554.9,4523.8,6453.7
249.0,931.8,4555.1,4524.2,6453.5
250.0,932.9,4555.2,4524.6,6453.3
251.0,933.4,4555.3,4524.9,6453.0
252.0,933.8,4555.6,4524.0,6454.1
253.0,934.9,4555.2,4523.7,6454.0
254.0,935.8,4554.9,4523.5,6453.7
255.0,936.8,4555.2,4522.6,6453.5
256.0,937.0,4555.3,4523.1,6452.6
257.0,937.8,4555.5,4522.9,6451.8
258.0,937.5,4555.6,4523.3,6451.1
259.0,938.3,4555.8,4523.8,6450.3
260.0,939.1,4556.1,4524.2,6450.3
261.0,939.8,4556.4,4524.6,6450.3
