数据序列,设备号,测量值
0,0,1800
0,1,3670
0,2,4360
0,3,5250
1,0,1780
1,1,3640
1,2,4350
1,3,5250
2,0,1780
2,1,3630
2,2,4360
2,3,5240
3,0,1780
3,1,3650
3,2,4360
3,3,5240
4,0,1780
4,1,3640
4,2,4360
4,3,5240
5,0,1800
5,1,3670
5,2,4370
5,3,5240
6,0,1800
6,1,3670
6,2,4370
6,3,5240
7,0,1810
7,1,3650
7,2,4360
7,3,5240
8,0,1800
8,1,3640
8,2,4370
8,3,5240
9,0,1810
9,1,3640
9,2,4380
9,3,5240
10,0,1800
10,1,3630
10,2,4390
10,3,5240
11,0,1780
11,1,3640
11,2,4380
11,3,5240
12,0,1800
12,1,3650
12,2,4370
12,3,5240
13,0,1810
13,1,3650
13,2,4360
13,3,5260
14,0,1810
14,1,3640
14,2,4350
14,3,5250
15,0,1800
15,1,3640
15,2,4360
15,3,5260
16,0,1800
16,1,3640
16,2,4370
16,3,5250
17,0,1800
17,1,3640
17,2,4360
17,3,5260
18,0,1800
18,1,3650
18,2,4350
18,3,5250
19,0,1780
19,1,3650
19,2,4360
19,3,5250
20,0,1770
20,1,3650
20,2,4350
20,3,5260
21,0,1770
21,1,3650
21,2,4360
21,3,5240
22,0,1770
22,1,3650
22,2,4360
22,3,5240
23,0,1780
23,1,3650
23,2,4360
23,3,5240
24,0,1780
24,1,3640
24,2,4360
24,3,5240
25,0,1770
25,1,3630
25,2,4350
25,3,5230
26,0,1770
26,1,3630
26,2,4350
26,3,5240
27,0,1770
27,1,3640
27,2,4350
27,3,5240
28,0,1780
28,1,3640
28,2,4350
28,3,5240
29,0,1800
29,1,3640
29,2,4360
29,3,5240
30,0,1800
30,1,3640
30,2,4350
30,3,5240
31,0,1800
31,1,3630
31,2,4370
31,3,5260
32,0,1810
32,1,3650
32,2,4370
32,3,5250
33,0,1800
33,1,3640
33,2,4370
33,3,5260
34,0,1810
34,1,3640
34,2,4370
34,3,5250
35,0,1810
35,1,3630
35,2,4370
35,3,5250
36,0,1800
36,1,3650
36,2,4360
36,3,5250
37,0,1800
37,1,3650
37,2,4350
37,3,5250
38,0,1810
38,1,3630
38,2,4350
38,3,5240
39,0,1810
39,1,3650
39,2,4350
39,3,5240
40,0,1810
40,1,3670
40,2,4360
40,3,5240
41,0,1810
41,1,3680
41,2,4350
41,3,5240
42,0,1800
42,1,3680
42,2,4350
42,3,5240
43,0,1810
43,1,3690
43,2,4350
43,3,5240
44,0,1810
44,1,3690
44,2,4350
44,3,5250
45,0,1810
45,1,3680
45,2,4350
45,3,5240
46,0,1810
46,1,3670
46,2,4360
46,3,5240
47,0,1810
47,1,3680
47,2,4350
47,3,5240
48,0,1800
48,1,3670
48,2,4350
48,3,5240
49,0,1800
49,1,3670
49,2,4360
49,3,5240
50,0,1800
50,1,3670
50,2,4360
50,3,5250
51,0,1800
51,1,3670
51,2,4350
51,3,5240
52,0,1800
52,1,3670
52,2,4350
52,3,5240
53,0,1800
53,1,3670
53,2,4350
53,3,5230
54,0,1800
54,1,3650
54,2,4350
54,3,5230
55,0,1800
55,1,3650
55,2,4350
55,3,5230
56,0,1800
56,1,3650
56,2,4350
56,3,5230
57,0,1800
57,1,3650
57,2,4350
57,3,5230
58,0,1780
58,1,3670
58,2,4350
58,3,5230
59,0,1780
59,1,3670
59,2,4350
59,3,5250
60,0,1780
60,1,3670
60,2,4360
60,3,5250
61,0,1800
61,1,3670
61,2,4350
61,3,5250
62,0,1800
62,1,3670
62,2,4350
62,3,5250
63,0,1800
63,1,3650
63,2,4340
63,3,5250
64,0,1780
64,1,3650
64,2,4340
64,3,5250
65,0,1800
65,1,3650
65,2,4340
65,3,5250
66,0,1800
66,1,3670
66,2,4340
66,3,5250
67,0,1800
67,1,3650
67,2,4340
67,3,5250
68,0,1800
68,1,3680
68,2,4340
68,3,5250
69,0,1800
69,1,3680
69,2,4340
69,3,5260
70,0,1800
70,1,3650
70,2,4340
70,3,5260
71,0,1780
71,1,3650
71,2,4340
71,3,5260
72,0,1800
72,1,3650
72,2,4350
72,3,5250
73,0,1800
73,1,3640
73,2,4350
73,3,5240
74,0,1800
74,1,3640
74,2,4350
74,3,5240
75,0,1800
75,1,3640
75,2,4340
75,3,5230
76,0,1800
76,1,3640
76,2,4350
76,3,5240
77,0,1800
77,1,3630
77,2,4350
77,3,5240
78,0,1780
78,1,3630
78,2,4350
78,3,5240
79,0,1800
79,1,3630
79,2,4350
79,3,5240
80,0,1800
80,1,3630
80,2,4350
80,3,5230
81,0,1800
81,1,3640
81,2,4340
81,3,5230
82,0,1800
82,1,3640
82,2,4350
82,3,5230
83,0,1800
83,1,3640
83,2,4350
83,3,5240
84,0,1810
84,1,3640
84,2,4350
84,3,5230
85,0,1810
85,1,3640
85,2,4350
85,3,5230
86,0,1810
86,1,3640
86,2,4350
86,3,5230
87,0,1810
87,1,3640
87,2,4350
87,3,5230
88,0,1810
88,1,3640
88,2,4350
88,3,5230
89,0,1810
89,1,3640
89,2,4350
89,3,5230
90,0,1800
90,1,3650
90,2,4340
90,3,5230
91,0,1800
91,1,3650
91,2,4340
91,3,5230
92,0,1800
92,1,3650
92,2,4350
92,3,5230
93,0,1800
93,1,3640
93,2,4350
93,3,5230
94,0,1810
94,1,3640
94,2,4360
94,3,5230
95,0,1810
95,1,3650
95,2,4350
95,3,5230
96,0,1800
96,1,3640
96,2,4350
96,3,5240
97,0,1800
97,1,3640
97,2,4360
97,3,5230
98,0,1800
98,1,3640
98,2,4350
98,3,5230
99,0,1810
99,1,3630
99,2,4350
99,3,5230
100,0,1810
100,1,3630
100,2,4350
100,3,5240
101,0,1800
101,1,3650
101,2,4350
101,3,5240
102,0,1780
102,1,3650
102,2,4350
102,3,5250
103,0,1780
103,1,3650
103,2,4350
103,3,5250
104,0,1780
104,1,3670
104,2,4350
104,3,5240
105,0,1800
105,1,3650
105,2,4350
105,3,5230
106,0,1800
106,1,3640
106,2,4340
106,3,5240
107,0,1800
107,1,3640
107,2,4340
107,3,5240
108,0,1800
108,1,3630
108,2,4350
108,3,5240
109,0,1800
109,1,3640
109,2,4350
109,3,5230
110,0,1800
110,1,3640
110,2,4350
110,3,5230
111,0,1770
111,1,3640
111,2,4360
111,3,5230
112,0,1770
112,1,3650
112,2,4350
112,3,5240
113,0,1770
113,1,3650
113,2,4350
113,3,5240
114,0,1780
114,1,3630
114,2,4360
114,3,5230
115,0,1800
115,1,3630
115,2,4360
115,3,5230
116,0,1780
116,1,3630
116,2,4360
116,3,5230
117,0,1780
117,1,3630
117,2,4360
117,3,5230
118,0,1770
118,1,3650
118,2,4360
118,3,5240
119,0,1780
119,1,3670
119,2,4350
119,3,5240
120,0,1770
120,1,3670
120,2,4350
120,3,5240
121,0,1780
121,1,3670
121,2,4340
121,3,5240
122,0,1780
122,1,3670
122,2,4340
122,3,5240
123,0,1780
123,1,3670
123,2,4340
123,3,5250
124,0,1800
124,1,3670
124,2,4340
124,3,5240
125,0,1800
125,1,3650
125,2,4340
125,3,5240
126,0,1800
126,1,3640
126,2,4340
126,3,5240
127,0,1800
127,1,3650
127,2,4350
127,3,5240
128,0,1800
128,1,3650
128,2,4350
128,3,5240
129,0,1800
129,1,3650
129,2,4350
129,3,5240
130,0,1810
130,1,3650
130,2,4350
130,3,5240
131,0,1820
131,1,3650
131,2,4350
131,3,5240
132,0,1810
132,1,3650
132,2,4350
132,3,5230
133,0,1810
133,1,3650
133,2,4350
133,3,5230
134,0,1800
134,1,3670
134,2,4350
134,3,5230
135,0,1800
135,1,3650
135,2,4350
135,3,5230
136,0,1800
136,1,3640
136,2,4350
136,3,5230
137,0,1780
137,1,3640
137,2,4340
137,3,5230
138,0,1780
138,1,3630
138,2,4340
138,3,5230
139,0,1780
139,1,3630
139,2,4340
139,3,5240
140,0,1780
140,1,3630
140,2,4340
140,3,5240
141,0,1780
141,1,3630
141,2,4340
141,3,5240
142,0,1780
142,1,3630
142,2,4350
142,3,5230
143,0,1780
143,1,3630
143,2,4350
143,3,5230
144,0,1800
144,1,3630
144,2,4360
144,3,5230
145,0,1800
145,1,3630
145,2,4360
145,3,5240
146,0,1800
146,1,3630
146,2,4370
146,3,5240
147,0,1780
147,1,3630
147,2,4370
147,3,5240
148,0,1780
148,1,3630
148,2,4370
148,3,5240
149,0,1800
149,1,3630
149,2,4370
149,3,5240
150,0,1800
150,1,3630
150,2,4360
150,3,5230
151,0,1810
151,1,3640
151,2,4360
151,3,5250
152,0,1800
152,1,3640
152,2,4360
152,3,5240
153,0,1780
153,1,3640
153,2,4350
153,3,5230
154,0,1780
