数据序列,设备号,测量值
0,0,3060
0,1,3870
0,2,3140
0,3,3860
1,0,3060
1,1,3890
1,2,3140
1,3,3860
2,0,3060
2,1,3880
2,2,3140
2,3,3860
3,0,3060
3,1,3880
3,2,3140
3,3,3860
4,0,3070
4,1,3890
4,2,3140
4,3,3870
5,0,3080
5,1,3880
5,2,3150
5,3,3880
6,0,3090
6,1,3880
6,2,3160
6,3,3890
7,0,3090
7,1,3880
7,2,3160
7,3,3900
8,0,3070
8,1,3870
8,2,3160
8,3,3910
9,0,3070
9,1,3870
9,2,3150
9,3,3910
10,0,3080
10,1,3880
10,2,3140
10,3,3900
11,0,3080
11,1,3880
11,2,3140
11,3,3880
12,0,3070
12,1,3880
12,2,3140
12,3,3880
13,0,3070
13,1,3890
13,2,3150
13,3,3870
14,0,3060
14,1,3880
14,2,3150
14,3,3890
15,0,3060
15,1,3890
15,2,3150
15,3,3890
16,0,3070
16,1,3890
16,2,3150
16,3,3900
17,0,3080
17,1,3880
17,2,3140
17,3,3890
18,0,3070
18,1,3880
18,2,3140
18,3,3880
19,0,3060
19,1,3890
19,2,3140
19,3,3870
20,0,3060
20,1,3890
20,2,3140
20,3,3890
21,0,3060
21,1,3890
21,2,3140
21,3,3900
22,0,3060
22,1,3890
22,2,3140
22,3,3900
23,0,3060
23,1,3900
23,2,3140
23,3,3900
24,0,3060
24,1,3900
24,2,3140
24,3,3880
25,0,3060
25,1,3890
25,2,3150
25,3,3880
26,0,3050
26,1,3900
26,2,3150
26,3,3890
27,0,3070
27,1,3900
27,2,3150
27,3,3880
28,0,3060
28,1,3890
28,2,3150
28,3,3870
29,0,3060
29,1,3890
29,2,3140
29,3,3870
30,0,3070
30,1,3890
30,2,3150
30,3,3870
31,0,3070
31,1,3900
31,2,3150
31,3,3860
32,0,3070
32,1,3910
32,2,3150
32,3,3860
33,0,3070
33,1,3900
33,2,3160
33,3,3860
34,0,3070
34,1,3900
34,2,3160
34,3,3860
35,0,3070
35,1,3910
35,2,3160
35,3,3880
36,0,3080
36,1,3900
36,2,3150
36,3,3870
37,0,3080
37,1,3900
37,2,3150
37,3,3870
38,0,3080
38,1,3900
38,2,3150
38,3,3870
39,0,3080
39,1,3900
39,2,3150
39,3,3880
40,0,3070
40,1,3900
40,2,3150
40,3,3880
41,0,3070
41,1,3900
41,2,3140
41,3,3870
42,0,3070
42,1,3890
42,2,3140
42,3,3880
43,0,3080
43,1,3890
43,2,3140
43,3,3890
44,0,3080
44,1,3880
44,2,3140
44,3,3890
45,0,3080
45,1,3880
45,2,3140
45,3,3890
46,0,3080
46,1,3870
46,2,3150
46,3,3880
47,0,3090
47,1,3870
47,2,3150
47,3,3880
48,0,3090
48,1,3870
48,2,3150
48,3,3890
49,0,3090
49,1,3870
49,2,3140
49,3,3880
50,0,3080
50,1,3880
50,2,3140
50,3,3880
51,0,3070
51,1,3890
51,2,3140
51,3,3880
52,0,3070
52,1,3890
52,2,3150
52,3,3880
53,0,3080
53,1,3880
53,2,3150
53,3,3880
54,0,3080
54,1,3880
54,2,3150
54,3,3880
55,0,3080
55,1,3880
55,2,3150
55,3,3890
56,0,3080
56,1,3890
56,2,3150
56,3,3890
57,0,3080
57,1,3880
57,2,3150
57,3,3880
58,0,3080
58,1,3880
58,2,3150
58,3,3890
59,0,3080
59,1,3880
59,2,3150
59,3,3900
60,0,3070
60,1,3870
60,2,3160
60,3,3900
61,0,3070
61,1,3870
61,2,3160
61,3,3890
62,0,3070
62,1,3870
62,2,3160
62,3,3880
63,0,3080
63,1,3880
63,2,3160
63,3,3880
64,0,3080
64,1,3880
64,2,3160
64,3,3880
65,0,3080
65,1,3870
65,2,3160
65,3,3890
66,0,3080
66,1,3870
66,2,3160
66,3,3880
67,0,3070
67,1,3880
67,2,3160
67,3,3870
68,0,3070
68,1,3880
68,2,3160
68,3,3870
69,0,3070
69,1,3880
69,2,3170
69,3,3890
70,0,3070
70,1,3890
70,2,3170
70,3,3890
71,0,3060
71,1,3890
71,2,3170
71,3,3880
72,0,3080
72,1,3890
72,2,3170
72,3,3890
73,0,3080
73,1,3910
73,2,3170
73,3,3890
74,0,3090
74,1,3910
74,2,3160
74,3,3890
75,0,3080
75,1,3910
75,2,3160
75,3,3880
76,0,3090
76,1,3900
76,2,3160
76,3,3880
77,0,3080
77,1,3890
77,2,3170
77,3,3870
78,0,3090
78,1,3880
78,2,3170
78,3,3880
79,0,3080
79,1,3880
79,2,3170
79,3,3870
80,0,3090
80,1,3880
80,2,3180
80,3,3890
81,0,3090
81,1,3890
81,2,3180
81,3,3900
82,0,3080
82,1,3900
82,2,3180
82,3,3900
83,0,3090
83,1,3890
83,2,3170
83,3,3900
84,0,3090
84,1,3880
84,2,3160
84,3,3890
85,0,3090
85,1,3880
85,2,3160
85,3,3880
86,0,3090
86,1,3870
86,2,3160
86,3,3890
87,0,3090
87,1,3880
87,2,3160
87,3,3890
88,0,3090
88,1,3870
88,2,3160
88,3,3880
89,0,3080
89,1,3880
89,2,3160
89,3,3890
90,0,3080
90,1,3870
90,2,3160
90,3,3880
91,0,3070
91,1,3870
91,2,3160
91,3,3880
92,0,3060
92,1,3870
92,2,3170
92,3,3880
93,0,3060
93,1,3880
93,2,3160
93,3,3880
94,0,3060
94,1,3870
94,2,3160
94,3,3900
95,0,3050
95,1,3870
95,2,3170
95,3,3900
96,0,3060
96,1,3870
96,2,3170
96,3,3890
97,0,3060
97,1,3880
97,2,3170
97,3,3880
98,0,3070
98,1,3890
98,2,3170
98,3,3870
99,0,3060
99,1,3890
99,2,3160
99,3,3870
100,0,3070
100,1,3900
100,2,3150
100,3,3870
101,0,3060
101,1,3890
101,2,3150
101,3,3870
102,0,3060
102,1,3880
102,2,3150
102,3,3880
103,0,3060
103,1,3880
103,2,3150
103,3,3880
104,0,3060
104,1,3880
104,2,3160
104,3,3880
105,0,3070
105,1,3880
105,2,3160
105,3,3890
106,0,3070
106,1,3870
106,2,3160
106,3,3900
107,0,3090
107,1,3880
107,2,3160
107,3,3890
108,0,3090
108,1,3890
108,2,3160
108,3,3890
109,0,3080
109,1,3880
109,2,3160
109,3,3890
110,0,3080
110,1,3880
110,2,3160
110,3,3890
111,0,3080
111,1,3880
111,2,3160
111,3,3880
112,0,3080
112,1,3880
112,2,3160
112,3,3880
113,0,3090
113,1,3890
113,2,3160
113,3,3870
114,0,3090
114,1,3890
114,2,3160
114,3,3880
115,0,3070
115,1,3880
115,2,3150
115,3,3880
116,0,3060
116,1,3880
116,2,3150
116,3,3880
117,0,3070
117,1,3880
117,2,3150
117,3,3900
118,0,3080
118,1,3900
118,2,3160
118,3,3890
119,0,3080
119,1,3890
119,2,3160
119,3,3880
120,0,3080
120,1,3890
120,2,3160
120,3,3890
121,0,3090
121,1,3890
121,2,3150
121,3,3880
122,0,3070
122,1,3890
122,2,3150
122,3,3870
123,0,3070
123,1,3890
123,2,3150
123,3,3870
124,0,3070
124,1,3880
124,2,3160
124,3,3880
125,0,3080
125,1,3880
125,2,3150
125,3,3880
126,0,3090
126,1,3880
126,2,3160
126,3,3880
127,0,3090
127,1,3890
127,2,3150
127,3,3900
128,0,3090
128,1,3890
128,2,3140
128,3,3880
129,0,3090
129,1,3880
129,2,3150
129,3,3880
130,0,3090
130,1,3880
130,2,3150
130,3,3880
131,0,3080
131,1,3880
131,2,3160
131,3,3880
132,0,3070
132,1,3880
132,2,3170
132,3,3890
133,0,3070
133,1,3870
133,2,3170
133,3,3890
134,0,3070
134,1,3890
134,2,3160
134,3,3880
135,0,3080
135,1,3890
135,2,3150
135,3,3890
136,0,3080
136,1,3880
136,2,3140
136,3,3880
137,0,3070
137,1,3890
137,2,3140
137,3,3880
138,0,3080
138,1,3880
138,2,3140
138,3,3870
139,0,3080
139,1,3890
139,2,3140
139,3,3870
140,0,3070
140,1,3900
140,2,3140
140,3,3880
141,0,3060
141,1,3900
141,2,3130
141,3,3880
142,0,3080
142,1,3900
142,2,3140
142,3,3890
143,0,3080
143,1,3900
143,2,3140
143,3,3880
144,0,3080
144,1,3890
144,2,3140
144,3,3880
145,0,3080
145,1,3880
145,2,3140
145,3,3900
146,0,3080
146,1,3880
146,2,3140
146,3,3890
147,0,3080
147,1,3890
147,2,3140
147,3,3890
148,0,3080
148,1,3880
148,2,3130
148,3,3900
149,0,3080
149,1,3890
149,2,3140
149,3,3900
150,0,3080
150,1,3880
150,2,3140
150,3,3890
151,0,3080
151,1,3880
151,2,3140
151,3,3900
152,0,3070
152,1,3880
152,2,3140
152,3,3890
153,0,3080
153,1,3890
153,2,3140
153,3,3890
154,0,3080
154,1,3890
154,2,3150
154,3,3880
155,0,3080
155,1,3880
155,2,3150
155,3,3890
156,0,3090
156,1,3880
156,2,3150
156,3,3890
157,0,3070
157,1,3870
157,2,3150
157,3,3880
158,0,3070
158,1,3870
158,2,3150
158,3,3890
159,0,3070
159,1,3890
159,2,3160
159,3,3880
160,0,3070
160,1,3880
160,2,3160
160,3,3880
161,0,3070
161,1,3890
161,2,3140
161,3,3880
162,0,3070
162,1,3900
162,2,3150
162,3,3880
163,0,3070
163,1,3890
163,2,3150
163,3,3870
164,0,3070
164,1,3900
164,2,3160
164,3,3870
165,0,3070
165,1,3890
165,2,3160
165,3,3870
166,0,3070
166,1,3890
166,2,3160
166,3,3870
167,0,3070
167,1,3890
167,2,3160
167,3,3870
168,0,3070
168,1,3890
168,2,3160
168,3,3880
169,0,3080
169,1,3900
169,2,3150
169,3,3870
170,0,3080
170,1,3900
170,2,3150
170,3,3860
171,0,3080
171,1,3890
171,2,3150
171,3,3870
172,0,3080
172,1,3880
172,2,3150
172,3,3880
173,0,3080
173,1,3870
173,2,3150
173,3,3880
174,0,3090
174,1,3880
174,2,3150
174,3,3880
175,0,3090
175,1,3870
175,2,3150
175,3,3890
176,0,3090
176,1,3870
176,2,3150
176,3,3890
177,0,3090
177,1,3880
177,2,3140
177,3,3880
178,0,3090
178,1,3870
178,2,3140
178,3,3880
179,0,3090
179,1,3890
179,2,3130
179,3,3870
180,0,3090
180,1,3880
180,2,3140
180,3,3870
181,0,3100
181,1,3870
181,2,3140
181,3,3890
182,0,3090
182,1,3880
182,2,3150
182,3,3900
183,0,3090
183,1,3880
183,2,3150
183,3,3900
184,0,3100
184,1,3890
184,2,3140
184,3,3890
185,0,3100
185,1,3880
185,2,3140
185,3,3900
186,0,3090
186,1,3880
186,2,3140
186,3,3900
187,0,3080
187,1,3880
187,2,3150
187,3,3890
188,0,3080
188,1,3890
188,2,3150
188,3,3880
189,0,3080
189,1,3880
189,2,3150
189,3,3870
190,0,3080
190,1,3890
190,2,3160
190,3,3870
191,0,3090
191,1,3890
191,2,3150
191,3,3870
192,0,3070
192,1,3880
192,2,3150
192,3,3880
193,0,3070
193,1,3880
193,2,3150
193,3,3870
194,0,3080
194,1,3870
194,2,3150
194,3,3880
195,0,3080
195,1,3880
195,2,3160
195,3,3880
196,0,3070
196,1,3870
196,2,3150
196,3,3870
197,0,3080
197,1,3870
197,2,3150
197,3,3870
198,0,3070
198,1,3880
198,2,3140
198,3,3870
199,0,3080
199,1,3870
199,2,3140
199,3,3870
200,0,3090
200,1,3880
200,2,3140
200,3,3890
201,0,3080
201,1,3880
201,2,3140
201,3,3890
202,0,3080
202,1,3880
202,2,3130
202,3,3890
203,0,3070
203,1,3870
203,2,3140
203,3,3880
204,0,3060
204,1,3880
204,2,3150
204,3,3900
205,0,3060
205,1,3880
205,2,3160
205,3,3890
206,0,3060
206,1,3870
206,2,3160
206,3,3890
207,0,3060
207,1,3870
207,2,3160
207,3,3880
208,0,3060
208,1,3870
208,2,3150
208,3,3880
209,0,3060
209,1,3890
209,2,3150
209,3,3870
210,0,3060
210,1,3890
210,2,3150
210,3,3870
211,0,3060
211,1,3890
211,2,3150
211,3,3880
212,0,3060
212,1,3880
212,2,3150
212,3,3890
213,0,3060
213,1,3890
213,2,3150
213,3,3890
214,0,3060
214,1,3900
214,2,3140
214,3,3880
215,0,3060
215,1,3890
215,2,3140
215,3,3890
216,0,3060
216,1,3880
216,2,3150
216,3,3880
217,0,3060
217,1,3880
217,2,3140
217,3,3900
218,0,3050
218,1,3860
218,2,3150
218,3,3890
219,0,3030
219,1,3860
219,2,3150
219,3,3880
220,0,3050
220,1,3870
220,2,3150
220,3,3880
221,0,3060
221,1,3870
221,2,3150
221,3,3870
222,0,3070
222,1,3890
222,2,3150
222,3,3870
223,0,3060
223,1,3890
223,2,3150
223,3,3890
224,0,3060
224,1,3880
224,2,3150
224,3,3880
225,0,3070
225,1,3880
225,2,3160
225,3,3880
226,0,3080
226,1,3870
226,2,3150
226,3,3870
227,0,3070
227,1,3880
227,2,3150
227,3,3890
228,0,3070
228,1,3870
228,2,3140
228,3,3890
229,0,3060
229,1,3870
229,2,3150
229,3,3880
230,0,3060
230,1,3870
230,2,3140
230,3,3870
231,0,3070
231,1,3880
231,2,3150
231,3,3880
232,0,3070
232,1,3880
232,2,3140
232,3,3870
233,0,3050
233,1,3880
233,2,3140
233,3,3870
234,0,3030
234,1,3880
234,2,3140
234,3,3890
235,0,3030
235,1,3870
235,2,3140
235,3,3890
236,0,3030
236,1,3870
236,2,3140
236,3,3880
237,0,3030
237,1,3870
237,2,3140
237,3,3880
238,0,3030
238,1,3880
238,2,3130
238,3,3880
239,0,3030
239,1,3890
239,2,3130
239,3,3880
240,0,3050
240,1,3880
240,2,3150
240,3,3880
241,0,3050
241,1,3880
241,2,3150
241,3,3890
242,0,3030
242,1,3890
242,2,3150
242,3,3890
243,0,3050
243,1,3880
243,2,3150
243,3,3890
244,0,3050
244,1,3880
244,2,3160
244,3,3880
245,0,3060
245,1,3890
245,2,3160
245,3,3890
246,0,3070
246,1,3880
246,2,3160
246,3,3880
247,0,3070
247,1,3870
247,2,3150
247,3,3880
248,0,3070
248,1,3870
248,2,3150
248,3,3900
249,0,3070
249,1,3870
249,2,3160
249,3,3900
250,0,3070
250,1,3890
250,2,3160
250,3,3890
251,0,3080
251,1,3900
251,2,3150
251,3,3890
252,0,3070
252,1,3890
252,2,3150
252,3,3880
253,0,3070
253,1,3880
253,2,3160
253,3,3880
254,0,3070
254,1,3900
254,2,3150
254,3,3890
255,0,3070
255,1,3880
255,2,3150
255,3,3870
256,0,3070
256,1,3870
256,2,3150
256,3,3870
257,0,3060
257,1,3880
257,2,3150
257,3,3870
258,0,3050
258,1,3880
258,2,3150
258,3,3870
259,0,3050
259,1,3870
259,2,3160
