数据序列,设备号,测量值
0,0,6210
0,1,4040
0,2,4550
0,3,1000
1,0,6200
1,1,4030
1,2,4550
1,3,1010
2,0,6200
2,1,4040
2,2,4540
2,3,1010
3,0,6200
3,1,4040
3,2,4540
3,3,1010
4,0,6200
4,1,4050
4,2,4540
4,3,1010
5,0,6190
5,1,4040
5,2,4550
5,3,1010
6,0,6190
6,1,4040
6,2,4550
6,3,1010
7,0,6190
7,1,4040
7,2,4550
7,3,1010
8,0,6190
8,1,4030
8,2,4550
8,3,1000
9,0,6190
9,1,4030
9,2,4550
9,3,1010
10,0,6190
10,1,4020
10,2,4550
10,3,1010
11,0,6190
11,1,4020
11,2,4550
11,3,1010
12,0,6190
12,1,4020
12,2,4550
12,3,1020
13,0,6190
13,1,4020
13,2,4550
13,3,1010
14,0,6190
14,1,4020
14,2,4550
14,3,1010
15,0,6200
15,1,4030
15,2,4560
15,3,1000
16,0,6200
16,1,4020
16,2,4560
16,3,1000
17,0,6200
17,1,4020
17,2,4550
17,3,1000
18,0,6190
18,1,4020
18,2,4550
18,3,1000
19,0,6190
19,1,4020
19,2,4550
19,3,1000
20,0,6190
20,1,4020
20,2,4550
20,3,1000
21,0,6190
21,1,4040
21,2,4550
21,3,1010
22,0,6200
22,1,4030
22,2,4550
22,3,1000
23,0,6200
23,1,4040
23,2,4550
23,3,1000
24,0,6200
24,1,4040
24,2,4550
24,3,1000
25,0,6190
25,1,4030
25,2,4550
25,3,1000
26,0,6190
26,1,4040
26,2,4560
26,3,1010
27,0,6190
27,1,4040
27,2,4560
27,3,1000
28,0,6190
28,1,4030
28,2,4560
28,3,1010
29,0,6190
29,1,4020
29,2,4550
29,3,1020
30,0,6200
30,1,4020
30,2,4550
30,3,1010
31,0,6200
31,1,4020
31,2,4550
31,3,1010
32,0,6200
32,1,4020
32,2,4550
32,3,1010
33,0,6200
33,1,4020
33,2,4560
33,3,1010
34,0,6200
34,1,4010
34,2,4560
34,3,1010
35,0,6190
35,1,4010
35,2,4560
35,3,1010
36,0,6190
36,1,4020
36,2,4560
36,3,1010
37,0,6190
37,1,4030
37,2,4560
37,3,1020
38,0,6190
38,1,4030
38,2,4560
38,3,1020
39,0,6190
39,1,4030
39,2,4550
39,3,1000
40,0,6190
40,1,4030
40,2,4550
40,3,1010
41,0,6180
41,1,4020
41,2,4550
41,3,1000
42,0,6190
42,1,4040
42,2,4550
42,3,1010
43,0,6190
43,1,4050
43,2,4550
43,3,1020
44,0,6190
44,1,4040
44,2,4550
44,3,1000
45,0,6200
45,1,4030
45,2,4550
45,3,1000
46,0,6200
46,1,4030
46,2,4550
46,3,1010
47,0,6190
47,1,4020
47,2,4540
47,3,1010
48,0,6200
48,1,4030
48,2,4550
48,3,1010
49,0,6200
49,1,4040
49,2,4550
49,3,1000
50,0,6190
50,1,4020
50,2,4550
50,3,1010
51,0,6190
51,1,4010
51,2,4560
51,3,1010
52,0,6190
52,1,4020
52,2,4560
52,3,1010
53,0,6200
53,1,4020
53,2,4550
53,3,1000
54,0,6200
54,1,4030
54,2,4550
54,3,1010
55,0,6200
55,1,4040
55,2,4550
55,3,1010
56,0,6210
56,1,4030
56,2,4550
56,3,1010
57,0,6210
57,1,4020
57,2,4550
57,3,1010
58,0,6200
58,1,4020
58,2,4550
58,3,1010
59,0,6200
59,1,4030
59,2,4550
59,3,1010
60,0,6210
60,1,4050
60,2,4550
60,3,1010
61,0,6210
61,1,4040
61,2,4550
61,3,1010
62,0,6210
62,1,4050
62,2,4550
62,3,1000
63,0,6210
63,1,4050
63,2,4560
63,3,1000
64,0,6200
64,1,4050
64,2,4560
64,3,1000
65,0,6190
65,1,4050
65,2,4560
65,3,1000
66,0,6200
66,1,4040
66,2,4550
66,3,1010
67,0,6200
67,1,4050
67,2,4550
67,3,1020
68,0,6210
68,1,4040
68,2,4550
68,3,1020
69,0,6210
69,1,4050
69,2,4550
69,3,1020
70,0,6210
70,1,4030
70,2,4550
70,3,1010
71,0,6210
71,1,4030
71,2,4550
71,3,1010
72,0,6210
72,1,4020
72,2,4550
72,3,1000
73,0,6200
73,1,4030
73,2,4550
73,3,1000
74,0,6200
74,1,4040
74,2,4550
74,3,1000
75,0,6200
75,1,4040
75,2,4550
75,3,1000
76,0,6200
76,1,4050
76,2,4550
76,3,1020
77,0,6190
77,1,4040
77,2,4550
77,3,1030
78,0,6200
78,1,4050
78,2,4550
78,3,1020
79,0,6210
79,1,4040
79,2,4550
79,3,1010
80,0,6210
80,1,4050
80,2,4550
80,3,1020
81,0,6200
81,1,4030
81,2,4550
81,3,1010
82,0,6200
82,1,4020
82,2,4550
82,3,1020
83,0,6200
83,1,4020
83,2,4550
83,3,1010
84,0,6200
84,1,4010
84,2,4550
84,3,1020
85,0,6200
85,1,4030
85,2,4550
85,3,1010
86,0,6200
86,1,4020
86,2,4550
86,3,1010
87,0,6200
87,1,4010
87,2,4550
87,3,1010
88,0,6200
88,1,4030
88,2,4550
88,3,1010
89,0,6200
89,1,4040
89,2,4550
89,3,990
90,0,6200
90,1,4030
90,2,4550
90,3,990
91,0,6200
91,1,4030
91,2,4550
91,3,980
92,0,6190
92,1,4030
92,2,4550
92,3,980
93,0,6190
93,1,4030
93,2,4540
93,3,980
94,0,6200
94,1,4030
94,2,4550
94,3,970
95,0,6190
95,1,4030
95,2,4550
95,3,990
96,0,6190
96,1,4030
96,2,4550
96,3,990
97,0,6190
97,1,4030
97,2,4550
97,3,990
98,0,6190
98,1,4020
98,2,4550
98,3,990
99,0,6190
99,1,4020
99,2,4550
99,3,990
100,0,6190
100,1,4010
100,2,4550
100,3,1000
101,0,6190
101,1,4030
101,2,4550
101,3,1000
102,0,6190
102,1,4040
102,2,4550
102,3,1000
103,0,6190
103,1,4030
103,2,4550
103,3,1000
104,0,6200
104,1,4030
104,2,4550
104,3,1010
105,0,6190
105,1,4030
105,2,4550
105,3,1010
106,0,6200
106,1,4040
106,2,4550
106,3,1010
107,0,6200
107,1,4030
107,2,4550
107,3,1000
108,0,6190
108,1,4030
108,2,4550
108,3,1000
109,0,6200
109,1,4040
109,2,4550
109,3,1010
110,0,6200
110,1,4050
110,2,4560
110,3,1010
111,0,6190
111,1,4040
111,2,4560
111,3,1010
112,0,6190
112,1,4050
112,2,4560
112,3,1010
113,0,6190
113,1,4050
113,2,4560
113,3,1010
114,0,6190
114,1,4040
114,2,4550
114,3,1010
115,0,6190
115,1,4050
115,2,4550
115,3,1000
116,0,6190
116,1,4050
116,2,4550
116,3,1000
117,0,6190
117,1,4040
117,2,4550
117,3,1000
118,0,6190
118,1,4030
118,2,4550
118,3,1000
119,0,6180
119,1,4040
119,2,4550
119,3,1000
120,0,6180
120,1,4030
120,2,4550
120,3,1020
121,0,6190
121,1,4040
121,2,4550
121,3,1010
122,0,6190
122,1,4030
122,2,4550
122,3,1010
123,0,6190
123,1,4030
123,2,4550
123,3,1010
124,0,6190
124,1,4040
124,2,4550
124,3,1000
125,0,6190
125,1,4030
125,2,4550
125,3,1000
126,0,6190
126,1,4030
126,2,4550
126,3,1010
127,0,6190
127,1,4020
127,2,4550
127,3,1000
128,0,6200
128,1,4020
128,2,4560
128,3,990
129,0,6190
129,1,4030
129,2,4560
129,3,990
130,0,6190
130,1,4020
130,2,4560
130,3,990
131,0,6190
131,1,4020
131,2,4560
131,3,990
132,0,6190
132,1,4020
132,2,4550
132,3,1000
133,0,6190
133,1,4010
133,2,4550
133,3,1000
134,0,6200
134,1,4010
134,2,4550
134,3,1010
135,0,6190
135,1,4020
135,2,4550
135,3,1010
136,0,6180
136,1,4020
136,2,4550
136,3,1000
137,0,6190
137,1,4020
137,2,4550
137,3,1010
138,0,6180
138,1,4010
138,2,4540
138,3,1020
139,0,6180
139,1,4010
139,2,4540
139,3,1010
140,0,6180
140,1,4010
140,2,4550
140,3,1000
141,0,6180
141,1,4020
141,2,4550
141,3,1000
142,0,6190
142,1,4020
142,2,4550
142,3,1010
143,0,6180
143,1,4020
143,2,4550
143,3,1010
144,0,6180
144,1,4020
144,2,4550
144,3,1010
145,0,6180
145,1,4040
145,2,4550
145,3,1020
146,0,6190
146,1,4050
146,2,4550
146,3,1030
147,0,6180
147,1,4060
147,2,4550
147,3,1000
148,0,6190
148,1,4060
148,2,4550
148,3,1000
149,0,6190
149,1,4070
149,2,4550
149,3,1000
150,0,6190
150,1,4050
150,2,4550
150,3,1000
151,0,6200
151,1,4040
151,2,4550
151,3,990
152,0,6200
152,1,4030
152,2,4550
152,3,1000
153,0,6190
153,1,4030
153,2,4550
153,3,1000
154,0,6190
154,1,4030
154,2,4550
154,3,1010
155,0,6190
155,1,4030
155,2,4550
155,3,1010
156,0,6200
156,1,4040
156,2,4550
156,3,1010
157,0,6200
157,1,4030
157,2,4550
157,3,1010
158,0,6210
158,1,4030
158,2,4550
158,3,1010
159,0,6200
159,1,4040
159,2,4550
159,3,1010
160,0,6200
160,1,4040
160,2,4550
160,3,1010
161,0,6200
161,1,4030
161,2,4540
161,3,1000
162,0,6200
162,1,4040
162,2,4540
162,3,1000
163,0,6200
163,1,4040
163,2,4550
163,3,990
164,0,6190
164,1,4030
164,2,4550
164,3,990
165,0,6190
165,1,4040
165,2,4550
165,3,990
166,0,6190
166,1,4030
166,2,4550
166,3,990
167,0,6190
167,1,4030
167,2,4550
167,3,1000
168,0,6190
168,1,4040
168,2,4550
168,3,1010
169,0,6190
169,1,4050
169,2,4550
169,3,990
170,0,6190
170,1,4040
170,2,4550
170,3,1010
171,0,6200
171,1,4030
171,2,4550
171,3,1010
172,0,6210
172,1,4030
172,2,4550
172,3,1010
173,0,6210
173,1,4020
173,2,4550
173,3,1010
174,0,6200
174,1,4030
174,2,4550
174,3,1010
175,0,6190
175,1,4040
175,2,4550
175,3,1010
176,0,6200
176,1,4030
176,2,4550
176,3,1010
177,0,6200
177,1,4030
177,2,4550
177,3,1000
178,0,6200
178,1,4040
178,2,4550
178,3,1000
179,0,6190
179,1,4040
179,2,4550
179,3,990
180,0,6190
180,1,4040
180,2,4550
180,3,990
181,0,6180
181,1,4030
181,2,4550
181,3,990
182,0,6190
182,1,4020
182,2,4550
182,3,990
183,0,6190
183,1,4020
183,2,4550
183,3,1010
184,0,6190
184,1,4030
184,2,4560
184,3,1010
185,0,6190
185,1,4030
185,2,4550
185,3,1020
186,0,6190
186,1,4030
186,2,4550
186,3,1010
187,0,6190
187,1,4030
187,2,4550
187,3,1010
188,0,6180
188,1,4040
188,2,4550
188,3,1020
189,0,6180
189,1,4030
189,2,4540
189,3,1000
190,0,6190
190,1,4030
190,2,4550
190,3,1010
191,0,6190
191,1,4020
191,2,4550
191,3,1000
192,0,6190
192,1,4030
192,2,4550
192,3,1000
193,0,6190
193,1,4030
193,2,4550
193,3,990
194,0,6180
194,1,4040
194,2,4550
194,3,980
195,0,6190
195,1,4030
195,2,4550
195,3,980
196,0,6190
196,1,4020
196,2,4550
196,3,980
197,0,6200
197,1,4010
197,2,4550
197,3,980
198,0,6200
198,1,4010
198,2,4550
198,3,980
199,0,6190
199,1,4030
199,2,4560
199,3,990
200,0,6190
200,1,4030
200,2,4560
200,3,1010
201,0,6190
201,1,4030
201,2,4550
201,3,1020
202,0,6190
202,1,4020
202,2,4550
202,3,1010
203,0,6190
203,1,4020
203,2,4550
203,3,1000
204,0,6180
204,1,4020
204,2,4550
204,3,990
205,0,6190
205,1,4040
205,2,4550
205,3,1010
206,0,6180
206,1,4050
206,2,4560
206,3,1010
207,0,6180
207,1,4050
207,2,4560
207,3,990
208,0,6190
208,1,4050
208,2,4560
208,3,990
209,0,6180
209,1,4050
209,2,4550
209,3,990
210,0,6180
210,1,4020
210,2,4550
210,3,1010
211,0,6190
211,1,4030
211,2,4550
211,3,1010
212,0,6190
212,1,4040
212,2,4550
212,3,1000
213,0,6190
213,1,4030
213,2,4550
213,3,990
214,0,6180
214,1,4030
214,2,4550
214,3,990
215,0,6180
215,1,4040
215,2,4550
215,3,1000
216,0,6180
216,1,4030
216,2,4550
216,3,1000
217,0,6190
217,1,4020
217,2,4550
217,3,1010
218,0,6180
218,1,4020
218,2,4550
218,3,1020
219,0,6180
219,1,4010
219,2,4550
219,3,1020
220,0,6180
220,1,4010
220,2,4560
220,3,1020
221,0,6180
221,1,4010
221,2,4560
221,3,1010
222,0,6180
222,1,4010
222,2,4560
222,3,1010
223,0,6190
223,1,4010
223,2,4570
223,3,1010
224,0,6180
224,1,4020
224,2,4570
224,3,1010
225,0,6180
225,1,4020
225,2,4570
225,3,1020
226,0,6190
226,1,4040
226,2,4560
226,3,1000
227,0,6190
227,1,4050
227,2,4560
227,3,1000
228,0,6180
228,1,4030
228,2,4560
228,3,1000
229,0,6180
229,1,4040
229,2,4560
229,3,1020
230,0,6190
230,1,4040
230,2,4560
230,3,1020
231,0,6190
231,1,4020
231,2,4560
231,3,1010
232,0,6190
232,1,4030
232,2,4560
232,3,1010
233,0,6190
233,1,4040
233,2,4550
233,3,1010
234,0,6190
234,1,4040
234,2,4560
234,3,1020
235,0,6190
235,1,4050
235,2,4550
235,3,1000
236,0,6190
236,1,4060
236,2,4560
236,3,1010
237,0,6190
237,1,4050
237,2,4550
237,3,1010
238,0,6190
238,1,4050
238,2,4550
238,3,1000
239,0,6190
239,1,4040
239,2,4550
239,3,1010
240,0,6190
240,1,4030
240,2,4550
240,3,1000
241,0,6180
241,1,4040
241,2,4550
241,3,1000
242,0,6180
242,1,4030
242,2,4550
242,3,1000
243,0,6180
243,1,4030
243,2,4550
243,3,1020
244,0,6180
244,1,4040
244,2,4560
244,3,1030
245,0,6180
245,1,4030
245,2,4560
245,3,1020
246,0,6190
246,1,4040
246,2,4560
246,3,1010
247,0,6200
247,1,4020
247,2,4560
247,3,1020
248,0,6200
248,1,4020
248,2,4550
248,3,1020
249,0,6200
249,1,4030
249,2,4550
249,3,1000
250,0,6200
250,1,4040
250,2,4550
250,3,1000
251,0,6200
251,1,4050
251,2,4550
251,3,1000
252,0,6200
252,1,4040
252,2,4550
252,3,1010
253,0,6200
253,1,4020
253,2,4550
253,3,1010
254,0,6210
254,1,4020
254,2,4560
254,3,1010
255,0,6210
255,1,4020
255,2,4560
255,3,1020
256,0,6200
256,1,4020
256,2,4560
256,3,1000
257,0,6190
257,1,4030
257,2,4550
257,3,1010
258,0,6190
258,1,4040
258,2,4550
258,3,1000
259,0,6180
259,1,4040
259,2,4550
259,3,1010
260,0,6180
260,1,4030
260,2,4550
260,3,1000
261,0,6180
261,1,4020
261,2,4550
261,3,1000
262,0,6180
262,1,4020
262,2,4550
262,3,1000
263,0,6190
263,1,4040
263,2,4550
263,3,1000
264,0,6200
264,1,4030
264,2,4550
264,3,1000
265,0,6190
265,1,4020
265,2,4550
265,3,1000
266,0,6190
266,1,4020
266,2,4550
266,3,990
267,0,6200
267,1,4030
267,2,4560
267,3,980
268,0,6200
268,1,4030
268,2,4560
268,3,990
269,0,6200
269,1,4020
269,2,4560
269,3,990
