Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2439.5,3315.3,4019.1,4559.0
2.0,2444.7,3315.6,4019.5,4559.5
3.0,2446.5,3315.8,4019.7,4556.3
4.0,2447.4,3315.8,4019.8,4554.7
5.0,2445.9,3315.9,4019.8,4555.8
6.0,2446.6,3315.9,4019.9,4556.5
7.0,2447.1,3315.9,4021.4,4557.0
8.0,2447.5,3315.9,4022.5,4556.1
9.0,2447.8,3315.9,4023.5,4555.4
10.0,2446.9,3315.9,4023.1,4554.8
11.0,2446.2,3315.9,4022.7,4554.3
12.0,2445.6,3315.9,4022.5,4554.8
13.0,2446.0,3315.9,4022.2,4555.3
14.0,2446.4,3316.0,4022.0,4555.7
15.0,2446.7,3316.0,4021.9,4556.1
16.0,2446.1,3315.5,4021.9,4556.4
17.0,2445.6,3315.5,4021.9,4556.7
18.0,2445.2,3315.5,4021.7,4557.0
19.0,2445.6,3315.6,4021.6,4557.2
20.0,2446.6,3315.6,4021.5,4556.6
21.0,2447.6,3315.6,4022.1,4556.9
22.0,2447.8,3315.7,4022.7,4557.1
23.0,2447.9,3315.7,4022.5,4557.3
24.0,2448.8,3315.7,4022.3,4557.5
25.0,2449.6,3315.7,4022.8,4558.4
26.0,2450.3,3315.3,4023.3,4559.2
27.0,2450.3,3315.0,4023.1,4559.9
28.0,2450.2,3314.6,4022.9,4559.9
29.0,2449.6,3314.3,4022.7,4559.9
30.0,2448.9,3314.7,4022.5,4559.9
31.0,2448.3,3315.1,4022.4,4559.9
32.0,2447.8,3315.4,4022.2,4559.9
33.0,2447.3,3315.0,4022.1,4559.9
34.0,2446.8,3315.4,4021.9,4559.9
35.0,2446.3,3315.7,4021.8,4560.0
36.0,2445.9,3316.6,4021.7,4560.0
37.0,2445.5,3317.5,4021.7,4560.0
38.0,2445.2,3317.6,4021.6,4560.0
39.0,2445.5,3317.8,4021.5,4560.0
40.0,2445.8,3317.9,4021.4,4560.0
41.0,2446.1,3317.4,4021.3,4560.0
42.0,2445.7,3317.3,4021.9,4560.0
43.0,2445.3,3317.2,4021.7,4560.0
44.0,2444.9,3317.2,4021.6,4560.0
45.0,2444.6,3317.1,4021.5,4560.0
46.0,2444.9,3317.0,4021.4,4559.3
47.0,2445.2,3317.0,4021.3,4558.7
48.0,2444.8,3316.9,4021.2,4558.8
49.0,2444.5,3316.8,4021.2,4558.9
50.0,2444.9,3316.8,4021.1,4559.6
51.0,2445.2,3316.7,4021.0,4560.3
52.0,2445.5,3316.7,4021.0,4560.9
53.0,2445.8,3316.6,4020.9,4561.5
54.0,2446.1,3316.6,4020.8,4562.0
55.0,2446.3,3316.2,4020.8,4562.6
56.0,2446.6,3315.8,4020.7,4563.0
57.0,2446.8,3315.4,4020.7,4563.5
58.0,2447.6,3315.1,4021.3,4563.9
59.0,2448.4,3315.4,4021.2,4563.7
60.0,2449.2,3315.0,4021.1,4562.8
61.0,2449.9,3314.7,4021.1,4561.9
62.0,2449.9,3314.4,4021.0,4561.2
63.0,2449.3,3314.5,4021.6,4560.5
64.0,2448.7,3314.6,4021.5,4560.4
65.0,2448.1,3314.7,4021.4,4560.4
66.0,2447.6,3314.8,4021.4,4560.4
67.0,2447.1,3314.9,4021.4,4560.3
68.0,2446.6,3314.5,4021.4,4560.3
69.0,2446.2,3314.9,4021.9,4560.3
70.0,2446.4,3315.2,4022.4,4560.3
