数据序列,设备号,测量值
0,0,4610
0,1,2180
0,2,4960
0,3,3150
1,0,4610
1,1,2180
1,2,4970
1,3,3150
2,0,4610
2,1,2170
2,2,4960
2,3,3140
3,0,4610
3,1,2180
3,2,4970
3,3,3140
4,0,4610
4,1,2180
4,2,4970
4,3,3140
5,0,4600
5,1,2180
5,2,4970
5,3,3140
6,0,4610
6,1,2170
6,2,4970
6,3,3140
7,0,4610
7,1,2160
7,2,4980
7,3,3140
8,0,4610
8,1,2170
8,2,4990
8,3,3130
9,0,4610
9,1,2180
9,2,4980
9,3,3140
10,0,4600
10,1,2180
10,2,4970
10,3,3130
11,0,4600
11,1,2170
11,2,4960
11,3,3130
12,0,4610
12,1,2170
12,2,4960
12,3,3130
13,0,4610
13,1,2170
13,2,4950
13,3,3130
14,0,4620
14,1,2180
14,2,4970
14,3,3130
15,0,4620
15,1,2180
15,2,4960
15,3,3140
16,0,4620
16,1,2190
16,2,4960
16,3,3140
17,0,4610
17,1,2190
17,2,4960
17,3,3130
18,0,4610
18,1,2190
18,2,4970
18,3,3130
19,0,4600
19,1,2190
19,2,4970
19,3,3140
20,0,4600
20,1,2190
20,2,4960
20,3,3140
21,0,4600
21,1,2190
21,2,4960
21,3,3130
22,0,4600
22,1,2190
22,2,4970
22,3,3130
23,0,4600
23,1,2190
23,2,4990
23,3,3130
24,0,4610
24,1,2200
24,2,4990
24,3,3130
25,0,4610
25,1,2200
25,2,4980
25,3,3130
26,0,4610
26,1,2200
26,2,4960
26,3,3120
27,0,4610
27,1,2200
27,2,4950
27,3,3120
28,0,4610
28,1,2200
28,2,4970
28,3,3130
29,0,4610
29,1,2200
29,2,4980
29,3,3130
30,0,4600
30,1,2190
30,2,4980
30,3,3130
31,0,4610
31,1,2200
31,2,4960
31,3,3130
32,0,4610
32,1,2200
32,2,4960
32,3,3130
33,0,4610
33,1,2200
33,2,4960
33,3,3130
34,0,4610
34,1,2200
34,2,4970
34,3,3120
35,0,4610
35,1,2190
35,2,4970
35,3,3130
36,0,4610
36,1,2190
36,2,4980
36,3,3130
37,0,4610
37,1,2190
37,2,4980
37,3,3130
38,0,4610
38,1,2180
38,2,4980
38,3,3130
39,0,4610
39,1,2200
39,2,4970
39,3,3140
40,0,4610
40,1,2200
40,2,4970
40,3,3130
41,0,4610
41,1,2190
41,2,4970
41,3,3130
42,0,4600
42,1,2190
42,2,4950
42,3,3130
43,0,4600
43,1,2180
43,2,4960
43,3,3140
44,0,4610
44,1,2190
44,2,4950
44,3,3140
45,0,4610
45,1,2190
45,2,4950
45,3,3140
46,0,4620
46,1,2190
46,2,4950
46,3,3130
47,0,4610
47,1,2180
47,2,4940
47,3,3140
48,0,4610
48,1,2190
48,2,4960
48,3,3140
49,0,4620
49,1,2190
49,2,4960
49,3,3140
50,0,4620
50,1,2190
50,2,4950
50,3,3130
51,0,4620
51,1,2190
51,2,4950
51,3,3130
52,0,4620
52,1,2190
52,2,4950
52,3,3140
53,0,4620
53,1,2190
53,2,4970
53,3,3140
54,0,4610
54,1,2190
54,2,4960
54,3,3140
55,0,4610
55,1,2190
55,2,4960
55,3,3140
56,0,4610
56,1,2200
56,2,4960
56,3,3140
57,0,4610
57,1,2200
57,2,4960
57,3,3140
58,0,4610
58,1,2190
58,2,4960
58,3,3140
59,0,4610
59,1,2190
59,2,4960
59,3,3140
60,0,4610
60,1,2190
60,2,4960
60,3,3140
61,0,4610
61,1,2180
61,2,4940
61,3,3150
62,0,4620
62,1,2200
62,2,4940
62,3,3150
63,0,4620
63,1,2200
63,2,4940
63,3,3150
64,0,4620
64,1,2200
64,2,4960
64,3,3140
65,0,4620
65,1,2190
65,2,4950
65,3,3130
66,0,4610
66,1,2190
66,2,4950
66,3,3120
67,0,4620
67,1,2180
67,2,4940
67,3,3120
68,0,4620
68,1,2180
68,2,4940
68,3,3140
69,0,4620
69,1,2180
69,2,4960
69,3,3140
70,0,4620
70,1,2180
70,2,4960
70,3,3140
71,0,4620
71,1,2180
71,2,4960
71,3,3150
72,0,4610
72,1,2190
72,2,4950
72,3,3140
73,0,4600
73,1,2190
73,2,4950
73,3,3150
74,0,4610
74,1,2200
74,2,4960
74,3,3140
75,0,4610
75,1,2190
75,2,4960
75,3,3150
76,0,4610
76,1,2180
76,2,4960
76,3,3150
77,0,4610
77,1,2180
77,2,4970
77,3,3140
78,0,4610
78,1,2190
78,2,4960
78,3,3140
79,0,4610
79,1,2180
79,2,4950
79,3,3150
80,0,4600
80,1,2170
80,2,4950
80,3,3150
81,0,4600
81,1,2170
81,2,4960
81,3,3150
82,0,4600
82,1,2180
82,2,4980
82,3,3150
83,0,4610
83,1,2180
83,2,4970
83,3,3150
84,0,4610
84,1,2180
84,2,4980
84,3,3150
85,0,4620
85,1,2180
85,2,4960
85,3,3140
86,0,4610
86,1,2190
86,2,4960
86,3,3130
87,0,4610
87,1,2180
87,2,4970
87,3,3140
88,0,4610
88,1,2180
88,2,4980
88,3,3140
89,0,4600
89,1,2180
89,2,4980
89,3,3140
90,0,4600
90,1,2180
90,2,4970
90,3,3130
91,0,4600
91,1,2180
91,2,4950
91,3,3140
92,0,4600
92,1,2180
92,2,4950
92,3,3140
93,0,4600
93,1,2190
93,2,4940
93,3,3140
94,0,4600
94,1,2200
94,2,4950
94,3,3130
95,0,4600
95,1,2190
95,2,4960
95,3,3130
96,0,4600
96,1,2180
96,2,4950
96,3,3140
97,0,4600
97,1,2190
97,2,4960
97,3,3140
98,0,4600
98,1,2190
98,2,4970
98,3,3140
99,0,4600
99,1,2180
99,2,4960
99,3,3140
100,0,4610
100,1,2190
100,2,4960
100,3,3140
101,0,4610
101,1,2190
101,2,4980
101,3,3140
102,0,4610
102,1,2190
102,2,4960
102,3,3140
103,0,4610
103,1,2190
103,2,4980
103,3,3130
104,0,4610
104,1,2190
104,2,4970
104,3,3130
105,0,4610
105,1,2190
105,2,4960
105,3,3130
106,0,4610
106,1,2190
106,2,4950
106,3,3130
107,0,4610
107,1,2190
107,2,4950
107,3,3140
108,0,4610
108,1,2200
108,2,4950
108,3,3140
109,0,4610
109,1,2200
109,2,4960
109,3,3130
110,0,4610
110,1,2200
110,2,4960
110,3,3130
111,0,4610
111,1,2190
111,2,4970
111,3,3130
112,0,4610
112,1,2190
112,2,4960
112,3,3140
113,0,4610
113,1,2190
113,2,4950
113,3,3150
114,0,4620
114,1,2190
114,2,4950
114,3,3140
115,0,4610
115,1,2190
115,2,4950
115,3,3140
116,0,4610
116,1,2190
116,2,4950
116,3,3140
117,0,4610
117,1,2190
117,2,4970
117,3,3140
118,0,4610
118,1,2190
118,2,4960
118,3,3140
119,0,4620
119,1,2190
119,2,4960
119,3,3140
120,0,4620
120,1,2190
120,2,4980
120,3,3140
121,0,4620
121,1,2180
121,2,4980
121,3,3130
122,0,4620
122,1,2190
122,2,4970
122,3,3140
123,0,4610
123,1,2180
123,2,4960
123,3,3140
124,0,4610
124,1,2180
124,2,4950
124,3,3140
125,0,4610
125,1,2180
125,2,4950
125,3,3150
126,0,4610
126,1,2190
126,2,4950
126,3,3140
127,0,4610
127,1,2190
127,2,4950
127,3,3140
128,0,4610
128,1,2190
128,2,4950
128,3,3140
129,0,4610
129,1,2190
129,2,4950
129,3,3140
130,0,4610
130,1,2190
130,2,4960
130,3,3150
131,0,4610
131,1,2190
131,2,4980
131,3,3150
132,0,4620
132,1,2190
132,2,4970
132,3,3150
133,0,4620
133,1,2190
133,2,4970
133,3,3150
134,0,4610
134,1,2190
134,2,4970
134,3,3140
135,0,4610
135,1,2190
135,2,4970
135,3,3140
136,0,4610
136,1,2180
136,2,4960
136,3,3130
137,0,4610
137,1,2170
137,2,4950
137,3,3140
138,0,4610
138,1,2170
138,2,4940
138,3,3130
139,0,4610
139,1,2170
139,2,4930
139,3,3130
140,0,4610
140,1,2180
140,2,4940
140,3,3130
141,0,4610
141,1,2190
141,2,4950
141,3,3120
142,0,4620
142,1,2190
142,2,4960
142,3,3130
143,0,4610
143,1,2190
143,2,4970
143,3,3150
144,0,4610
144,1,2190
144,2,4960
144,3,3140
145,0,4610
145,1,2190
145,2,4950
145,3,3130
146,0,4620
146,1,2190
146,2,4950
146,3,3130
147,0,4620
147,1,2190
147,2,4950
147,3,3140
148,0,4620
148,1,2190
148,2,4950
148,3,3130
149,0,4620
149,1,2190
149,2,4950
149,3,3130
150,0,4610
150,1,2190
150,2,4950
150,3,3130
151,0,4610
151,1,2190
151,2,4950
151,3,3140
152,0,4610
152,1,2180
152,2,4970
152,3,3140
153,0,4610
153,1,2180
153,2,4960
153,3,3150
154,0,4610
154,1,2180
154,2,4970
154,3,3150
155,0,4610
155,1,2170
155,2,4980
155,3,3150
156,0,4610
156,1,2160
156,2,4960
156,3,3140
157,0,4610
157,1,2170
157,2,4970
157,3,3130
158,0,4610
158,1,2170
158,2,4960
158,3,3140
159,0,4620
159,1,2180
159,2,4970
159,3,3140
160,0,4610
160,1,2180
160,2,4970
160,3,3140
161,0,4610
161,1,2170
161,2,4950
161,3,3160
162,0,4610
162,1,2190
162,2,4960
162,3,3150
163,0,4610
163,1,2190
163,2,4960
163,3,3150
164,0,4610
164,1,2190
164,2,4950
164,3,3140
165,0,4610
165,1,2190
165,2,4950
165,3,3140
166,0,4610
166,1,2190
166,2,4960
166,3,3150
167,0,4610
167,1,2180
167,2,4960
167,3,3150
168,0,4610
168,1,2180
168,2,4970
168,3,3150
169,0,4610
169,1,2180
169,2,4960
169,3,3140
170,0,4610
170,1,2180
170,2,4950
170,3,3140
171,0,4610
