数据序列,设备号,测量值
0,0,4200
0,1,1950
0,2,5300
0,3,3670
1,0,4200
1,1,1960
1,2,5300
1,3,3670
2,0,4200
2,1,1960
2,2,5300
2,3,3680
3,0,4210
3,1,1960
3,2,5300
3,3,3680
4,0,4210
4,1,1960
4,2,5300
4,3,3680
5,0,4210
5,1,1960
5,2,5310
5,3,3680
6,0,4220
6,1,1960
6,2,5310
6,3,3680
7,0,4210
7,1,1960
7,2,5310
7,3,3670
8,0,4210
8,1,1950
8,2,5310
8,3,3680
9,0,4220
9,1,1970
9,2,5310
9,3,3680
10,0,4230
10,1,1980
10,2,5310
10,3,3670
11,0,4220
11,1,1980
11,2,5310
11,3,3670
12,0,4210
12,1,1970
12,2,5300
12,3,3670
13,0,4220
13,1,1970
13,2,5300
13,3,3670
14,0,4220
14,1,1970
14,2,5300
14,3,3670
15,0,4230
15,1,1970
15,2,5300
15,3,3670
16,0,4220
16,1,1970
16,2,5310
16,3,3680
17,0,4220
17,1,1960
17,2,5310
17,3,3680
18,0,4200
18,1,1950
18,2,5310
18,3,3670
19,0,4210
19,1,1950
19,2,5310
19,3,3670
20,0,4220
20,1,1960
20,2,5320
20,3,3670
21,0,4220
21,1,1970
21,2,5320
21,3,3670
22,0,4220
22,1,1970
22,2,5310
22,3,3680
23,0,4220
23,1,1980
23,2,5310
23,3,3680
24,0,4200
24,1,1990
24,2,5310
24,3,3680
25,0,4210
25,1,1990
25,2,5300
25,3,3680
26,0,4220
26,1,1990
26,2,5300
26,3,3690
27,0,4220
27,1,1980
27,2,5300
27,3,3680
28,0,4210
28,1,1980
28,2,5310
28,3,3670
29,0,4200
29,1,1990
29,2,5300
29,3,3670
30,0,4220
30,1,1980
30,2,5300
30,3,3680
31,0,4230
31,1,1990
31,2,5300
31,3,3680
32,0,4230
32,1,1990
32,2,5310
32,3,3680
33,0,4220
33,1,2000
33,2,5320
33,3,3680
34,0,4220
34,1,1990
34,2,5330
34,3,3680
35,0,4220
35,1,1990
35,2,5330
35,3,3680
36,0,4210
36,1,1980
36,2,5330
36,3,3680
37,0,4200
37,1,1990
37,2,5320
37,3,3680
38,0,4210
38,1,1990
38,2,5320
38,3,3680
39,0,4210
39,1,2000
39,2,5320
39,3,3690
40,0,4220
40,1,1990
40,2,5320
40,3,3690
41,0,4230
41,1,1990
41,2,5310
41,3,3680
42,0,4230
42,1,2000
42,2,5300
42,3,3690
43,0,4230
43,1,2000
43,2,5300
43,3,3690
44,0,4220
44,1,1990
44,2,5300
44,3,3680
45,0,4220
45,1,1990
45,2,5310
45,3,3680
46,0,4220
46,1,1980
46,2,5310
46,3,3680
47,0,4220
47,1,1980
47,2,5310
47,3,3680
48,0,4220
48,1,1970
48,2,5310
48,3,3680
49,0,4220
49,1,1980
49,2,5310
49,3,3680
50,0,4210
50,1,1990
50,2,5310
50,3,3680
51,0,4200
51,1,1990
51,2,5300
51,3,3680
52,0,4200
52,1,1980
52,2,5300
52,3,3670
53,0,4200
53,1,1970
53,2,5290
53,3,3670
54,0,4200
54,1,1960
54,2,5290
54,3,3650
55,0,4210
55,1,1980
55,2,5290
55,3,3650
56,0,4220
56,1,1980
56,2,5290
56,3,3650
57,0,4230
57,1,1980
57,2,5290
57,3,3670
58,0,4220
58,1,1970
58,2,5290
58,3,3650
59,0,4210
59,1,1970
59,2,5290
59,3,3650
60,0,4200
60,1,1970
60,2,5290
60,3,3650
61,0,4210
61,1,1970
61,2,5290
61,3,3670
62,0,4220
62,1,1980
62,2,5290
62,3,3670
63,0,4230
63,1,1990
63,2,5290
63,3,3680
64,0,4230
64,1,2000
64,2,5290
64,3,3670
65,0,4210
65,1,2010
65,2,5300
65,3,3670
66,0,4220
66,1,2010
66,2,5300
66,3,3670
67,0,4220
67,1,2010
67,2,5310
67,3,3670
68,0,4220
68,1,2020
68,2,5310
68,3,3670
69,0,4210
69,1,2020
69,2,5310
69,3,3670
70,0,4210
70,1,2010
70,2,5310
70,3,3670
71,0,4210
71,1,1990
71,2,5310
71,3,3670
72,0,4210
72,1,1990
72,2,5310
72,3,3670
73,0,4210
73,1,2000
73,2,5310
73,3,3670
74,0,4220
74,1,2000
74,2,5310
74,3,3670
75,0,4220
75,1,2000
75,2,5310
75,3,3670
76,0,4220
76,1,1980
76,2,5310
76,3,3670
77,0,4200
77,1,1980
77,2,5300
77,3,3650
78,0,4190
78,1,1990
78,2,5310
78,3,3670
79,0,4200
79,1,1980
79,2,5310
79,3,3670
80,0,4200
80,1,1980
80,2,5310
80,3,3650
81,0,4190
81,1,1990
81,2,5310
81,3,3650
82,0,4190
82,1,1990
82,2,5310
82,3,3650
83,0,4200
83,1,1990
83,2,5320
83,3,3670
84,0,4200
84,1,1990
84,2,5320
84,3,3670
85,0,4200
85,1,1980
85,2,5320
85,3,3670
86,0,4210
86,1,1980
86,2,5320
86,3,3670
87,0,4220
87,1,1980
87,2,5310
87,3,3670
88,0,4220
88,1,1970
88,2,5300
88,3,3680
89,0,4220
89,1,1970
89,2,5300
89,3,3690
90,0,4220
90,1,1970
90,2,5300
90,3,3690
91,0,4210
91,1,1970
91,2,5300
91,3,3690
92,0,4220
92,1,1980
92,2,5300
92,3,3690
93,0,4220
93,1,1980
93,2,5300
93,3,3690
94,0,4210
94,1,1990
94,2,5320
94,3,3680
95,0,4200
95,1,1980
95,2,5320
95,3,3680
96,0,4210
96,1,1990
96,2,5310
96,3,3680
97,0,4200
97,1,1980
97,2,5300
97,3,3680
98,0,4210
98,1,1970
98,2,5300
98,3,3680
99,0,4190
99,1,1970
99,2,5300
99,3,3670
100,0,4190
100,1,1970
100,2,5300
100,3,3650
101,0,4190
101,1,1970
101,2,5300
101,3,3640
102,0,4180
102,1,1980
102,2,5300
102,3,3630
103,0,4200
103,1,1970
103,2,5300
103,3,3630
104,0,4190
104,1,1970
104,2,5300
104,3,3640
105,0,4190
105,1,1980
105,2,5300
105,3,3640
106,0,4210
106,1,1980
106,2,5300
106,3,3640
107,0,4200
107,1,1980
107,2,5300
107,3,3640
108,0,4210
108,1,1980
108,2,5310
108,3,3650
109,0,4200
109,1,1980
109,2,5310
109,3,3670
110,0,4200
110,1,1990
110,2,5310
110,3,3670
111,0,4190
111,1,1990
111,2,5310
111,3,3680
112,0,4190
112,1,1980
112,2,5310
112,3,3680
113,0,4190
113,1,1980
113,2,5300
113,3,3680
114,0,4190
114,1,1980
114,2,5300
114,3,3680
115,0,4190
115,1,1970
115,2,5300
115,3,3670
116,0,4200
116,1,1970
116,2,5300
116,3,3670
117,0,4210
117,1,1970
117,2,5300
117,3,3670
118,0,4220
118,1,1970
118,2,5290
118,3,3670
119,0,4210
119,1,1970
119,2,5300
119,3,3680
120,0,4220
120,1,1980
120,2,5300
120,3,3680
121,0,4220
121,1,1970
121,2,5310
121,3,3680
122,0,4210
122,1,1970
122,2,5310
122,3,3680
123,0,4190
123,1,1980
123,2,5310
123,3,3680
124,0,4200
124,1,1990
124,2,5300
124,3,3680
125,0,4210
125,1,1990
125,2,5300
125,3,3680
126,0,4220
126,1,1990
126,2,5300
126,3,3680
127,0,4210
127,1,1980
127,2,5300
127,3,3680
128,0,4220
128,1,1990
128,2,5300
128,3,3680
129,0,4220
129,1,1990
129,2,5300
129,3,3680
130,0,4220
130,1,1990
130,2,5310
130,3,3670
131,0,4220
131,1,1980
131,2,5310
131,3,3670
132,0,4220
132,1,1990
132,2,5310
132,3,3670
133,0,4220
133,1,1990
133,2,5310
133,3,3670
134,0,4220
134,1,1980
134,2,5310
134,3,3680
135,0,4220
135,1,1970
135,2,5310
135,3,3680
136,0,4220
136,1,1970
136,2,5310
136,3,3680
137,0,4220
137,1,1980
137,2,5310
137,3,3680
138,0,4200
138,1,1980
138,2,5310
138,3,3680
139,0,4210
139,1,1970
139,2,5310
139,3,3680
