数据序列,设备号,测量值
0,0,3890
0,1,3950
0,2,3280
0,3,3150
1,0,3880
1,1,3950
1,2,3280
1,3,3150
2,0,3870
2,1,3950
2,2,3290
2,3,3170
3,0,3870
3,1,3950
3,2,3290
3,3,3150
4,0,3870
4,1,3950
4,2,3290
4,3,3150
5,0,3880
5,1,3940
5,2,3290
5,3,3150
6,0,3890
6,1,3940
6,2,3280
6,3,3160
7,0,3890
7,1,3950
7,2,3280
7,3,3150
8,0,3890
8,1,3950
8,2,3290
8,3,3160
9,0,3890
9,1,3960
9,2,3290
9,3,3150
10,0,3900
10,1,3950
10,2,3280
10,3,3150
11,0,3880
11,1,3960
11,2,3280
11,3,3160
12,0,3880
12,1,3980
12,2,3280
12,3,3150
13,0,3870
13,1,3980
13,2,3290
13,3,3140
14,0,3870
14,1,3980
14,2,3300
14,3,3140
15,0,3870
15,1,3980
15,2,3300
15,3,3150
16,0,3890
16,1,3960
16,2,3300
16,3,3150
17,0,3890
17,1,3980
17,2,3300
17,3,3160
18,0,3900
18,1,3960
18,2,3290
18,3,3170
19,0,3890
19,1,3950
19,2,3280
19,3,3170
20,0,3890
20,1,3950
20,2,3280
20,3,3180
21,0,3890
21,1,3960
21,2,3290
21,3,3170
22,0,3890
22,1,3960
22,2,3290
22,3,3170
23,0,3890
23,1,3960
23,2,3280
23,3,3160
24,0,3890
24,1,3950
24,2,3280
24,3,3170
25,0,3890
25,1,3960
25,2,3290
25,3,3170
26,0,3880
26,1,3960
26,2,3300
26,3,3160
27,0,3880
27,1,3980
27,2,3300
27,3,3150
28,0,3870
28,1,3950
28,2,3300
28,3,3160
29,0,3870
29,1,3950
29,2,3300
29,3,3160
30,0,3870
30,1,3980
30,2,3290
30,3,3160
31,0,3870
31,1,3980
31,2,3290
31,3,3160
32,0,3880
32,1,3960
32,2,3280
32,3,3170
33,0,3870
33,1,3950
33,2,3280
33,3,3160
34,0,3860
34,1,3950
34,2,3290
34,3,3150
35,0,3850
35,1,3950
35,2,3280
35,3,3150
36,0,3870
36,1,3950
36,2,3280
36,3,3150
37,0,3870
37,1,3950
37,2,3290
37,3,3150
38,0,3870
38,1,3960
38,2,3290
38,3,3140
39,0,3870
39,1,3960
39,2,3280
39,3,3150
40,0,3860
40,1,3960
40,2,3280
40,3,3150
41,0,3860
41,1,3980
41,2,3290
41,3,3150
42,0,3870
42,1,3960
42,2,3290
42,3,3160
43,0,3880
43,1,3960
43,2,3280
43,3,3160
44,0,3890
44,1,3960
44,2,3270
44,3,3170
45,0,3880
45,1,3960
45,2,3260
45,3,3180
46,0,3890
46,1,3980
46,2,3280
46,3,3160
47,0,3880
47,1,3960
47,2,3270
47,3,3170
48,0,3890
48,1,3960
48,2,3280
48,3,3160
49,0,3880
49,1,3950
49,2,3280
49,3,3160
50,0,3870
50,1,3950
50,2,3290
50,3,3170
51,0,3870
51,1,3960
51,2,3280
51,3,3180
52,0,3870
52,1,3950
52,2,3280
52,3,3170
53,0,3870
53,1,3960
53,2,3280
53,3,3170
54,0,3880
54,1,3960
54,2,3280
54,3,3150
55,0,3890
55,1,3960
55,2,3280
55,3,3140
56,0,3880
56,1,3960
56,2,3280
56,3,3150
57,0,3880
57,1,3960
57,2,3290
57,3,3140
58,0,3870
58,1,3960
58,2,3290
58,3,3150
59,0,3870
59,1,3980
59,2,3280
59,3,3160
60,0,3890
60,1,3960
60,2,3270
60,3,3160
61,0,3880
61,1,3960
61,2,3280
61,3,3160
62,0,3880
62,1,3960
62,2,3280
62,3,3160
63,0,3880
63,1,3960
63,2,3280
63,3,3150
64,0,3870
64,1,3960
64,2,3280
64,3,3140
65,0,3880
65,1,3980
65,2,3280
65,3,3160
66,0,3880
66,1,3980
66,2,3280
66,3,3170
67,0,3870
67,1,3980
67,2,3280
67,3,3160
68,0,3870
68,1,3960
68,2,3280
68,3,3150
69,0,3880
69,1,3960
69,2,3270
69,3,3160
70,0,3870
70,1,3980
70,2,3270
70,3,3160
71,0,3870
71,1,3980
71,2,3280
71,3,3160
72,0,3870
72,1,3960
72,2,3290
72,3,3160
73,0,3870
73,1,3980
73,2,3290
73,3,3160
74,0,3870
74,1,3960
74,2,3280
74,3,3170
75,0,3870
75,1,3960
75,2,3280
75,3,3170
76,0,3870
76,1,3950
76,2,3270
76,3,3140
77,0,3870
77,1,3960
77,2,3270
77,3,3150
78,0,3870
78,1,3960
78,2,3280
78,3,3150
79,0,3870
79,1,3980
79,2,3300
79,3,3150
80,0,3870
80,1,3980
80,2,3300
80,3,3140
81,0,3870
81,1,3960
81,2,3290
81,3,3170
82,0,3870
82,1,3980
82,2,3290
82,3,3170
83,0,3880
83,1,3980
83,2,3280
83,3,3160
84,0,3890
84,1,3960
84,2,3290
84,3,3170
85,0,3890
85,1,3960
85,2,3290
85,3,3170
86,0,3880
86,1,3980
86,2,3280
86,3,3170
87,0,3870
87,1,3950
87,2,3290
87,3,3170
88,0,3860
88,1,3950
88,2,3290
88,3,3160
89,0,3860
89,1,3950
89,2,3300
89,3,3180
90,0,3870
90,1,3950
90,2,3300
90,3,3170
91,0,3870
91,1,3960
91,2,3290
91,3,3170
92,0,3890
92,1,3960
92,2,3280
92,3,3180
93,0,3880
93,1,3960
93,2,3280
93,3,3190
94,0,3870
94,1,3950
94,2,3290
94,3,3200
95,0,3870
95,1,3950
95,2,3300
95,3,3200
96,0,3870
96,1,3950
96,2,3300
96,3,3200
97,0,3870
97,1,3950
97,2,3300
97,3,3200
98,0,3870
98,1,3960
98,2,3300
98,3,3200
99,0,3870
99,1,3950
99,2,3300
99,3,3190
100,0,3870
100,1,3950
100,2,3290
100,3,3170
101,0,3870
101,1,3950
101,2,3300
101,3,3160
102,0,3870
102,1,3950
102,2,3300
102,3,3160
103,0,3870
103,1,3940
103,2,3290
103,3,3160
104,0,3870
104,1,3950
104,2,3290
104,3,3150
105,0,3870
105,1,3950
105,2,3280
105,3,3150
106,0,3870
106,1,3950
106,2,3280
106,3,3150
107,0,3880
107,1,3950
107,2,3290
107,3,3170
108,0,3870
108,1,3940
108,2,3280
108,3,3170
109,0,3880
109,1,3940
109,2,3290
109,3,3190
110,0,3870
110,1,3950
110,2,3290
110,3,3190
111,0,3870
111,1,3960
111,2,3290
111,3,3190
112,0,3870
112,1,3950
112,2,3300
112,3,3170
113,0,3870
113,1,3950
113,2,3300
113,3,3170
114,0,3870
114,1,3960
114,2,3300
114,3,3160
115,0,3870
115,1,3950
115,2,3300
115,3,3170
116,0,3880
116,1,3950
116,2,3300
116,3,3170
117,0,3880
117,1,3950
117,2,3290
117,3,3180
118,0,3880
118,1,3940
118,2,3290
118,3,3170
119,0,3880
119,1,3940
119,2,3280
119,3,3180
120,0,3880
120,1,3950
120,2,3290
120,3,3190
121,0,3880
121,1,3940
121,2,3290
121,3,3200
122,0,3880
122,1,3940
122,2,3280
122,3,3200
123,0,3890
123,1,3950
123,2,3270
123,3,3210
124,0,3880
124,1,3980
124,2,3270
124,3,3210
125,0,3880
125,1,3950
125,2,3280
125,3,3200
126,0,3880
126,1,3980
126,2,3280
126,3,3200
127,0,3880
127,1,3980
127,2,3280
127,3,3190
128,0,3880
128,1,3980
128,2,3290
128,3,3190
129,0,3870
129,1,3960
129,2,3280
129,3,3190
130,0,3870
130,1,3960
130,2,3290
130,3,3180
131,0,3860
131,1,3960
131,2,3290
131,3,3180
132,0,3860
132,1,3960
132,2,3300
132,3,3180
133,0,3870
133,1,3950
133,2,3300
133,3,3180
134,0,3880
134,1,3950
134,2,3300
134,3,3180
135,0,3870
135,1,3950
135,2,3300
135,3,3170
136,0,3860
136,1,3980
136,2,3300
136,3,3160
137,0,3870
137,1,3980
137,2,3300
137,3,3160
138,0,3870
138,1,3980
138,2,3300
138,3,3160
139,0,3870
139,1,3980
139,2,3300
139,3,3150
140,0,3870
140,1,3960
140,2,3300
140,3,3160
141,0,3870
141,1,3960
141,2,3300
141,3,3160
142,0,3870
142,1,3960
142,2,3300
142,3,3150
143,0,3880
143,1,3980
143,2,3300
143,3,3170
144,0,3880
144,1,3980
144,2,3290
144,3,3160
145,0,3870
145,1,3980
145,2,3300
145,3,3160
146,0,3890
146,1,3980
146,2,3290
146,3,3170
147,0,3880
147,1,3980
147,2,3300
147,3,3170
148,0,3880
148,1,3980
148,2,3300
148,3,3150
149,0,3880
149,1,3980
149,2,3300
149,3,3140
150,0,3870
150,1,3980
150,2,3300
150,3,3150
151,0,3880
151,1,3980
151,2,3300
151,3,3170
152,0,3880
152,1,3980
152,2,3290
152,3,3170
153,0,3880
153,1,3980
153,2,3290
153,3,3150
154,0,3880
154,1,3980
154,2,3280
154,3,3150
155,0,3890
155,1,3980
155,2,3270
155,3,3160
156,0,3880
156,1,3980
156,2,3260
156,3,3170
157,0,3890
157,1,3980
157,2,3270
157,3,3180
158,0,3880
158,1,3990
158,2,3270
158,3,3170
159,0,3870
159,1,3980
159,2,3280
159,3,3170
160,0,3870
160,1,3980
160,2,3290
160,3,3160
161,0,3860
161,1,3980
161,2,3300
161,3,3160
162,0,3860
162,1,3980
162,2,3300
162,3,3150
163,0,3860
163,1,3980
163,2,3290
163,3,3170
164,0,3860
164,1,3960
164,2,3290
164,3,3170
165,0,3870
165,1,3950
165,2,3280
165,3,3160
166,0,3880
166,1,3950
166,2,3280
166,3,3160
167,0,3880
167,1,3960
167,2,3280
167,3,3170
168,0,3880
168,1,3960
168,2,3280
168,3,3170
169,0,3880
169,1,3960
169,2,3270
169,3,3160
170,0,3870
170,1,3980
170,2,3270
170,3,3150
171,0,3880
171,1,3990
171,2,3280
