数据序列,设备号,测量值
0,0,4500
0,1,6400
0,2,1020
0,3,4400
1,0,4510
1,1,6410
1,2,1020
1,3,4400
2,0,4510
2,1,6410
2,2,1030
2,3,4410
3,0,4500
3,1,6410
3,2,1030
3,3,4400
4,0,4500
4,1,6400
4,2,1030
4,3,4400
5,0,4500
5,1,6390
5,2,1030
5,3,4410
6,0,4500
6,1,6400
6,2,1030
6,3,4400
7,0,4500
7,1,6400
7,2,1030
7,3,4400
8,0,4500
8,1,6400
8,2,1020
8,3,4400
9,0,4500
9,1,6390
9,2,1020
9,3,4400
10,0,4500
10,1,6390
10,2,1020
10,3,4400
11,0,4500
11,1,6400
11,2,1020
11,3,4410
12,0,4500
12,1,6390
12,2,1010
12,3,4400
13,0,4500
13,1,6390
13,2,1010
13,3,4410
14,0,4500
14,1,6390
14,2,1010
14,3,4410
15,0,4500
15,1,6400
15,2,1010
15,3,4410
16,0,4500
16,1,6400
16,2,1010
16,3,4400
17,0,4500
17,1,6400
17,2,1020
17,3,4400
18,0,4500
18,1,6390
18,2,1020
18,3,4410
19,0,4500
19,1,6390
19,2,1020
19,3,4400
20,0,4500
20,1,6390
20,2,1020
20,3,4400
21,0,4490
21,1,6400
21,2,1020
21,3,4410
22,0,4490
22,1,6400
22,2,1010
22,3,4400
23,0,4490
23,1,6400
23,2,1020
23,3,4400
24,0,4490
24,1,6400
24,2,1010
24,3,4400
25,0,4500
25,1,6410
25,2,1010
25,3,4400
26,0,4510
26,1,6400
26,2,1020
26,3,4410
27,0,4500
27,1,6400
27,2,1020
27,3,4400
28,0,4510
28,1,6390
28,2,1020
28,3,4400
29,0,4500
29,1,6400
29,2,1020
29,3,4410
30,0,4500
30,1,6390
30,2,1010
30,3,4400
31,0,4490
31,1,6400
31,2,1010
31,3,4400
32,0,4480
32,1,6400
32,2,1010
32,3,4400
33,0,4490
33,1,6400
33,2,1020
33,3,4400
34,0,4490
34,1,6400
34,2,1030
34,3,4400
35,0,4490
35,1,6400
35,2,1020
35,3,4400
36,0,4490
36,1,6400
36,2,1020
36,3,4400
37,0,4490
37,1,6400
37,2,1030
37,3,4420
38,0,4490
38,1,6410
38,2,1040
38,3,4410
39,0,4490
39,1,6410
39,2,1030
39,3,4400
40,0,4500
40,1,6410
40,2,1030
40,3,4400
41,0,4500
41,1,6400
41,2,1020
41,3,4390
42,0,4500
42,1,6390
42,2,1020
42,3,4390
43,0,4510
43,1,6400
43,2,1020
43,3,4400
44,0,4510
44,1,6400
44,2,1020
44,3,4410
45,0,4510
45,1,6390
45,2,1030
45,3,4410
46,0,4520
