数据序列,设备号,测量值
0,0,6550
0,1,4500
0,2,4450
0,3,640
1,0,6550
1,1,4510
1,2,4460
1,3,640
2,0,6550
2,1,4510
2,2,4450
2,3,640
3,0,6550
3,1,4490
3,2,4450
3,3,650
4,0,6550
4,1,4490
4,2,4450
4,3,640
5,0,6560
5,1,4480
5,2,4450
5,3,650
6,0,6560
6,1,4480
6,2,4450
6,3,640
7,0,6560
7,1,4500
7,2,4450
7,3,630
8,0,6550
8,1,4490
8,2,4450
8,3,630
9,0,6550
9,1,4480
9,2,4440
9,3,640
10,0,6550
10,1,4480
10,2,4460
10,3,640
11,0,6550
11,1,4480
11,2,4460
11,3,630
12,0,6550
12,1,4480
12,2,4450
12,3,640
13,0,6550
13,1,4490
13,2,4440
13,3,640
14,0,6550
14,1,4480
14,2,4440
14,3,650
15,0,6550
15,1,4480
15,2,4450
15,3,660
16,0,6550
16,1,4480
16,2,4450
16,3,650
17,0,6550
17,1,4500
17,2,4450
17,3,630
18,0,6550
18,1,4510
18,2,4460
18,3,640
19,0,6550
19,1,4520
19,2,4460
19,3,630
20,0,6550
20,1,4500
20,2,4450
20,3,640
21,0,6550
21,1,4500
21,2,4450
21,3,620
22,0,6560
22,1,4490
22,2,4450
22,3,640
23,0,6560
23,1,4480
23,2,4450
23,3,630
24,0,6550
24,1,4490
24,2,4450
24,3,640
25,0,6540
25,1,4480
25,2,4450
25,3,640
26,0,6540
26,1,4500
26,2,4450
26,3,630
27,0,6530
27,1,4500
27,2,4450
27,3,620
28,0,6530
28,1,4510
28,2,4460
28,3,620
29,0,6530
29,1,4520
29,2,4480
29,3,630
30,0,6540
30,1,4510
30,2,4490
30,3,650
31,0,6540
31,1,4500
31,2,4490
31,3,660
32,0,6540
32,1,4510
32,2,4480
32,3,650
33,0,6530
33,1,4500
33,2,4470
33,3,640
34,0,6540
34,1,4490
34,2,4470
34,3,640
35,0,6540
35,1,4490
35,2,4470
35,3,650
36,0,6550
36,1,4490
36,2,4470
36,3,640
37,0,6550
37,1,4500
37,2,4480
37,3,630
38,0,6550
38,1,4500
38,2,4470
38,3,620
39,0,6550
39,1,4510
39,2,4460
39,3,620
40,0,6540
40,1,4500
40,2,4460
40,3,640
41,0,6540
41,1,4500
41,2,4470
41,3,640
42,0,6540
42,1,4490
42,2,4470
42,3,630
43,0,6540
43,1,4490
43,2,4470
43,3,630
44,0,6540
44,1,4500
44,2,4480
44,3,640
45,0,6540
45,1,4500
45,2,4460
45,3,630
46,0,6540
46,1,4510
46,2,4450
46,3,630
47,0,6540
47,1,4500
47,2,4450
47,3,630
48,0,6540
48,1,4510
48,2,4450
48,3,620
49,0,6540
49,1,4520
49,2,4460
49,3,640
50,0,6540
50,1,4510
50,2,4450
50,3,640
51,0,6540
51,1,4490
51,2,4460
51,3,640
52,0,6540
52,1,4490
52,2,4450
52,3,640
53,0,6540
53,1,4500
53,2,4460
53,3,650
54,0,6540
54,1,4500
54,2,4450
54,3,650
55,0,6540
55,1,4520
55,2,4460
55,3,640
56,0,6540
56,1,4510
56,2,4460
56,3,630
57,0,6540
57,1,4510
57,2,4460
57,3,620
58,0,6540
58,1,4490
58,2,4470
58,3,640
59,0,6540
59,1,4480
59,2,4470
59,3,650
60,0,6540
60,1,4480
60,2,4470
60,3,640
61,0,6540
61,1,4480
61,2,4480
61,3,650
62,0,6540
62,1,4490
62,2,4480
62,3,650
63,0,6540
63,1,4500
63,2,4470
63,3,650
64,0,6540
64,1,4500
64,2,4460
64,3,650
65,0,6540
65,1,4500
65,2,4460
65,3,640
66,0,6540
66,1,4500
66,2,4460
66,3,650
67,0,6540
67,1,4510
67,2,4450
67,3,640
68,0,6530
68,1,4520
68,2,4460
68,3,650
69,0,6530
69,1,4500
69,2,4460
69,3,640
70,0,6540
70,1,4510
70,2,4470
70,3,650
71,0,6550
71,1,4510
71,2,4470
71,3,650
72,0,6550
72,1,4510
72,2,4480
72,3,660
73,0,6550
73,1,4500
73,2,4460
73,3,650
74,0,6550
74,1,4500
74,2,4450
74,3,640
75,0,6550
75,1,4490
75,2,4450
75,3,640
76,0,6540
76,1,4490
76,2,4450
76,3,630
77,0,6540
77,1,4480
77,2,4460
77,3,620
78,0,6540
78,1,4480
78,2,4470
78,3,630
79,0,6550
79,1,4490
79,2,4460
79,3,640
80,0,6550
80,1,4490
80,2,4460
80,3,640
81,0,6540
81,1,4480
81,2,4460
81,3,640
82,0,6540
82,1,4490
82,2,4460
82,3,640
83,0,6540
83,1,4500
83,2,4460
83,3,650
84,0,6540
84,1,4500
84,2,4460
84,3,640
85,0,6550
85,1,4510
85,2,4450
85,3,640
86,0,6560
86,1,4500
86,2,4450
86,3,640
87,0,6560
87,1,4520
87,2,4450
87,3,650
88,0,6560
88,1,4510
88,2,4460
88,3,640
89,0,6550
89,1,4500
89,2,4450
89,3,630
90,0,6550
90,1,4490
90,2,4460
90,3,630
91,0,6550
91,1,4490
91,2,4470
91,3,620
92,0,6550
92,1,4490
92,2,4480
92,3,620
93,0,6550
93,1,4490
93,2,4490
93,3,630
94,0,6540
94,1,4490
94,2,4480
94,3,630
95,0,6540
95,1,4480
95,2,4470
95,3,620
96,0,6540
96,1,4480
96,2,4470
96,3,620
97,0,6540
97,1,4480
97,2,4470
97,3,630
98,0,6540
98,1,4480
98,2,4460
98,3,640
99,0,6540
99,1,4490
99,2,4470
99,3,640
100,0,6540
100,1,4490
100,2,4470
100,3,640
101,0,6540
101,1,4500
101,2,4480
101,3,640
102,0,6540
102,1,4520
102,2,4470
102,3,640
103,0,6540
103,1,4510
103,2,4480
103,3,640
104,0,6540
104,1,4500
104,2,4470
104,3,640
105,0,6540
105,1,4490
105,2,4470
105,3,630
106,0,6540
106,1,4490
106,2,4470
106,3,630
107,0,6530
107,1,4500
107,2,4470
107,3,640
108,0,6530
108,1,4490
108,2,4460
108,3,640
109,0,6530
109,1,4500
109,2,4470
109,3,630
110,0,6540
110,1,4490
110,2,4460
110,3,630
111,0,6540
111,1,4500
111,2,4460
111,3,640
112,0,6540
112,1,4500
112,2,4480
112,3,640
113,0,6540
113,1,4500
113,2,4460
113,3,650
114,0,6540
114,1,4510
114,2,4450
114,3,650
115,0,6540
115,1,4520
115,2,4440
115,3,650
116,0,6540
116,1,4510
116,2,4440
116,3,650
117,0,6540
117,1,4500
117,2,4440
117,3,650
118,0,6540
118,1,4500
118,2,4440
118,3,650
119,0,6540
119,1,4510
119,2,4460
119,3,650
120,0,6540
120,1,4500
120,2,4460
120,3,640
121,0,6540
121,1,4500
121,2,4450
121,3,640
122,0,6540
122,1,4500
122,2,4460
122,3,640
123,0,6540
123,1,4490
123,2,4480
123,3,640
124,0,6540
124,1,4500
124,2,4480
124,3,640
125,0,6540
125,1,4500
125,2,4470
125,3,650
126,0,6540
126,1,4500
126,2,4470
126,3,640
127,0,6540
127,1,4510
127,2,4460
127,3,640
128,0,6530
128,1,4510
128,2,4470
128,3,640
129,0,6530
129,1,4500
129,2,4470
129,3,650
130,0,6530
130,1,4500
130,2,4460
130,3,640
131,0,6530
131,1,4500
131,2,4460
131,3,640
132,0,6540
132,1,4490
132,2,4460
132,3,640
133,0,6540
133,1,4490
133,2,4450
133,3,640
134,0,6540
134,1,4490
134,2,4450
134,3,640
135,0,6540
135,1,4480
135,2,4460
135,3,630
136,0,6550
136,1,4480
136,2,4450
136,3,640
137,0,6550
137,1,4480
137,2,4450
137,3,640
138,0,6540
138,1,4500
138,2,4460
138,3,640
139,0,6540
