Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5318.8,3079.3,4848.9,1899.6
2.0,5319.4,3079.7,4849.5,1904.8
3.0,5326.3,3079.8,4849.6,1903.2
4.0,5329.8,3079.8,4849.7,1902.4
5.0,5331.9,3077.8,4849.8,1901.9
6.0,5333.3,3076.5,4848.1,1903.3
7.0,5334.3,3078.5,4848.2,1905.8
8.0,5335.1,3080.0,4848.3,1907.7
9.0,5334.5,3081.3,4847.3,1908.0
10.0,5334.7,3082.2,4847.6,1907.1
11.0,5334.2,3082.0,4846.8,1907.4
12.0,5333.8,3081.8,4846.1,1908.6
13.0,5332.5,3081.6,4846.4,1908.8
14.0,5332.3,3081.5,4846.6,1908.9
15.0,5331.3,3081.6,4846.8,1908.1
16.0,5331.7,3081.5,4846.3,1908.3
17.0,5332.2,3081.4,4845.8,1908.4
18.0,5332.5,3081.3,4846.0,1907.8
19.0,5332.9,3081.9,4845.6,1907.9
20.0,5333.2,3081.8,4845.2,1908.1
21.0,5333.5,3081.7,4844.8,1907.5
22.0,5333.7,3081.5,4844.4,1907.7
23.0,5332.7,3081.4,4845.5,1907.8
24.0,5333.2,3081.3,4846.6,1908.2
25.0,5333.0,3081.2,4846.8,1908.5
26.0,5333.5,3081.1,4847.0,1909.3
27.0,5333.9,3081.8,4847.9,1909.4
28.0,5334.4,3081.6,4848.0,1910.1
29.0,5334.7,3081.5,4848.2,1910.1
30.0,5334.4,3081.4,4849.0,1909.4
31.0,5333.5,3081.3,4849.7,1909.4
32.0,5332.6,3080.6,4850.4,1908.8
33.0,5332.9,3079.9,4850.4,1908.2
34.0,5333.1,3079.2,4851.0,1908.4
35.0,5333.4,3078.6,4851.6,1907.8
36.0,5333.6,3078.1,4851.5,1907.3
37.0,5332.7,3078.2,4852.0,1907.5
38.0,5333.2,3078.3,4851.8,1907.6
39.0,5332.3,3078.4,4852.4,1907.1
40.0,5331.5,3078.5,4852.2,1906.7
41.0,5330.8,3078.6,4851.4,1906.9
42.0,5330.7,3078.7,4850.7,1907.1
43.0,5331.1,3078.8,4851.3,1907.9
44.0,5331.1,3078.9,4851.2,1908.7
45.0,5331.0,3079.1,4850.5,1908.8
46.0,5331.6,3079.8,4850.4,1908.9
47.0,5331.5,3080.5,4850.3,1908.3
