数据序列,设备号,测量值
0,0,4710
0,1,3300
0,2,4040
0,3,2530
1,0,4710
1,1,3300
1,2,4030
1,3,2520
2,0,4700
2,1,3310
2,2,4030
2,3,2520
3,0,4710
3,1,3310
3,2,4030
3,3,2520
4,0,4710
4,1,3310
4,2,4030
4,3,2530
5,0,4710
5,1,3310
5,2,4030
5,3,2530
6,0,4710
6,1,3300
6,2,4030
6,3,2520
7,0,4710
7,1,3300
7,2,4030
7,3,2520
8,0,4710
8,1,3300
8,2,4040
8,3,2530
9,0,4710
9,1,3300
9,2,4040
9,3,2520
10,0,4710
10,1,3310
10,2,4040
10,3,2530
11,0,4710
11,1,3310
11,2,4030
11,3,2530
12,0,4710
12,1,3310
12,2,4030
12,3,2520
13,0,4710
13,1,3310
13,2,4030
13,3,2510
14,0,4710
14,1,3310
14,2,4030
14,3,2530
15,0,4710
15,1,3310
15,2,4030
15,3,2530
16,0,4700
16,1,3310
16,2,4030
16,3,2530
17,0,4700
17,1,3310
17,2,4030
17,3,2520
18,0,4700
18,1,3300
18,2,4030
18,3,2520
19,0,4710
19,1,3300
19,2,4030
19,3,2520
20,0,4700
20,1,3300
20,2,4030
20,3,2520
21,0,4700
21,1,3300
21,2,4040
21,3,2530
22,0,4700
22,1,3310
22,2,4030
22,3,2530
23,0,4700
23,1,3310
23,2,4030
23,3,2520
24,0,4700
24,1,3310
24,2,4030
24,3,2510
25,0,4710
25,1,3300
25,2,4030
25,3,2520
26,0,4710
26,1,3310
26,2,4040
26,3,2520
27,0,4710
27,1,3300
27,2,4040
27,3,2510
28,0,4710
28,1,3300
28,2,4040
28,3,2510
29,0,4710
29,1,3310
29,2,4030
29,3,2510
30,0,4710
30,1,3310
30,2,4030
30,3,2520
31,0,4710
31,1,3310
31,2,4030
31,3,2530
32,0,4710
32,1,3310
32,2,4030
32,3,2520
33,0,4710
33,1,3310
33,2,4030
33,3,2520
34,0,4710
34,1,3310
34,2,4030
34,3,2520
35,0,4710
35,1,3310
35,2,4030
35,3,2530
36,0,4710
36,1,3300
36,2,4030
36,3,2530
37,0,4710
37,1,3300
37,2,4030
37,3,2530
38,0,4710
38,1,3300
38,2,4030
38,3,2530
39,0,4710
39,1,3310
39,2,4030
39,3,2540
40,0,4700
40,1,3310
40,2,4030
40,3,2530
41,0,4700
