Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2479.4,3379.2,4119.1,4549.0
2.0,2479.7,3379.6,4124.5,4549.5
3.0,2473.1,3383.1,4126.4,4549.7
4.0,2472.3,3384.9,4126.3,4549.7
5.0,2471.8,3385.9,4127.0,4549.8
6.0,2471.5,3383.2,4127.6,4549.8
7.0,2469.8,3381.2,4127.9,4549.9
8.0,2468.5,3381.0,4126.9,4549.9
9.0,2467.4,3382.1,4127.2,4551.1
10.0,2466.6,3381.9,4126.4,4552.1
11.0,2465.9,3381.7,4125.8,4552.9
12.0,2466.3,3382.5,4125.2,4552.6
13.0,2466.7,3383.2,4125.6,4552.4
14.0,2466.1,3383.8,4126.0,4553.1
15.0,2465.5,3384.3,4126.4,4553.7
16.0,2465.1,3384.8,4126.7,4554.2
17.0,2464.7,3384.4,4126.9,4554.7
18.0,2464.3,3384.1,4126.4,4555.1
19.0,2464.7,3383.8,4125.9,4555.4
20.0,2464.4,3383.5,4126.2,4555.8
21.0,2464.1,3383.2,4125.8,4556.1
22.0,2463.8,3383.0,4125.3,4555.7
23.0,2463.5,3382.1,4125.0,4555.3
24.0,2463.3,3381.9,4124.6,4554.9
25.0,2463.0,3381.1,4124.3,4554.5
26.0,2463.5,3381.0,4124.0,4554.9
27.0,2464.0,3380.3,4123.7,4555.3
28.0,2464.4,3380.3,4123.5,4555.6
29.0,2464.7,3380.2,4123.2,4555.9
30.0,2464.4,3380.2,4123.0,4556.2
31.0,2464.8,3379.5,4122.8,4556.4
32.0,2465.1,3378.9,4122.6,4556.7
33.0,2465.5,3378.3,4122.5,4556.7
34.0,2465.1,3378.4,4122.3,4556.9
35.0,2465.4,3378.5,4122.1,4557.1
36.0,2465.7,3378.0,4122.0,4556.6
37.0,2466.0,3377.4,4121.9,4556.2
38.0,2466.9,3377.0,4121.8,4556.4
39.0,2467.8,3376.5,4121.6,4556.0
40.0,2467.9,3376.1,4121.5,4556.3
41.0,2468.1,3375.7,4121.4,4556.5
42.0,2468.8,3375.3,4121.3,4556.8
43.0,2468.9,3375.0,4121.3,4556.8
44.0,2468.3,3375.3,4121.2,4556.8
45.0,2468.4,3375.6,4121.7,4557.0
46.0,2468.5,3375.9,4122.3,4557.2
47.0,2468.6,3376.2,4122.8,4557.2
48.0,2468.7,3376.4,4123.2,4557.2
49.0,2468.2,3376.6,4123.7,4557.2
50.0,2467.6,3376.9,4124.1,4557.1
51.0,2467.8,3377.1,4124.5,4557.1
52.0,2467.9,3377.2,4124.8,4557.3
53.0,2468.1,3378.1,4125.2,4556.8
54.0,2467.5,3378.8,4125.5,4556.4
55.0,2467.7,3378.9,4125.8,4556.6
56.0,2467.8,3379.0,4126.0,4556.9
57.0,2467.3,3379.7,4126.3,4557.1
58.0,2467.5,3379.7,4126.5,4557.2
59.0,2467.0,3379.1,4126.8,4557.4
60.0,2466.6,3378.5,4127.0,4557.6
61.0,2466.8,3378.0,4127.2,4557.1
62.0,2467.0,3378.1,4127.3,4557.3
63.0,2467.2,3377.6,4127.3,4556.8
64.0,2467.4,3377.7,4127.2,4556.4
65.0,2468.2,3377.2,4127.1,4556.0
66.0,2469.0,3376.8,4127.0,4555.6
67.0,2469.0,3377.0,4127.2,4555.2
68.0,2469.1,3377.2,4126.8,4554.9
69.0,2468.5,3377.3,4127.0,4555.2
70.0,2467.9,3377.5,4127.2,4555.5
