Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5188.8,3579.2,4239.0,1729.6
2.0,5189.4,3578.6,4239.5,1729.8
3.0,5191.6,3578.4,4236.3,1733.2
4.0,5191.2,3578.3,4234.7,1734.9
5.0,5193.0,3578.2,4233.8,1736.0
6.0,5194.2,3578.2,4233.1,1736.7
7.0,5195.1,3578.5,4232.6,1735.7
8.0,5194.4,3578.7,4232.3,1736.3
9.0,5193.9,3577.6,4232.0,1735.5
10.0,5193.4,3576.8,4231.8,1734.9
11.0,5194.1,3576.1,4232.6,1734.4
12.0,5194.7,3575.5,4233.4,1733.9
13.0,5194.3,3575.9,4234.9,1733.6
14.0,5194.4,3576.2,4236.3,1734.1
15.0,5194.0,3576.6,4237.4,1734.6
16.0,5193.7,3576.9,4238.5,1735.1
17.0,5193.4,3577.1,4238.6,1735.5
18.0,5193.1,3577.3,4239.5,1735.8
19.0,5192.9,3577.5,4239.5,1736.1
20.0,5192.7,3577.7,4238.8,1735.7
21.0,5193.2,3577.9,4238.2,1735.3
22.0,5193.7,3578.0,4238.3,1734.2
23.0,5194.2,3578.2,4238.4,1733.2
24.0,5194.6,3578.3,4237.8,1732.2
25.0,5194.9,3578.4,4237.3,1731.4
26.0,5195.3,3577.8,4236.8,1730.6
27.0,5195.6,3577.3,4237.0,1729.9
28.0,5196.6,3577.5,4237.2,1729.2
29.0,5197.5,3577.7,4236.7,1728.6
30.0,5197.7,3577.8,4236.3,1728.0
31.0,5197.8,3578.0,4235.8,1727.5
32.0,5198.0,3578.1,4236.1,1727.0
33.0,5198.1,3578.1,4235.7,1726.5
34.0,5198.2,3578.1,4235.3,1726.8
35.0,5198.3,3578.2,4235.6,1727.0
36.0,5198.4,3578.3,4236.6,1727.2
37.0,5198.5,3578.4,4237.5,1726.7
38.0,5198.0,3578.5,4237.6,1726.3
39.0,5197.5,3578.6,4238.4,1726.2
40.0,5197.6,3578.7,4238.5,1726.1
41.0,5197.8,3578.8,4238.6,1726.0
42.0,5197.9,3578.9,4238.7,1725.6
43.0,5198.1,3579.0,4239.4,1725.3
