Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,1509.7,3539.2,4758.9,5728.7
2.0,1509.8,3534.6,4759.5,5729.4
3.0,1506.5,3533.1,4759.6,5729.6
4.0,1504.9,3534.8,4759.7,5729.7
5.0,1503.9,3533.8,4759.8,5727.7
6.0,1503.2,3533.2,4759.8,5726.4
7.0,1502.7,3532.7,4759.9,5725.4
8.0,1502.4,3532.3,4759.9,5724.7
9.0,1504.5,3533.3,4759.9,5724.1
10.0,1505.1,3532.9,4759.9,5723.6
11.0,1504.6,3532.6,4759.9,5723.3
12.0,1504.1,3533.3,4759.9,5722.9
13.0,1503.8,3533.0,4759.9,5722.7
14.0,1503.4,3531.9,4759.9,5722.4
15.0,1503.1,3530.8,4759.9,5722.2
16.0,1503.7,3529.9,4759.9,5722.0
17.0,1504.2,3529.9,4759.8,5722.7
18.0,1504.6,3529.1,4759.6,5723.2
19.0,1505.1,3528.4,4759.5,5723.8
20.0,1506.9,3528.5,4759.4,5724.2
21.0,1507.1,3529.4,4759.3,5724.6
22.0,1508.1,3530.1,4759.2,5725.0
23.0,1508.2,3530.1,4759.1,5725.4
24.0,1509.7,3530.8,4759.0,5725.7
25.0,1510.4,3530.8,4759.0,5726.0
26.0,1512.5,3531.4,4758.9,5726.3
27.0,1513.7,3531.3,4759.0,5726.5
28.0,1515.5,3531.2,4758.9,5726.1
29.0,1515.8,3531.1,4758.9,5725.7
30.0,1515.4,3531.0,4758.8,5725.3
31.0,1514.4,3530.9,4758.7,5725.6
32.0,1514.7,3530.7,4758.7,5725.9
33.0,1514.4,3530.6,4758.8,5726.2
34.0,1514.1,3529.9,4758.9,5726.4
35.0,1513.9,3529.3,4758.9,5726.7
36.0,1514.9,3529.2,4758.4,5726.9
37.0,1515.2,3529.2,4757.8,5727.1
38.0,1514.9,3529.2,4757.3,5727.3
39.0,1514.6,3528.6,4756.8,5726.9
40.0,1514.9,3528.6,4756.4,5726.5
41.0,1516.6,3528.7,4756.6,5726.1
42.0,1517.4,3528.1,4756.8,5725.8
43.0,1517.7,3527.6,4756.9,5726.1
44.0,1517.9,3527.7,4757.0,5725.7
45.0,1518.7,3527.8,4757.2,5725.4
46.0,1519.4,3527.8,4757.2,5725.7
47.0,1520.7,3528.0,4757.4,5726.0
48.0,1520.8,3528.8,4757.6,5726.3
49.0,1521.4,3528.8,4757.7,5726.5
50.0,1521.3,3528.3,4757.9,5726.1
51.0,1520.5,3527.7,4758.0,5725.7
52.0,1520.5,3527.2,4758.1,5725.3
53.0,1519.8,3526.8,4758.3,5725.0
54.0,1519.2,3527.0,4758.4,5724.7
55.0,1519.2,3527.2,4757.8,5724.4
56.0,1518.6,3527.3,4757.3,5724.1
57.0,1519.4,3527.5,4756.9,5724.5
58.0,1519.4,3527.7,4756.4,5724.8
59.0,1518.8,3528.5,4756.0,5724.5
60.0,1518.2,3529.2,4755.6,5724.2
61.0,1519.0,3529.9,4755.3,5723.9
62.0,1519.7,3530.6,4754.9,5723.7
63.0,1519.8,3531.2,4754.6,5723.5
64.0,1521.1,3531.7,4754.9,5723.2
65.0,1521.7,3532.3,4755.3,5723.0
66.0,1522.9,3532.8,4755.6,5722.8
67.0,1524.0,3533.2,4755.9,5722.6
68.0,1523.8,3533.0,4756.1,5721.8
69.0,1524.2,3532.8,4756.4,5721.1
70.0,1525.2,3532.7,4756.6,5720.4
71.0,1526.1,3531.8,4756.8,5720.3
72.0,1526.4,3531.1,4756.4,5721.0
73.0,1526.0,3531.0,4756.0,5721.5
74.0,1525.0,3530.9,4756.2,5722.1
75.0,1525.3,3530.9,4756.5,5722.6
76.0,1524.9,3530.8,4756.1,5723.1
77.0,1524.6,3530.1,4755.7,5723.5
78.0,1523.7,3529.5,4755.9,5723.9
79.0,1522.1,3529.5,4756.2,5724.3
80.0,1522.1,3529.5,4756.5,5724.0
81.0,1522.0,3529.6,4756.6,5723.8
82.0,1521.9,3529.5,4756.8,5722.9
83.0,1522.4,3529.5,4756.3,5722.1
84.0,1522.2,3529.5,4755.9,5721.3
85.0,1522.7,3529.4,4755.5,5720.6
86.0,1523.9,3528.8,4755.2,5719.9
87.0,1523.6,3528.8,4754.9,5719.2
88.0,1522.7,3528.9,4754.5,5718.6
89.0,1521.3,3529.0,4754.9,5718.7
90.0,1519.9,3529.0,4755.2,5718.8
91.0,1518.6,3529.1,4754.9,5718.9
92.0,1517.4,3529.8,4754.6,5719.0
93.0,1516.3,3530.5,4754.3,5719.7
94.0,1515.9,3531.1,4754.6,5719.7
95.0,1514.9,3531.7,4755.0,5719.7
96.0,1513.9,3531.6,4754.7,5719.7
97.0,1514.4,3531.5,4754.4,5719.8
98.0,1514.8,3532.0,4754.1,5719.8
99.0,1514.5,3532.5,4753.8,5719.8
100.0,1514.2,3533.0,4753.6,5719.8
101.0,1513.9,3533.5,4753.3,5719.8
102.0,1513.7,3533.9,4753.1,5719.8
103.0,1514.7,3534.3,4752.9,5719.2
104.0,1515.7,3534.6,4752.7,5718.6
105.0,1516.6,3535.0,4752.6,5718.0
106.0,1516.8,3534.6,4753.0,5718.2
107.0,1517.0,3534.2,4752.8,5718.3
108.0,1517.9,3533.9,4752.7,5718.4
109.0,1518.7,3533.6,4752.5,5718.5
110.0,1518.1,3534.0,4752.3,5718.0
111.0,1517.6,3533.7,4752.2,5717.4
112.0,1516.4,3533.5,4752.0,5717.6
113.0,1515.4,3533.3,4751.9,5717.1
114.0,1515.0,3533.1,4752.4,5717.3
115.0,1514.7,3532.9,4752.8,5717.5
116.0,1514.4,3532.0,4753.3,5717.6
117.0,1514.1,3531.3,4753.0,5717.8
118.0,1513.2,3530.5,4752.8,5717.9
119.0,1513.7,3529.9,4752.7,5718.1
120.0,1514.1,3529.2,4752.5,5717.5
121.0,1514.5,3528.6,4752.3,5717.1
122.0,1515.5,3528.6,4752.2,5716.6
123.0,1515.8,3528.7,4752.0,5716.8
124.0,1516.1,3528.7,4751.9,5717.0
125.0,1515.7,3528.7,4752.4,5717.9
126.0,1515.3,3528.7,4752.9,5718.6
127.0,1515.0,3528.2,4753.4,5719.4
128.0,1514.6,3527.6,4753.8,5719.4
129.0,1513.7,3527.8,4754.2,5718.8
130.0,1513.5,3527.3,4754.6,5718.2
131.0,1512.6,3526.8,4754.8,5718.4
132.0,1511.8,3526.4,4755.0,5719.1
133.0,1512.4,3526.0,4755.2,5719.8
134.0,1512.2,3525.6,4755.4,5719.8
135.0,1511.4,3525.2,4755.0,5719.8
136.0,1511.3,3524.9,4754.7,5719.2
137.0,1511.3,3524.6,4754.4,5718.6
138.0,1511.8,3524.3,4754.8,5718.8
139.0,1512.3,3524.0,4755.1,5718.9
140.0,1514.1,3524.4,4755.3,5718.3
141.0,1514.5,3524.8,4755.5,5717.8
142.0,1514.9,3525.7,4755.6,5717.9
143.0,1515.2,3526.7,4755.9,5718.1
144.0,1515.6,3527.5,4756.2,5717.5
145.0,1515.9,3528.3,4756.4,5717.1
146.0,1516.2,3529.1,4756.7,5717.3
147.0,1516.6,3529.8,4756.9,5717.4
148.0,1516.8,3530.4,4757.1,5717.6
149.0,1517.0,3530.3,4757.3,5717.7
150.0,1516.6,3531.0,4757.4,5717.9
151.0,1515.5,3531.5,4757.6,5718.0
152.0,1515.2,3532.1,4757.8,5718.2
153.0,1516.1,3532.6,4757.9,5718.3
154.0,1516.4,3533.1,4758.0,5718.4
155.0,1516.6,3533.5,4758.2,5718.5
156.0,1516.8,3533.9,4758.3,5718.6
157.0,1518.3,3533.6,4758.4,5719.3
158.0,1518.4,3534.0,4758.5,5720.0
159.0,1519.8,3533.7,4758.6,5720.7
160.0,1520.5,3533.4,4758.6,5721.3
161.0,1519.8,3533.1,4758.6,5721.8
162.0,1518.5,3533.6,4758.7,5722.4
163.0,1517.3,3534.0,4758.8,5722.2
164.0,1517.5,3534.4,4758.9,5722.7
165.0,1517.7,3534.7,4759.0,5723.2
166.0,1517.8,3535.1,4759.0,5723.6
167.0,1518.6,3535.4,4759.1,5724.0
168.0,1518.7,3535.7,4759.2,5723.8
169.0,1517.5,3536.0,4759.2,5724.2
170.0,1517.0,3536.2,4759.3,5724.6
171.0,1518.5,3536.5,4759.2,5724.9
172.0,1518.6,3536.7,4759.1,5725.3
173.0,1518.0,3536.9,4759.2,5725.6
174.0,1517.5,3535.8,4759.2,5725.9
175.0,1516.4,3534.8,4759.3,5725.5
176.0,1516.6,3534.5,4759.3,5725.1
177.0,1517.5,3534.2,4759.4,5724.8
178.0,1517.6,3533.9,4759.4,5724.5
179.0,1517.1,3533.7,4759.4,5724.2
180.0,1516.7,3533.4,4759.5,5723.9
181.0,1516.3,3532.6,4759.5,5723.7
182.0,1516.5,3532.4,4759.5,5722.8
183.0,1517.4,3532.9,4759.4,5722.0
184.0,1517.5,3533.4,4759.5,5721.8
185.0,1516.4,3533.1,4759.5,5721.7
186.0,1517.3,3532.9,4759.5,5721.6
187.0,1518.1,3532.7,4759.6,5721.5
188.0,1518.3,3532.6,4759.5,5720.8
189.0,1519.0,3531.8,4759.5,5720.1
190.0,1517.8,3531.6,4759.5,5719.4
191.0,1516.7,3531.4,4759.6,5719.5
192.0,1516.9,3531.3,4759.5,5718.9
193.0,1517.2,3531.1,4759.4,5718.3
194.0,1517.4,3530.4,4759.4,5717.8
195.0,1516.3,3529.7,4759.3,5717.3
196.0,1516.6,3529.1,4759.4,5717.5
197.0,1516.9,3528.5,4759.4,5717.6
198.0,1517.1,3528.6,4759.4,5717.8
199.0,1516.0,3528.7,4759.5,5717.9
200.0,1516.3,3528.1,4759.5,5718.1
201.0,1516.6,3527.6,4759.5,5718.2
202.0,1516.9,3527.1,4759.6,5717.7
203.0,1517.7,3526.7,4759.5,5717.2
204.0,1518.5,3526.2,4759.4,5717.4
205.0,1518.7,3525.8,4759.4,5717.6
206.0,1519.4,3525.5,4758.8,5717.2
207.0,1520.1,3525.1,4758.2,5716.7
208.0,1520.1,3524.8,4757.7,5716.3
209.0,1520.2,3524.5,4757.2,5716.5
210.0,1520.2,3524.2,4756.7,5716.1
211.0,1520.3,3523.9,4756.3,5716.3
212.0,1520.9,3524.3,4755.9,5716.6
213.0,1522.1,3524.7,4755.5,5716.8
214.0,1522.0,3525.0,4755.2,5717.0
215.0,1523.2,3525.3,4754.8,5717.8
216.0,1523.6,3525.6,4755.2,5718.6
217.0,1524.7,3525.9,4755.4,5719.4
218.0,1525.0,3526.2,4755.7,5720.0
219.0,1526.0,3526.4,4755.9,5720.7
220.0,1526.2,3526.7,4756.2,5721.3
221.0,1527.1,3526.9,4756.4,5721.2
222.0,1527.3,3527.1,4756.7,5721.1
223.0,1526.8,3526.6,4756.9,5721.7
224.0,1527.7,3526.2,4757.1,5722.2
225.0,1527.3,3525.8,4757.3,5722.7
226.0,1527.4,3526.1,4757.4,5722.6
227.0,1527.0,3526.3,4757.6,5722.4
228.0,1526.5,3526.6,4757.1,5722.2
229.0,1526.7,3526.8,4756.7,5722.1
230.0,1526.4,3527.0,4756.2,5722.0
231.0,1526.0,3527.2,4755.8,5721.2
232.0,1526.3,3527.4,4755.5,5720.5
233.0,1527.2,3528.2,4755.7,5720.4
234.0,1526.8,3528.9,4756.0,5721.1
235.0,1526.3,3529.7,4756.3,5721.6
236.0,1525.9,3529.7,4756.5,5722.2
237.0,1526.8,3529.7,4756.7,5722.0
238.0,1526.4,3529.1,4757.0,5721.9
239.0,1526.0,3528.5,4757.1,5721.8
240.0,1526.9,3527.9,4757.3,5721.7
241.0,1526.4,3527.4,4757.5,5721.6
242.0,1527.3,3527.5,4757.7,5722.1
243.0,1527.5,3527.6,4757.8,5722.0
244.0,1527.1,3527.7,4758.0,5721.8
245.0,1527.3,3527.8,4758.1,5721.7
246.0,1526.8,3527.3,4758.2,5721.6
247.0,1525.7,3526.8,4758.3,5721.5
248.0,1526.0,3526.4,4758.4,5721.4
249.0,1526.2,3526.6,4758.5,5721.3
250.0,1525.9,3527.5,4758.5,5721.2
251.0,1526.8,3528.3,4758.5,5721.2
252.0,1526.4,3529.0,4758.4,5721.1
253.0,1526.1,3529.7,4758.5,5721.0
254.0,1526.3,3529.8,4758.6,5720.9
255.0,1526.6,3529.8,4758.7,5720.9
256.0,1526.8,3529.8,4758.8,5720.8
257.0,1527.6,3529.8,4758.9,5720.8
258.0,1527.2,3530.5,4759.0,5720.7
259.0,1526.8,3531.1,4759.0,5721.3
260.0,1527.7,3531.7,4758.4,5721.9
261.0,1527.8,3532.2,4757.9,5722.4
262.0,1527.4,3532.7,4757.4,5722.2
263.0,1527.5,3532.5,4757.6,5722.1
264.0,1528.4,3532.2,4757.7,5721.3
265.0,1528.5,3532.7,4757.9,5720.6
266.0,1527.9,3533.2,4758.0,5719.9
267.0,1527.5,3533.6,4758.1,5719.3
268.0,1528.3,3534.1,4758.2,5718.7
269.0,1528.4,3534.4,4758.4,5718.1
270.0,1529.1,3534.8,4757.8,5717.6
271.0,1529.2,3534.5,4757.3,5717.7
272.0,1528.7,3534.8,4756.8,5718.5
273.0,1528.7,3535.2,4757.0,5719.3
274.0,1529.5,3535.5,4757.2,5720.0
275.0,1529.5,3535.8,4757.4,5720.0
276.0,1528.9,3535.3,4757.6,5720.0
277.0,1528.3,3534.9,4757.7,5719.3
278.0,1528.4,3534.5,4757.2,5719.4
279.0,1527.2,3534.2,4757.4,5719.4
280.0,1526.1,3534.6,4757.6,5719.4
281.0,1525.1,3534.9,4757.7,5719.5
282.0,1524.1,3535.2,4757.9,5719.5
283.0,1523.9,3535.5,4758.0,5720.2
284.0,1524.9,3535.8,4758.0,5720.8
285.0,1525.9,3536.1,4758.0,5721.4
286.0,1525.6,3536.4,4758.1,5722.0
287.0,1525.3,3536.6,4758.3,5722.5
288.0,1525.0,3536.8,4758.4,5722.3
289.0,1526.0,3537.0,4758.5,5722.2
290.0,1526.2,3537.2,4758.6,5722.0
291.0,1526.5,3537.4,4758.7,5721.9
292.0,1526.0,3536.9,4758.8,5721.8
