数据序列,设备号,测量值
0,0,2020
0,1,4980
0,2,2910
0,3,5400
1,0,2020
1,1,4970
1,2,2920
1,3,5400
2,0,2000
2,1,4970
2,2,2920
2,3,5400
3,0,2000
3,1,4960
3,2,2920
3,3,5400
4,0,2010
4,1,4960
4,2,2920
4,3,5400
5,0,2000
5,1,4950
5,2,2930
5,3,5400
6,0,2010
6,1,4950
6,2,2920
6,3,5400
7,0,2010
7,1,4940
7,2,2920
7,3,5400
8,0,2010
8,1,4950
8,2,2930
8,3,5400
9,0,2010
9,1,4950
9,2,2930
9,3,5410
10,0,2000
10,1,4950
10,2,2940
10,3,5420
11,0,2000
11,1,4970
11,2,2940
11,3,5420
12,0,2000
12,1,4980
12,2,2930
12,3,5420
13,0,2000
13,1,4980
13,2,2920
13,3,5420
14,0,2000
14,1,4980
14,2,2920
14,3,5420
15,0,1990
15,1,4980
15,2,2920
15,3,5420
16,0,2000
16,1,4970
16,2,2930
16,3,5410
17,0,2020
17,1,4970
17,2,2920
17,3,5410
18,0,2040
18,1,4970
18,2,2920
18,3,5410
19,0,2040
19,1,4970
19,2,2900
19,3,5380
20,0,2050
20,1,4980
20,2,2900
20,3,5370
21,0,2040
21,1,4980
21,2,2900
21,3,5370
22,0,2040
22,1,4980
22,2,2900
22,3,5370
23,0,2040
23,1,4990
23,2,2900
23,3,5380
24,0,2040
24,1,4990
24,2,2900
24,3,5400
25,0,2030
25,1,4990
25,2,2910
25,3,5410
26,0,2020
26,1,4980
26,2,2920
26,3,5420
27,0,2020
27,1,4990
27,2,2920
27,3,5410
28,0,2030
28,1,4990
28,2,2920
28,3,5410
29,0,2030
29,1,4990
29,2,2940
29,3,5410
30,0,2030
30,1,4990
30,2,2920
30,3,5420
31,0,2030
31,1,4960
31,2,2920
31,3,5410
32,0,2040
32,1,4970
32,2,2930
32,3,5410
33,0,2040
33,1,4970
33,2,2930
33,3,5400
34,0,2040
34,1,4970
34,2,2930
34,3,5400
35,0,2040
35,1,4950
35,2,2930
35,3,5400
36,0,2040
36,1,4950
36,2,2930
36,3,5400
37,0,2040
37,1,4960
37,2,2930
37,3,5390
38,0,2040
38,1,4960
38,2,2930
38,3,5400
39,0,2040
39,1,4950
39,2,2930
39,3,5390
40,0,2040
40,1,4960
40,2,2940
40,3,5400
41,0,2040
41,1,4960
41,2,2930
41,3,5400
42,0,2030
42,1,4970
42,2,2930
42,3,5390
43,0,2040
43,1,4970
43,2,2920
43,3,5380
44,0,2040
44,1,4970
44,2,2910
44,3,5370
45,0,2040
45,1,4970
45,2,2910
45,3,5380
46,0,2040
46,1,4970
46,2,2910
46,3,5380
47,0,2040
47,1,4970
47,2,2910
47,3,5380
48,0,2040
48,1,4970
48,2,2890
48,3,5390
49,0,2040
49,1,4970
49,2,2890
49,3,5380
50,0,2040
50,1,4980
50,2,2900
50,3,5360
51,0,2030
51,1,4970
51,2,2910
51,3,5370
52,0,2040
52,1,4990
52,2,2900
52,3,5370
53,0,2040
53,1,4970
53,2,2900
53,3,5350
54,0,2040
54,1,4970
54,2,2890
54,3,5350
55,0,2050
55,1,4970
55,2,2880
55,3,5360
56,0,2040
56,1,4970
56,2,2880
56,3,5370
57,0,2040
57,1,4970
57,2,2900
57,3,5370
58,0,2040
58,1,4970
58,2,2900
58,3,5370
59,0,2050
59,1,4970
59,2,2890
59,3,5380
60,0,2050
60,1,4980
60,2,2900
60,3,5390
61,0,2050
61,1,4970
61,2,2900
61,3,5390
62,0,2050
62,1,4980
62,2,2900
62,3,5390
63,0,2060
63,1,4970
63,2,2910
63,3,5390
64,0,2070
64,1,4970
64,2,2910
64,3,5380
65,0,2050
65,1,4970
65,2,2910
65,3,5370
66,0,2050
66,1,5000
66,2,2910
66,3,5360
67,0,2040
67,1,5000
67,2,2910
67,3,5360
68,0,2030
68,1,4990
68,2,2900
68,3,5350
69,0,2040
69,1,4990
69,2,2890
69,3,5360
70,0,2040
70,1,4960
70,2,2890
70,3,5360
71,0,2040
71,1,4970
71,2,2900
71,3,5360
72,0,2030
72,1,4980
72,2,2900
72,3,5360
73,0,2020
73,1,4970
73,2,2910
73,3,5360
74,0,2030
74,1,4980
74,2,2910
74,3,5360
75,0,2030
75,1,4980
75,2,2890
75,3,5360
76,0,2030
76,1,4960
76,2,2890
76,3,5350
77,0,2030
77,1,4970
77,2,2880
77,3,5340
78,0,2030
78,1,4970
78,2,2880
78,3,5340
79,0,2030
79,1,4970
79,2,2880
79,3,5340
80,0,2030
80,1,4960
80,2,2870
80,3,5350
81,0,2030
81,1,4970
81,2,2870
81,3,5360
82,0,2030
82,1,4970
82,2,2880
82,3,5340
83,0,2020
83,1,4980
83,2,2880
83,3,5350
84,0,2020
84,1,4990
84,2,2880
84,3,5340
85,0,2020
85,1,4990
85,2,2880
85,3,5350
86,0,2030
86,1,4990
86,2,2890
86,3,5340
87,0,2030
87,1,4990
87,2,2900
87,3,5340
88,0,2070
88,1,4980
88,2,2890
88,3,5350
89,0,2050
89,1,4980
89,2,2900
89,3,5350
90,0,2040
90,1,4990
90,2,2900
90,3,5350
91,0,2040
91,1,4990
91,2,2910
91,3,5360
92,0,2040
92,1,4990
92,2,2910
92,3,5380
93,0,2050
93,1,4980
93,2,2910
93,3,5400
94,0,2040
94,1,4970
94,2,2910
94,3,5400
95,0,2040
95,1,4980
95,2,2920
95,3,5410
96,0,2020
96,1,4990
96,2,2920
96,3,5410
97,0,2030
97,1,4980
97,2,2920
97,3,5400
98,0,2020
98,1,4980
98,2,2920
98,3,5400
99,0,2020
99,1,4980
99,2,2920
99,3,5400
100,0,2010
100,1,4990
100,2,2930
100,3,5400
101,0,2020
101,1,4980
101,2,2900
101,3,5400
102,0,2020
102,1,4980
102,2,2890
102,3,5390
103,0,2020
103,1,4990
103,2,2890
103,3,5380
104,0,2030
104,1,4990
104,2,2890
104,3,5380
105,0,2030
105,1,4970
105,2,2880
105,3,5370
106,0,2020
106,1,4990
106,2,2880
106,3,5350
107,0,2030
107,1,4990
107,2,2880
107,3,5350
108,0,2040
108,1,5000
108,2,2900
108,3,5350
109,0,2040
109,1,5000
109,2,2910
109,3,5360
110,0,2040
110,1,4990
110,2,2910
110,3,5370
111,0,2040
111,1,4990
111,2,2910
111,3,5370
112,0,2050
112,1,4990
112,2,2910
112,3,5380
113,0,2030
113,1,4980
113,2,2920
113,3,5380
114,0,2030
114,1,4980
114,2,2920
114,3,5370
115,0,2020
115,1,4980
115,2,2920
115,3,5380
116,0,2020
116,1,4970
116,2,2920
116,3,5400
117,0,2040
117,1,4980
117,2,2920
117,3,5410
118,0,2040
118,1,4980
118,2,2920
