数据序列,设备号,测量值
0,0,4100
0,1,5600
0,2,1340
0,3,4090
1,0,4100
1,1,5620
1,2,1330
1,3,4100
2,0,4090
2,1,5620
2,2,1340
2,3,4100
3,0,4090
3,1,5640
3,2,1330
3,3,4090
4,0,4100
4,1,5640
4,2,1320
4,3,4090
5,0,4110
5,1,5640
5,2,1320
5,3,4090
6,0,4110
6,1,5630
6,2,1330
6,3,4090
7,0,4110
7,1,5630
7,2,1330
7,3,4090
8,0,4100
8,1,5620
8,2,1320
8,3,4090
9,0,4100
9,1,5640
9,2,1320
9,3,4090
10,0,4100
10,1,5650
10,2,1320
10,3,4090
11,0,4100
11,1,5640
11,2,1320
11,3,4100
12,0,4100
12,1,5650
12,2,1320
12,3,4090
13,0,4090
13,1,5650
13,2,1320
13,3,4080
14,0,4100
14,1,5650
14,2,1320
14,3,4080
15,0,4100
15,1,5630
15,2,1310
15,3,4080
16,0,4100
16,1,5640
16,2,1310
16,3,4090
17,0,4090
17,1,5640
17,2,1310
17,3,4090
18,0,4090
18,1,5640
18,2,1310
18,3,70
19,0,4090
19,1,5640
19,2,1310
19,3,4080
20,0,4090
20,1,5630
20,2,1310
20,3,4080
21,0,4090
21,1,5630
21,2,1310
21,3,4090
22,0,4090
22,1,5630
22,2,1320
22,3,4090
23,0,4100
23,1,5630
23,2,1320
23,3,4100
24,0,4100
24,1,5630
24,2,1320
24,3,4110
25,0,4100
25,1,5640
25,2,1320
25,3,4100
26,0,4100
26,1,5630
26,2,1330
26,3,4100
27,0,4100
27,1,5640
27,2,1320
27,3,4090
28,0,4100
28,1,5630
28,2,1320
28,3,4090
29,0,4090
29,1,5630
29,2,1320
29,3,4080
30,0,4100
30,1,5630
30,2,1310
30,3,4080
31,0,4090
31,1,5630
31,2,1310
31,3,4080
32,0,4090
32,1,5630
32,2,1320
32,3,4080
33,0,4090
33,1,5630
33,2,1320
33,3,4090
34,0,4080
34,1,5640
34,2,1330
34,3,4090
35,0,4090
35,1,5620
35,2,1320
35,3,4090
36,0,4100
36,1,5630
36,2,1320
36,3,4090
37,0,4100
37,1,5620
37,2,1310
37,3,4090
38,0,4110
38,1,5630
38,2,1320
38,3,4090
39,0,4100
39,1,5620
39,2,1320
39,3,4090
40,0,4110
40,1,5620
40,2,1320
40,3,4090
41,0,4100
41,1,5630
41,2,1320
41,3,4090
42,0,4090
42,1,5630
42,2,1320
42,3,4090
43,0,4090
43,1,5640
43,2,1320
43,3,4090
44,0,4100
44,1,5630
44,2,1310
44,3,4090
45,0,4090
45,1,5630
45,2,1310
45,3,4090
46,0,4090
46,1,5640
46,2,1310
