Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2649.4,2559.4,5154.8,5260.8
2.0,2649.7,2554.7,5155.4,5261.4
3.0,2649.8,2553.1,5155.6,5261.6
4.0,2649.9,2552.3,5154.2,5261.7
5.0,2649.9,2551.9,5153.3,5261.4
6.0,2649.9,2551.5,5154.5,5261.1
7.0,2648.4,2551.3,5155.3,5261.0
8.0,2647.3,2551.1,5154.6,5260.8
9.0,2646.4,2551.0,5154.8,5260.7
10.0,2646.3,2550.9,5154.2,5261.8
11.0,2646.3,2550.8,5153.8,5262.6
12.0,2645.7,2550.7,5153.4,5262.4
13.0,2645.2,2550.6,5153.1,5262.1
14.0,2644.7,2550.6,5152.8,5262.8
15.0,2644.3,2550.5,5152.6,5263.5
16.0,2643.9,2550.5,5152.4,5264.0
17.0,2643.6,2550.5,5152.2,5263.7
18.0,2643.8,2550.4,5152.8,5263.4
19.0,2643.5,2550.4,5153.3,5263.3
20.0,2643.3,2550.4,5153.8,5263.8
21.0,2643.0,2551.1,5154.3,5264.2
22.0,2642.8,2551.7,5154.7,5264.1
23.0,2643.0,2552.3,5155.1,5264.5
24.0,2642.8,2552.1,5155.4,5264.9
25.0,2642.6,2552.0,5155.7,5265.2
26.0,2642.4,2551.8,5156.0,5265.6
27.0,2642.3,2551.7,5156.3,5265.2
28.0,2642.1,2551.6,5156.6,5264.8
29.0,2642.0,2551.5,5156.8,5265.2
30.0,2641.8,2551.4,5157.0,5265.5
31.0,2642.4,2551.3,5157.2,5265.8
32.0,2642.2,2551.2,5157.4,5266.1
33.0,2642.1,2551.1,5157.3,5266.3
34.0,2642.6,2551.1,5157.2,5265.9
35.0,2643.1,2551.0,5157.1,5265.5
36.0,2643.3,2551.6,5157.3,5265.2
37.0,2643.7,2552.1,5157.5,5264.8
38.0,2644.1,2552.6,5157.7,5264.5
39.0,2644.5,2553.1,5157.8,5264.2
40.0,2644.9,2553.6,5158.0,5263.9
41.0,2645.2,2554.0,5158.1,5264.3
42.0,2645.5,2554.4,5158.2,5264.7
43.0,2645.8,2554.7,5158.3,5264.4
44.0,2646.1,2554.4,5158.4,5264.8
45.0,2646.3,2554.2,5157.9,5264.6
46.0,2646.3,2553.9,5157.4,5264.9
47.0,2646.6,2553.6,5157.5,5265.3
48.0,2646.8,2553.4,5157.7,5265.6
49.0,2647.0,2553.2,5157.9,5265.9
50.0,2647.2,2553.0,5157.3,5266.1
51.0,2646.7,2553.4,5156.9,5266.4
52.0,2646.3,2553.9,5157.1,5266.6
53.0,2645.9,2554.2,5157.3,5266.8
54.0,2645.5,2554.6,5157.4,5266.4
55.0,2645.1,2555.0,5157.6,5266.1
56.0,2644.8,2555.3,5157.8,5265.8
57.0,2644.5,2555.6,5157.9,5265.6
58.0,2644.2,2555.9,5157.4,5265.4
59.0,2643.9,2556.1,5156.9,5265.1
60.0,2643.7,2556.4,5156.5,5264.9
61.0,2643.4,2556.6,5156.7,5264.8
62.0,2643.2,2556.8,5156.3,5264.4
63.0,2643.0,2557.0,5155.9,5264.2
64.0,2642.8,2557.9,5155.5,5264.0
65.0,2643.3,2558.7,5155.1,5263.9
66.0,2643.7,2559.4,5154.8,5263.6
67.0,2644.1,2559.4,5154.5,5263.4
68.0,2644.5,2560.1,5154.2,5263.2
69.0,2644.9,2560.8,5153.9,5263.0
70.0,2645.2,2561.4,5153.7,5262.8
71.0,2645.5,2561.9,5153.4,5262.6
72.0,2645.8,2562.4,5153.2,5262.4
73.0,2646.1,2562.9,5153.0,5262.3
74.0,2646.3,2563.4,5152.8,5262.1
75.0,2646.6,2563.8,5152.6,5262.0
76.0,2646.8,2564.2,5153.1,5261.9
77.0,2647.0,2563.9,5153.6,5261.7
78.0,2647.2,2563.7,5154.0,5261.6
79.0,2646.7,2563.4,5154.4,5261.5
80.0,2646.3,2563.2,5154.1,5261.4
81.0,2645.9,2563.7,5153.8,5261.3
82.0,2645.5,2564.1,5154.2,5261.9
83.0,2645.1,2564.4,5154.6,5262.4
84.0,2644.8,2564.8,5154.9,5262.9
85.0,2644.5,2565.1,5155.3,5263.4
86.0,2644.2,2565.5,5155.6,5263.8
87.0,2643.9,2565.7,5155.9,5263.5
