数据序列,设备号,测量值
0,0,5940
0,1,4550
0,2,4020
0,3,1010
1,0,5950
1,1,4550
1,2,4030
1,3,1010
2,0,5950
2,1,4550
2,2,4040
2,3,1010
3,0,5950
3,1,4540
3,2,4040
3,3,1010
4,0,5950
4,1,4550
4,2,4040
4,3,1010
5,0,5960
5,1,4560
5,2,4030
5,3,1010
6,0,5940
6,1,4550
6,2,4030
6,3,1020
7,0,5940
7,1,4540
7,2,4030
7,3,1030
8,0,5940
8,1,4550
8,2,4030
8,3,1020
9,0,5940
9,1,4550
9,2,4030
9,3,1020
10,0,5930
10,1,4550
10,2,4020
10,3,1010
11,0,5940
11,1,4550
11,2,4020
11,3,1000
12,0,5940
12,1,4550
12,2,4020
12,3,990
13,0,5930
13,1,4550
13,2,4020
13,3,990
14,0,5930
14,1,4550
14,2,4020
14,3,1000
15,0,5930
15,1,4550
15,2,4020
15,3,1010
16,0,5930
16,1,4550
16,2,4020
16,3,1010
17,0,5930
17,1,4550
17,2,4020
17,3,1020
18,0,5940
18,1,4550
18,2,4020
18,3,1020
19,0,5940
19,1,4550
19,2,4020
19,3,1010
20,0,5940
20,1,4550
20,2,4030
20,3,1000
21,0,5940
21,1,4550
21,2,4030
21,3,1000
22,0,5940
22,1,4550
22,2,4030
22,3,1000
23,0,5940
23,1,4550
23,2,4030
23,3,1000
24,0,5950
24,1,4550
24,2,4030
24,3,1020
25,0,5950
25,1,4550
25,2,4030
25,3,1020
26,0,5950
26,1,4550
26,2,4020
26,3,1020
27,0,5940
27,1,4550
27,2,4020
27,3,1010
28,0,5940
28,1,4550
28,2,4020
28,3,1000
29,0,5930
29,1,4550
29,2,4020
29,3,1000
30,0,5930
30,1,4550
30,2,4020
30,3,1010
31,0,5940
31,1,4560
31,2,4020
31,3,1000
32,0,5920
32,1,4560
32,2,4020
32,3,1010
33,0,5930
33,1,4550
33,2,4020
33,3,1020
34,0,5930
34,1,4550
34,2,4020
34,3,1030
35,0,5940
35,1,4550
35,2,4020
35,3,1030
36,0,5940
36,1,4550
36,2,4020
36,3,1040
37,0,5950
37,1,4550
37,2,4020
37,3,1020
38,0,5940
38,1,4550
38,2,4020
38,3,1020
39,0,5940
39,1,4550
39,2,4030
39,3,1030
40,0,5940
40,1,4550
40,2,4030
40,3,1030
41,0,5930
41,1,4550
41,2,4020
41,3,1040
42,0,5930
42,1,4550
42,2,4020
42,3,1030
43,0,5930
43,1,4550
43,2,4020
43,3,1030
44,0,5940
44,1,4550
44,2,4020
44,3,1030
45,0,5940
45,1,4540
45,2,4020
45,3,1020
46,0,5940
46,1,4540
46,2,4030
46,3,1030
47,0,5940
47,1,4540
47,2,4030
47,3,1030
48,0,5930
48,1,4550
48,2,4030
48,3,1030
49,0,5940
49,1,4550
49,2,4030
49,3,1030
50,0,5940
50,1,4550
50,2,4030
50,3,1020
51,0,5940
51,1,4550
51,2,4030
51,3,1030
52,0,5940
52,1,4550
52,2,4030
52,3,1030
53,0,5930
53,1,4550
53,2,4030
53,3,1030
54,0,5920
54,1,4550
54,2,4030
54,3,1020
55,0,5930
55,1,4550
55,2,4030
55,3,1010
56,0,5940
56,1,4550
56,2,4030
56,3,1000
57,0,5940
57,1,4550
57,2,4030
57,3,1010
58,0,5950
58,1,4550
58,2,4020
58,3,1010
59,0,5960
59,1,4550
59,2,4020
59,3,1010
60,0,5950
60,1,4550
60,2,4010
60,3,1000
61,0,5950
61,1,4550
61,2,4020
61,3,1000
62,0,5950
62,1,4560
62,2,4020
62,3,1020
63,0,5950
63,1,4560
63,2,4010
63,3,1030
64,0,5950
64,1,4550
64,2,4010
64,3,1030
65,0,5950
65,1,4550
65,2,4010
65,3,1020
66,0,5950
66,1,4550
66,2,4010
66,3,1010
67,0,5950
67,1,4550
67,2,4010
67,3,1010
68,0,5950
68,1,4550
68,2,4010
68,3,1010
69,0,5950
69,1,4550
69,2,4010
69,3,1010
70,0,5950
70,1,4540
70,2,4010
70,3,1000
71,0,5940
71,1,4530
71,2,4010
71,3,1000
72,0,5940
72,1,4540
72,2,4010
72,3,1010
73,0,5940
73,1,4550
73,2,4010
73,3,1010
74,0,5940
74,1,4560
74,2,4020
74,3,1010
75,0,5940
75,1,4570
75,2,4020
75,3,1010
76,0,5940
76,1,4570
76,2,4020
76,3,1020
77,0,5940
77,1,4570
77,2,4030
77,3,1040
78,0,5950
78,1,4560
78,2,4030
