数据序列,设备号,测量值
0,0,2040
0,1,3800
0,2,3760
0,3,4960
1,0,2040
1,1,3810
1,2,3770
1,3,4970
2,0,2040
2,1,3800
2,2,3780
2,3,4970
3,0,2040
3,1,3800
3,2,3770
3,3,4970
4,0,2040
4,1,3790
4,2,3760
4,3,4980
5,0,2040
5,1,3800
5,2,3760
5,3,4980
6,0,2040
6,1,3800
6,2,3770
6,3,4970
7,0,2030
7,1,3810
7,2,3770
7,3,4960
8,0,2040
8,1,3810
8,2,3760
8,3,4960
9,0,2040
9,1,3800
9,2,3760
9,3,4960
10,0,2040
10,1,3790
10,2,3760
10,3,4970
11,0,2030
11,1,3790
11,2,3760
11,3,4970
12,0,2030
12,1,3800
12,2,3760
12,3,4970
13,0,2030
13,1,3790
13,2,3760
13,3,4960
14,0,2040
14,1,3790
14,2,3770
14,3,4960
15,0,2030
15,1,3800
15,2,3770
15,3,4940
16,0,2030
16,1,3800
16,2,3760
16,3,4940
17,0,2030
17,1,3810
17,2,3760
17,3,4940
18,0,2040
18,1,3820
18,2,3760
18,3,4950
19,0,2040
19,1,3820
19,2,3760
19,3,4950
20,0,2040
20,1,3810
20,2,3760
20,3,4950
21,0,2040
21,1,3810
21,2,3770
21,3,4950
22,0,2040
22,1,3800
22,2,3770
22,3,4960
23,0,2040
23,1,3810
23,2,3760
23,3,4950
24,0,2040
24,1,3810
24,2,3760
24,3,4960
25,0,2040
25,1,3810
25,2,3760
25,3,4960
26,0,2040
26,1,3800
26,2,3760
26,3,4970
27,0,2040
27,1,3800
27,2,3760
27,3,4970
28,0,2040
28,1,3790
28,2,3760
28,3,4970
29,0,2040
29,1,3800
29,2,3760
29,3,4970
30,0,2040
30,1,3800
30,2,3760
30,3,4970
31,0,2040
31,1,3800
31,2,3750
31,3,4960
32,0,2040
32,1,3800
32,2,3760
32,3,4960
33,0,2040
33,1,3800
33,2,3760
33,3,4960
34,0,2050
34,1,3800
34,2,3760
34,3,4960
35,0,2040
35,1,3800
35,2,3760
35,3,4950
