数据序列,设备号,测量值
0,0,4880
0,1,2660
0,2,4660
0,3,2690
1,0,4880
1,1,2660
1,2,4670
1,3,2680
2,0,4870
2,1,2670
2,2,4670
2,3,2690
3,0,4880
3,1,2670
3,2,4660
3,3,2690
4,0,4880
4,1,2680
4,2,4660
4,3,2670
5,0,4880
5,1,2690
5,2,4660
5,3,2660
6,0,4880
6,1,2680
6,2,4670
6,3,2660
7,0,4880
7,1,2680
7,2,4660
7,3,2650
8,0,4880
8,1,2690
8,2,4660
8,3,2650
9,0,4870
9,1,2680
9,2,4670
9,3,2660
10,0,4870
10,1,2680
10,2,4660
10,3,2670
11,0,4880
11,1,2690
11,2,4660
11,3,2680
12,0,4880
12,1,2690
12,2,4660
12,3,2670
13,0,4880
13,1,2690
13,2,4660
13,3,2680
14,0,4880
14,1,2680
14,2,4670
14,3,2690
15,0,4880
15,1,2690
15,2,4660
15,3,2680
16,0,4880
16,1,2690
16,2,4650
16,3,2690
17,0,4890
17,1,2690
17,2,4650
17,3,2670
18,0,4880
18,1,2690
18,2,4640
18,3,2670
19,0,4880
19,1,2690
19,2,4640
19,3,2660
20,0,4890
20,1,2690
20,2,4650
20,3,2670
21,0,4880
21,1,2690
21,2,4650
21,3,2660
22,0,4880
22,1,2680
22,2,4650
22,3,2660
23,0,4890
23,1,2690
23,2,4640
23,3,2660
24,0,4890
24,1,2680
24,2,4650
24,3,2670
25,0,4890
25,1,2680
25,2,4650
25,3,2660
26,0,4890
26,1,2680
26,2,4650
26,3,2660
27,0,4890
27,1,2690
27,2,4650
27,3,2680
28,0,4890
28,1,2690
28,2,4650
28,3,2670
29,0,4880
29,1,2690
29,2,4650
29,3,2670
30,0,4880
30,1,2690
30,2,4660
30,3,2670
31,0,4880
31,1,2690
31,2,4660
31,3,2670
32,0,4880
32,1,2680
32,2,4670
32,3,2670
33,0,4880
33,1,2670
33,2,4660
33,3,2680
34,0,4880
34,1,2670
34,2,4660
34,3,2670
35,0,4880
35,1,2670
35,2,4660
35,3,2670
36,0,4890
36,1,2670
36,2,4660
36,3,2680
37,0,4880
37,1,2670
37,2,4660
37,3,2670
38,0,4870
38,1,2680
38,2,4660
38,3,2670
39,0,4880
39,1,2680
39,2,4650
39,3,2680
40,0,4890
40,1,2680
40,2,4670
40,3,2670
41,0,4890
41,1,2680
41,2,4660
41,3,2670
42,0,4890
42,1,2680
42,2,4650
42,3,2680
43,0,4890
43,1,2680
43,2,4650
43,3,2680
44,0,4890
44,1,2680
44,2,4660
44,3,2680
45,0,4910
45,1,2680
45,2,4660
45,3,2670
46,0,4910
46,1,2680
46,2,4660
46,3,2670
47,0,4910
47,1,2670
47,2,4660
47,3,2670
48,0,4890
48,1,2680
48,2,4660
48,3,2680
49,0,4890
49,1,2670
49,2,4660
49,3,2680
50,0,4890
50,1,2670
50,2,4660
50,3,2680
51,0,4890
51,1,2670
51,2,4660
51,3,2670
52,0,4880
52,1,2670
52,2,4660
52,3,2670
53,0,4890
53,1,2670
53,2,4660
53,3,2670
54,0,4890
54,1,2680
54,2,4670
54,3,2660
55,0,4890
55,1,2690
55,2,4660
55,3,2660
56,0,4890
56,1,2690
