数据序列,设备号,测量值
0,0,2980
0,1,5420
0,2,2150
0,3,4840
1,0,2980
1,1,5420
1,2,2150
1,3,4870
2,0,2970
2,1,5410
2,2,2150
2,3,4850
3,0,2970
3,1,5410
3,2,2150
3,3,4850
4,0,2970
4,1,5410
4,2,2140
4,3,4860
5,0,2960
5,1,5410
5,2,2150
5,3,4870
6,0,2950
6,1,5410
6,2,2150
6,3,4880
7,0,2950
7,1,5420
7,2,2160
7,3,4890
8,0,2950
8,1,5410
8,2,2160
8,3,4890
9,0,2950
9,1,5410
9,2,2160
9,3,4880
10,0,2960
10,1,5420
10,2,2160
10,3,4870
11,0,2970
11,1,5420
11,2,2160
11,3,4870
12,0,2970
12,1,5430
12,2,2160
12,3,4850
13,0,2970
13,1,5440
13,2,2160
13,3,4850
14,0,2970
14,1,5440
14,2,2160
14,3,4850
15,0,2970
15,1,5440
15,2,2160
15,3,4850
16,0,2960
16,1,5430
16,2,2160
16,3,4830
17,0,2960
17,1,5430
17,2,2150
17,3,4850
18,0,2960
18,1,5430
18,2,2150
18,3,4840
19,0,2960
19,1,5430
19,2,2150
19,3,4860
20,0,2960
20,1,5430
20,2,2150
20,3,4840
21,0,2970
21,1,5430
21,2,2150
21,3,4840
22,0,2980
22,1,5440
22,2,2150
22,3,4840
23,0,2970
23,1,5440
23,2,2150
23,3,4830
24,0,2960
24,1,5430
24,2,2140
24,3,4830
25,0,2960
25,1,5430
25,2,2140
25,3,4820
26,0,2950
26,1,5430
26,2,2150
26,3,4800
27,0,2950
27,1,5420
27,2,2150
27,3,4810
28,0,2950
28,1,5410
28,2,2140
28,3,4820
29,0,2950
29,1,5420
29,2,2140
29,3,4830
30,0,2960
30,1,5420
30,2,2140
30,3,4830
31,0,2970
31,1,5440
31,2,2140
31,3,4820
32,0,2960
32,1,5430
32,2,2130
32,3,4810
33,0,2970
33,1,5440
33,2,2130
33,3,4830
34,0,2970
34,1,5430
34,2,2140
34,3,4820
35,0,2960
35,1,5430
35,2,2150
35,3,4840
36,0,2970
36,1,5430
36,2,2160
36,3,4830
37,0,2970
37,1,5430
37,2,2160
37,3,4830
38,0,2970
38,1,5430
38,2,2150
38,3,4840
39,0,2970
39,1,5430
39,2,2150
39,3,4830
40,0,2980
40,1,5420
40,2,2150
40,3,4850
41,0,2980
41,1,5430
41,2,2150
41,3,4850
42,0,2970
42,1,5430
42,2,2140
42,3,4840
43,0,2970
43,1,5430
43,2,2140
43,3,4830
44,0,2970
44,1,5430
44,2,2150
44,3,4830
45,0,2960
45,1,5430
45,2,2150
45,3,4830
46,0,2960
46,1,5420
46,2,2160
46,3,4840
47,0,2960
47,1,5410
47,2,2160
47,3,4830
48,0,2960
48,1,5410
48,2,2170
48,3,4840
49,0,2960
49,1,5420
49,2,2170
49,3,4840
50,0,2970
50,1,5420
50,2,2160
50,3,4840
51,0,2970
51,1,5420
51,2,2160
51,3,4830
52,0,2970
52,1,5420
52,2,2170
52,3,4830
53,0,2970
53,1,5420
53,2,2160
53,3,4830
54,0,2960
54,1,5420
54,2,2160
54,3,4840
55,0,2950
55,1,5410
55,2,2160
55,3,4840
56,0,2950
56,1,5420
56,2,2160
56,3,4820
57,0,2950
57,1,5410
57,2,2160
57,3,4830
58,0,2960
58,1,5410
58,2,2160
58,3,4840
59,0,2960
59,1,5410
59,2,2150
59,3,4840
60,0,2960
60,1,5410
60,2,2150
60,3,4860
61,0,2960
61,1,5410
61,2,2150
61,3,4860
62,0,2960
62,1,5420
62,2,2150
62,3,4840
63,0,2960
63,1,5430
63,2,2140
63,3,4840
64,0,2960
64,1,5430
64,2,2130
64,3,4840
65,0,2960
65,1,5430
65,2,2130
65,3,4840
66,0,2960
66,1,5420
66,2,2130
66,3,4840
67,0,2980
67,1,5410
67,2,2130
67,3,4820
68,0,2970
68,1,5420
68,2,2130
68,3,4830
69,0,2970
69,1,5410
69,2,2140
69,3,4840
70,0,2970
70,1,5420
70,2,2150
70,3,4840
71,0,2960
71,1,5420
71,2,2140
71,3,4820
72,0,2960
72,1,5410
72,2,2150
72,3,4820
73,0,2960
73,1,5410
73,2,2140
73,3,4810
74,0,2960
74,1,5420
74,2,2150
