Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4249.0,3559.2,3549.2,2739.4
2.0,4249.5,3559.6,3549.6,2729.7
3.0,4249.7,3559.7,3549.7,2726.4
4.0,4247.2,3562.3,3549.8,2724.8
5.0,4245.7,3563.9,3549.8,2727.9
6.0,4244.7,3563.2,3549.9,2730.0
7.0,4245.5,3561.2,3549.9,2728.5
8.0,4246.1,3559.7,3549.9,2727.4
9.0,4245.4,3558.5,3549.9,2726.5
10.0,4244.8,3558.7,3549.9,2725.7
11.0,4244.3,3558.8,3549.9,2724.1
12.0,4243.9,3559.9,3549.9,2722.7
13.0,4242.6,3559.9,3549.9,2722.6
14.0,4241.5,3559.9,3550.0,2721.5
15.0,4241.3,3560.0,3550.0,2721.4
16.0,4240.4,3560.8,3550.8,2722.9
17.0,4239.6,3561.5,3551.5,2724.3
18.0,4238.8,3562.2,3552.2,2725.5
19.0,4238.9,3562.8,3552.8,2725.1
20.0,4239.0,3563.3,3553.3,2724.7
21.0,4239.1,3563.1,3553.1,2724.4
22.0,4239.9,3562.8,3552.8,2724.1
23.0,4240.6,3562.6,3552.9,2725.2
24.0,4241.2,3563.2,3552.7,2726.2
25.0,4241.1,3563.6,3552.5,2727.2
26.0,4241.1,3563.4,3552.3,2728.1
27.0,4241.0,3563.2,3552.1,2727.5
28.0,4240.9,3562.9,3552.0,2727.0
29.0,4240.2,3562.7,3551.9,2727.9
30.0,4239.5,3563.2,3551.7,2728.7
31.0,4238.9,3563.7,3551.6,2729.4
32.0,4239.0,3564.1,3551.5,2730.1
33.0,4239.0,3563.8,3551.4,2730.8
34.0,4239.1,3563.6,3551.3,2731.4
35.0,4239.1,3563.3,3551.2,2732.0
36.0,4239.2,3563.1,3551.2,2732.5
37.0,4239.3,3563.6,3551.1,2733.0
38.0,4239.3,3564.0,3551.0,2732.3
39.0,4239.3,3564.4,3550.9,2732.8
40.0,4239.4,3564.7,3550.9,2733.2
41.0,4240.1,3565.1,3550.8,2732.4
42.0,4240.7,3564.8,3550.8,2731.6
43.0,4240.7,3565.2,3550.7,2730.2
44.0,4240.6,3565.5,3550.7,2728.9
45.0,4240.6,3565.8,3550.6,2728.3
46.0,4241.2,3566.0,3550.6,2727.9
47.0,4241.8,3566.3,3550.6,2727.5
48.0,4242.3,3566.0,3550.5,2726.4
49.0,4242.8,3566.2,3550.5,2726.0
50.0,4242.6,3565.8,3550.5,2724.9
51.0,4242.5,3565.4,3550.4,2724.7
52.0,4242.9,3565.1,3550.4,2724.6
53.0,4242.7,3564.8,3550.4,2724.4
54.0,4242.6,3564.5,3550.3,2724.2
55.0,4242.4,3564.2,3550.3,2723.3
56.0,4242.9,3563.9,3550.3,2722.5
57.0,4242.7,3563.6,3550.3,2721.7
58.0,4242.5,3563.4,3550.3,2721.6
59.0,4243.0,3563.2,3550.2,2721.5
60.0,4243.5,3563.0,3550.2,2722.6
61.0,4243.2,3562.8,3550.2,2723.8
62.0,4242.4,3563.3,3550.2,2724.8
63.0,4241.6,3563.1,3550.2,2725.8
64.0,4240.8,3563.0,3550.2,2726.7
65.0,4240.1,3562.8,3550.2,2727.6
66.0,4239.5,3562.7,3550.2,2728.4
67.0,4238.9,3562.6,3550.1,2728.0
68.0,4238.3,3562.5,3550.1,2727.6
69.0,4237.8,3563.0,3550.1,2728.4
70.0,4237.3,3563.4,3550.1,2729.1
71.0,4237.4,3563.9,3550.1,2729.8
72.0,4238.3,3564.3,3550.7,2730.5
73.0,4239.0,3564.6,3551.3,2731.1
74.0,4239.7,3565.0,3551.9,2731.7
75.0,4240.4,3565.3,3552.4,2730.9
76.0,4240.4,3565.6,3552.3,2729.6
77.0,4240.3,3565.9,3552.1,2729.0
78.0,4241.0,3566.2,3552.0,2727.7
79.0,4240.9,3565.8,3551.9,2726.6
80.0,4240.8,3565.4,3551.7,2725.5
81.0,4240.8,3565.7,3551.6,2725.2
82.0,4240.7,3566.0,3551.5,2724.8
83.0,4240.7,3566.2,3551.4,2724.5
84.0,4240.6,3565.8,3551.3,2724.2
85.0,4241.2,3565.4,3551.2,2723.3
86.0,4241.2,3565.1,3551.2,2722.5
87.0,4241.1,3564.8,3551.1,2722.3
88.0,4241.0,3564.5,3551.0,2722.1
89.0,4241.0,3564.2,3551.0,2723.3
90.0,4240.9,3563.9,3550.9,2723.1
91.0,4240.8,3563.7,3550.8,2722.9
92.0,4240.8,3563.4,3550.8,2722.7
93.0,4240.7,3563.2,3550.7,2722.5
94.0,4240.7,3563.1,3550.7,2722.4
95.0,4240.6,3562.9,3551.3,2721.6
96.0,4240.6,3562.7,3551.8,2720.8
97.0,4240.6,3561.9,3551.7,2720.8
98.0,4241.2,3561.9,3551.6,2720.7
