Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3629.2,4199.1,2809.4,3489.2
2.0,3629.6,4204.5,2809.7,3489.6
3.0,3629.7,4203.0,2813.1,3493.1
4.0,3629.8,4204.8,2812.3,3492.3
5.0,3629.8,4203.8,2811.9,3491.8
6.0,3628.3,4201.4,2811.5,3491.5
7.0,3628.6,4199.7,2811.3,3491.3
8.0,3628.8,4199.7,2812.5,3491.1
9.0,3628.9,4201.0,2813.4,3491.0
10.0,3629.0,4202.0,2814.1,3490.9
11.0,3629.1,4201.8,2814.8,3491.8
12.0,3629.2,4201.6,2815.3,3492.1
13.0,3629.3,4201.5,2814.8,3492.9
14.0,3629.4,4201.3,2814.4,3493.1
15.0,3629.4,4201.2,2814.0,3493.7
16.0,3628.6,4201.1,2813.7,3494.2
17.0,3627.9,4201.0,2812.6,3494.2
18.0,3627.3,4200.9,2812.2,3494.3
19.0,3626.8,4200.9,2811.9,3494.4
20.0,3626.3,4200.8,2811.6,3494.8
21.0,3625.8,4200.8,2811.3,3494.4
22.0,3625.4,4201.4,2811.1,3494.8
23.0,3625.0,4201.3,2810.9,3494.5
24.0,3624.7,4201.2,2810.7,3494.5
25.0,3624.3,4201.1,2809.9,3494.6
26.0,3624.0,4201.7,2809.2,3494.2
27.0,3623.8,4202.3,2810.0,3493.9
28.0,3623.5,4202.8,2810.0,3494.4
29.0,3623.3,4203.3,2810.0,3494.4
30.0,3623.0,4203.8,2810.0,3494.4
31.0,3622.8,4203.5,2810.0,3494.5
32.0,3622.7,4203.9,2810.0,3494.5
33.0,3622.5,4203.7,2809.3,3494.9
34.0,3622.3,4203.4,2810.0,3495.2
35.0,3622.2,4203.9,2810.7,3495.2
36.0,3622.1,4204.3,2810.6,3495.2
37.0,3621.9,4204.6,2810.6,3495.2
38.0,3621.8,4205.0,2810.6,3495.2
39.0,3621.7,4204.7,2810.5,3495.2
40.0,3621.6,4205.0,2809.8,3495.5
41.0,3621.5,4204.7,2809.2,3495.8
42.0,3621.4,4204.4,2809.1,3495.7
43.0,3621.3,4203.5,2809.0,3495.3
44.0,3621.2,4202.6,2809.0,3495.0
45.0,3621.1,4201.8,2808.4,3495.0
46.0,3621.1,4201.0,2808.5,3494.7
47.0,3621.0,4200.9,2809.2,3494.4
48.0,3620.9,4201.5,2809.9,3494.4
49.0,3620.9,4201.4,2810.6,3494.1
50.0,3620.8,4201.3,2811.2,3493.9
51.0,3620.8,4201.2,2811.0,3494.3
52.0,3620.7,4201.2,2810.8,3494.6
53.0,3620.7,4201.1,2811.4,3495.0
54.0,3620.6,4201.0,2812.0,3495.3
55.0,3620.6,4201.6,2812.5,3495.6
56.0,3620.5,4202.1,2813.0,3495.2
57.0,3621.2,4202.7,2813.4,3495.5
58.0,3621.7,4202.5,2813.2,3495.8
59.0,3622.3,4202.3,2813.0,3495.5
60.0,3622.8,4202.2,2812.1,3495.4
61.0,3623.2,4202.0,2811.4,3495.4
62.0,3623.7,4201.9,2810.6,3495.4
63.0,3623.4,4201.8,2809.9,3495.4
64.0,3623.2,4201.7,2809.3,3495.0
65.0,3623.0,4202.2,2808.7,3494.7
66.0,3622.8,4202.1,2808.1,3494.4
67.0,3622.6,4201.3,2808.3,3494.1
68.0,3622.5,4200.6,2809.0,3493.8
69.0,3622.3,4200.5,2809.7,3493.6
70.0,3622.1,4199.8,2809.7,3493.4
71.0,3622.0,4199.8,2809.8,3493.8
72.0,3621.9,4199.2,2809.8,3494.2
73.0,3621.8,4199.9,2809.8,3493.9
74.0,3621.6,4199.9,2810.4,3494.3
75.0,3622.2,4199.9,2810.4,3494.7
76.0,3622.7,4200.6,2810.4,3495.0
77.0,3623.2,4200.5,2810.4,3494.7
78.0,3623.6,4200.5,2810.3,3495.0
79.0,3624.0,4200.5,2811.0,3494.7
80.0,3623.8,4200.4,2810.9,3494.7
81.0,3623.6,4200.4,2810.8,3495.1
82.0,3623.5,4200.4,2810.8,3495.4
83.0,3623.9,4200.4,2810.1,3495.7
84.0,3623.6,4200.3,2809.4,3496.0
85.0,3623.4,4200.3,2808.8,3496.2
86.0,3623.2,4200.3,2808.3,3496.5
87.0,3623.0,4200.3,2807.7,3496.7
88.0,3622.8,4200.3,2807.9,3496.9
89.0,3622.6,4199.6,2808.0,3496.5
90.0,3622.4,4199.0,2808.8,3496.7
91.0,3622.3,4199.0,2808.9,3496.9
92.0,3622.8,4199.1,2808.9,3496.5
93.0,3623.2,4198.5,2808.4,3496.7
94.0,3623.0,4198.6,2807.8,3496.3
95.0,3623.5,4198.1,2807.3,3495.9
96.0,3623.9,4198.2,2806.8,3495.5
97.0,3624.3,4198.3,2806.4,3495.1
98.0,3624.0,4197.8,2806.0,3495.4
99.0,3623.8,4197.9,2805.6,3495.4
100.0,3624.2,4197.4,2805.2,3495.4
101.0,3624.5,4196.9,2804.9,3495.4
102.0,3624.9,4197.1,2804.6,3495.3
103.0,3625.2,4196.7,2804.3,3495.3
104.0,3625.5,4196.2,2804.0,3495.3
105.0,3625.8,4196.5,2803.8,3495.3
106.0,3625.4,4196.7,2804.2,3495.6
107.0,3625.1,4196.3,2805.2,3495.9
108.0,3624.8,4195.9,2805.5,3496.1
109.0,3624.6,4196.1,2805.8,3496.1
110.0,3624.4,4196.4,2805.4,3496.0
111.0,3624.1,4196.6,2806.4,3495.9
112.0,3623.9,4196.8,2807.2,3495.9
113.0,3624.3,4197.7,2807.4,3496.1
114.0,3624.0,4198.5,2807.6,3496.1
115.0,3623.7,4198.6,2807.7,3495.7
116.0,3623.5,4198.7,2807.9,3495.9
117.0,3623.3,4198.8,2808.7,3495.6
118.0,3623.1,4199.5,2809.4,3495.9
119.0,3622.9,4200.2,2810.1,3496.1
120.0,3622.7,4200.1,2809.9,3495.7
121.0,3622.5,4200.8,2810.6,3496.0
122.0,3622.3,4200.7,2811.2,3495.6
123.0,3622.2,4200.0,2811.1,3495.9
124.0,3622.0,4200.0,2811.0,3496.2
125.0,3622.0,4200.0,2810.3,3496.4
126.0,3621.9,4199.4,2809.7,3496.6
127.0,3621.9,4199.4,2809.0,3496.2
128.0,3621.8,4199.5,2808.5,3496.5
129.0,3621.8,4198.9,2807.9,3496.0
130.0,3621.7,4198.9,2807.4,3495.6
131.0,3621.6,4199.6,2806.9,3495.9
132.0,3621.5,4200.3,2807.1,3496.2
133.0,3621.4,4200.9,2806.7,3495.8
134.0,3621.3,4200.9,2806.2,3495.4
135.0,3621.2,4200.8,2805.8,3495.7
136.0,3621.8,4200.8,2805.5,3496.0
137.0,3622.3,4200.1,2805.1,3496.2
138.0,3622.8,4200.1,2805.3,3496.5
139.0,3623.3,4199.4,2805.5,3496.7
140.0,3623.7,4199.5,2805.1,3496.9
141.0,3624.1,4200.1,2805.4,3496.5
142.0,3624.5,4200.8,2806.4,3496.7
143.0,3624.8,4201.4,2806.5,3496.9
