数据序列,设备号,测量值
0,0,1340
0,1,4160
0,2,4190
0,3,5620
1,0,1340
1,1,4150
1,2,4190
1,3,5620
2,0,1340
2,1,4140
2,2,4190
2,3,5610
3,0,1340
3,1,4150
3,2,4200
3,3,5610
4,0,1350
4,1,4140
4,2,4210
4,3,5600
5,0,1350
5,1,4160
5,2,4210
5,3,5600
6,0,1350
6,1,4170
6,2,4210
6,3,5600
7,0,1350
7,1,4170
7,2,4200
7,3,5600
8,0,1360
8,1,4170
8,2,4200
8,3,5600
9,0,1360
9,1,4160
9,2,4200
9,3,5610
10,0,1350
10,1,4160
10,2,4200
10,3,5610
11,0,1350
11,1,4160
11,2,4200
11,3,5600
12,0,1350
12,1,4170
12,2,4200
12,3,5600
13,0,1350
13,1,4170
13,2,4200
13,3,5610
14,0,1360
14,1,4170
14,2,4210
14,3,5610
15,0,1350
15,1,4160
15,2,4200
15,3,5600
16,0,1350
16,1,4160
16,2,4200
16,3,5600
17,0,1350
17,1,4150
17,2,4200
17,3,5600
18,0,1350
18,1,4140
18,2,4200
18,3,5590
19,0,1350
19,1,4150
19,2,4190
19,3,5590
20,0,1350
20,1,4140
20,2,4190
20,3,5600
21,0,1350
21,1,4140
21,2,4200
21,3,5590
22,0,1360
22,1,4140
22,2,4200
22,3,5590
23,0,1350
23,1,4130
23,2,4200
23,3,5590
24,0,1350
24,1,4130
24,2,4200
24,3,5590
25,0,1350
25,1,4150
25,2,4190
25,3,5580
26,0,1350
26,1,4150
26,2,4190
26,3,5600
27,0,1350
27,1,4150
27,2,4190
27,3,5590
28,0,1340
28,1,4150
28,2,4190
28,3,5590
29,0,1340
29,1,4140
29,2,4190
29,3,5590
30,0,1340
30,1,4130
30,2,4190
30,3,5600
31,0,1340
31,1,4140
31,2,4200
31,3,5600
32,0,1340
32,1,4130
32,2,4200
32,3,5600
33,0,1340
33,1,4140
33,2,4200
33,3,5600
34,0,1340
34,1,4150
34,2,4200
34,3,5600
35,0,1350
35,1,4140
35,2,4210
35,3,5590
36,0,1350
36,1,4150
36,2,4210
36,3,5580
37,0,1340
37,1,4160
37,2,4210
37,3,5580
38,0,1350
38,1,4150
38,2,4210
38,3,5570
39,0,1340
39,1,4140
39,2,4200
39,3,5570
40,0,1350
40,1,4150
40,2,4200
40,3,5570
41,0,1350
41,1,4150
41,2,4210
41,3,5580
42,0,1340
42,1,4140
42,2,4210
42,3,5590
43,0,1340
43,1,4130
43,2,4210
43,3,5590
44,0,1340
44,1,4130
44,2,4210
44,3,5580
45,0,1340
45,1,4130
45,2,4210
45,3,5590
46,0,1340
46,1,4150
46,2,4210
46,3,5590
47,0,1340
47,1,4150
47,2,4210
47,3,5580
48,0,1340
48,1,4150
48,2,4210
48,3,5570
49,0,1340
49,1,4160
49,2,4200
49,3,5590
50,0,1340
50,1,4160
50,2,4200
50,3,5600
51,0,1330
51,1,4160
51,2,4210
51,3,5600
52,0,1330
52,1,4160
52,2,4210
52,3,5600
53,0,1330
53,1,4160
53,2,4210
53,3,5590
54,0,1330
54,1,4150
54,2,4210
54,3,5600
55,0,1340
55,1,4150
55,2,4210
55,3,5590
56,0,1340
56,1,4150
56,2,4210
56,3,5580
57,0,1340
57,1,4140
57,2,4210
57,3,5600
58,0,1340
58,1,4150
58,2,4210
58,3,5580
59,0,1340
59,1,4160
59,2,4200
59,3,5590
60,0,1340
60,1,4150
60,2,4200
60,3,5590
61,0,1340
61,1,4150
61,2,4200
61,3,5580
62,0,1340
62,1,4150
62,2,4200
62,3,5580
63,0,1360
63,1,4150
63,2,4190
63,3,5580
64,0,1350
64,1,4150
64,2,4200
64,3,5590
65,0,1350
65,1,4160
65,2,4200
65,3,5600
66,0,1350
66,1,4150
66,2,4210
66,3,5600
67,0,1340
67,1,4150
67,2,4200
67,3,5600
68,0,1340
68,1,4160
68,2,4200
68,3,5600
69,0,1340
69,1,4160
69,2,4200
69,3,5580
70,0,1340
70,1,4170
70,2,4200
70,3,5590
71,0,1340
71,1,4160
71,2,4210
71,3,5580
72,0,1340
72,1,4160
72,2,4210
72,3,5590
73,0,1340
73,1,4150
73,2,4210
73,3,5580
74,0,1340
74,1,4160
74,2,4210
74,3,5590
75,0,1330
75,1,4160
75,2,4220
75,3,5580
76,0,1340
76,1,4150
76,2,4220
76,3,5590
77,0,1340
77,1,4140
77,2,4220
77,3,5590
78,0,1340
78,1,4140
78,2,4220
78,3,5590
79,0,1340
79,1,4150
79,2,4220
79,3,5590
80,0,1340
80,1,4150
80,2,4220
80,3,5600
81,0,1340
81,1,4140
81,2,4220
81,3,5590
82,0,1340
82,1,4130
82,2,4220
82,3,5580
83,0,1340
83,1,4140
83,2,4210
83,3,5600
84,0,1350
84,1,4140
84,2,4210
84,3,5590
85,0,1340
85,1,4150
85,2,4210
85,3,5590
86,0,1340
86,1,4160
86,2,4210
86,3,5600
87,0,1340
87,1,4150
87,2,4210
87,3,5590
88,0,1340
88,1,4150
88,2,4210
88,3,5590
89,0,1350
89,1,4150
89,2,4210
89,3,5580
90,0,1350
90,1,4150
90,2,4210
90,3,5580
91,0,1350
91,1,4150
91,2,4210
91,3,5570
92,0,1350
92,1,4140
92,2,4220
92,3,5570
93,0,1350
93,1,4130
93,2,4220
93,3,5590
94,0,1340
94,1,4140
94,2,4220
94,3,5580
95,0,1340
95,1,4150
95,2,4220
95,3,5580
96,0,1340
96,1,4140
96,2,4220
96,3,5570
97,0,1340
97,1,4130
97,2,4220
97,3,5570
98,0,1350
98,1,4150
98,2,4220
98,3,5570
99,0,1350
99,1,4150
99,2,4220
99,3,5560
100,0,1350
100,1,4140
100,2,4220
100,3,5570
101,0,1350
101,1,4140
101,2,4220
101,3,5570
102,0,1350
102,1,4140
102,2,4220
102,3,5570
103,0,1350
103,1,4140
103,2,4210
103,3,5580
104,0,1350
104,1,4150
104,2,4210
104,3,5600
105,0,1350
105,1,4150
105,2,4210
105,3,5590
106,0,1360
106,1,4140
106,2,4210
106,3,5600
107,0,1350
107,1,4150
107,2,4210
107,3,5600
108,0,1350
108,1,4160
108,2,4220
108,3,5600
109,0,1350
109,1,4160
109,2,4220
109,3,5590
110,0,1360
110,1,4160
110,2,4220
110,3,5590
111,0,1350
111,1,4150
111,2,4220
111,3,5580
112,0,1350
112,1,4150
112,2,4220
112,3,5590
113,0,1350
113,1,4150
113,2,4220
113,3,5590
114,0,1350
114,1,4150
114,2,4210
114,3,5590
115,0,1350
115,1,4150
115,2,4210
115,3,5600
116,0,1350
116,1,4160
116,2,4200
116,3,5590
117,0,1350
117,1,4160
117,2,4200
117,3,5580
118,0,1350
118,1,4160
118,2,4200
118,3,5580
119,0,1360
119,1,4170
119,2,4200
119,3,5590
120,0,1360
120,1,4160
120,2,4200
120,3,5600
121,0,1360
