数据序列,设备号,测量值
0,0,4110
0,1,1750
0,2,5290
0,3,3620
1,0,4120
1,1,1750
1,2,5290
1,3,3630
2,0,4120
2,1,1750
2,2,5290
2,3,3630
3,0,4110
3,1,1770
3,2,5290
3,3,3630
4,0,4120
4,1,1770
4,2,5290
4,3,3620
5,0,4120
5,1,1770
5,2,5290
5,3,3630
6,0,4120
6,1,1750
6,2,5290
6,3,3640
7,0,4120
7,1,1750
7,2,5280
7,3,3640
8,0,4110
8,1,1750
8,2,5280
8,3,3630
9,0,4110
9,1,1750
9,2,5280
9,3,3630
10,0,4120
10,1,1750
10,2,5270
10,3,3640
11,0,4120
11,1,1760
11,2,5270
11,3,3640
12,0,4110
12,1,1760
12,2,5270
12,3,3640
13,0,4110
13,1,1750
13,2,5280
13,3,3630
14,0,4120
14,1,1750
14,2,5290
14,3,3620
15,0,4120
15,1,1770
15,2,5290
15,3,3600
16,0,4120
16,1,1770
16,2,5290
16,3,3590
17,0,4120
17,1,1780
17,2,5290
17,3,3590
18,0,4120
18,1,1780
18,2,5290
18,3,3600
19,0,4120
19,1,1780
19,2,5290
19,3,3620
20,0,4110
20,1,1750
20,2,5280
20,3,3610
21,0,4110
21,1,1760
21,2,5290
21,3,3590
22,0,4110
22,1,1760
22,2,5290
22,3,3590
23,0,4110
23,1,1760
23,2,5290
23,3,3590
24,0,4110
24,1,1750
24,2,5290
24,3,3610
25,0,4110
25,1,1760
25,2,5290
25,3,3610
26,0,4120
26,1,1780
26,2,5290
26,3,3620
27,0,4120
27,1,1800
27,2,5290
27,3,3610
28,0,4110
28,1,1800
28,2,5290
28,3,3610
29,0,4110
29,1,1800
29,2,5280
29,3,3610
30,0,4110
30,1,1800
30,2,5280
30,3,3610
31,0,4110
31,1,1800
31,2,5290
31,3,3610
32,0,4110
32,1,1800
32,2,5290
32,3,3610
33,0,4110
33,1,1800
33,2,5290
33,3,3610
34,0,4110
34,1,1780
34,2,5280
34,3,3610
35,0,4110
35,1,1770
35,2,5280
35,3,3600
36,0,4110
36,1,1780
36,2,5280
36,3,3590
37,0,4110
37,1,1800
37,2,5280
37,3,3590
38,0,4110
38,1,1800
38,2,5280
38,3,3610
39,0,4110
39,1,1780
39,2,5280
39,3,3610
40,0,4120
40,1,1780
40,2,5280
40,3,3600
41,0,4110
41,1,1770
41,2,5290
41,3,3590
42,0,4100
42,1,1780
42,2,5290
42,3,3590
43,0,4100
43,1,1760
43,2,5280
43,3,3590
44,0,4110
44,1,1770
44,2,5280
44,3,3600
45,0,4110
45,1,1760
45,2,5290
45,3,3600
46,0,4110
46,1,1770
46,2,5290
46,3,3600
47,0,4110
47,1,1760
47,2,5290
47,3,3610
48,0,4110
48,1,1760
48,2,5290
48,3,3610
49,0,4120
49,1,1770
49,2,5290
49,3,3610
50,0,4110
50,1,1780
50,2,5290
50,3,3620
51,0,4110
51,1,1780
51,2,5290
51,3,3630
52,0,4110
52,1,1800
52,2,5280
52,3,3640
53,0,4110
53,1,1800
53,2,5280
53,3,3640
54,0,4100
54,1,1800
54,2,5280
54,3,3640
55,0,4100
55,1,1780
55,2,5280
55,3,3630
56,0,4100
56,1,1760
56,2,5280
56,3,3630
57,0,4100
57,1,1760
57,2,5280
57,3,3630
58,0,4090
58,1,1770
58,2,5280
58,3,3630
59,0,4100
59,1,1760
59,2,5280
59,3,3630
60,0,4110
60,1,1770
60,2,5280
60,3,3640
61,0,4100
61,1,1770
61,2,5280
61,3,3630
62,0,4100
62,1,1760
62,2,5280
62,3,3620
63,0,4110
63,1,1770
63,2,5280
63,3,3620
64,0,4100
64,1,1770
64,2,5280
64,3,3610
65,0,4100
65,1,1770
65,2,5280
65,3,3600
66,0,4100
66,1,1780
66,2,5280
66,3,3590
67,0,4110
67,1,1770
67,2,5280
67,3,3600
68,0,4120
68,1,1760
68,2,5270
68,3,3600
69,0,4110
69,1,1760
69,2,5270
69,3,3590
70,0,4110
70,1,1750
70,2,5280
70,3,3600
71,0,4110
71,1,1770
71,2,5280
71,3,3610
72,0,4120
72,1,1770
72,2,5280
72,3,3610
73,0,4120
73,1,1780
73,2,5280
73,3,3610
74,0,4120
74,1,1770
74,2,5290
74,3,3620
75,0,4120
75,1,1750
75,2,5280
75,3,3610
76,0,4120
76,1,1750
76,2,5280
76,3,3600
77,0,4120
77,1,1740
77,2,5270
77,3,3590
78,0,4120
78,1,1740
78,2,5270
78,3,3590
79,0,4110
79,1,1740
79,2,5280
79,3,3610
80,0,4120
80,1,1740
80,2,5280
80,3,3600
81,0,4120
81,1,1750
81,2,5280
81,3,3620
82,0,4120
82,1,1760
82,2,5280
82,3,3630
83,0,4120
83,1,1760
83,2,5290
83,3,3620
84,0,4110
84,1,1770
84,2,5290
84,3,3630
85,0,4110
85,1,1770
85,2,5290
85,3,3640
86,0,4120
86,1,1760
86,2,5300
86,3,3630
87,0,4120
87,1,1760
87,2,5300
87,3,3630
88,0,4120
88,1,1760
88,2,5300
88,3,3630
89,0,4120
89,1,1760
89,2,5290
89,3,3620
90,0,4110
90,1,1760
90,2,5290
90,3,3620
91,0,4100
91,1,1770
91,2,5290
91,3,3630
92,0,4090
92,1,1780
92,2,5290
92,3,3610
93,0,4090
93,1,1780
93,2,5280
93,3,3610
94,0,4100
94,1,1770
94,2,5290
94,3,3620
95,0,4110
95,1,1770
95,2,5290
95,3,3610
96,0,4110
96,1,1770
96,2,5280
96,3,3600
97,0,4120
97,1,1760
97,2,5290
97,3,3600
98,0,4120
98,1,1750
98,2,5290
98,3,3600
99,0,4110
99,1,1750
99,2,5290
99,3,3620
100,0,4110
100,1,1750
100,2,5290
100,3,3610
101,0,4110
101,1,1770
101,2,5280
101,3,3610
102,0,4110
102,1,1760
102,2,5280
102,3,3610
103,0,4120
103,1,1760
103,2,5280
103,3,3620
104,0,4110
104,1,1770
104,2,5280
104,3,3610
105,0,4110
105,1,1760
105,2,5280
105,3,3610
106,0,4110
106,1,1760
106,2,5280
106,3,3620
107,0,4110
107,1,1770
107,2,5290
107,3,3620
108,0,4120
108,1,1760
108,2,5290
108,3,3620
109,0,4120
109,1,1760
109,2,5280
109,3,3610
110,0,4120
110,1,1770
110,2,5290
110,3,3620
111,0,4130
111,1,1770
111,2,5290
111,3,3620
112,0,4120
112,1,1770
112,2,5300
112,3,3610
113,0,4110
113,1,1760
113,2,5290
113,3,3620
114,0,4100
114,1,1760
114,2,5290
114,3,3630
115,0,4110
115,1,1760
115,2,5290
115,3,3630
116,0,4110
116,1,1760
116,2,5290
116,3,3620
117,0,4120
117,1,1760
117,2,5290
117,3,3630
118,0,4120
118,1,1770
118,2,5290
118,3,3620
119,0,4130
119,1,1760
119,2,5290
119,3,3640
120,0,4130
120,1,1750
120,2,5290
120,3,3650
121,0,4120
121,1,1770
121,2,5280
121,3,3650
122,0,4120
122,1,1760
122,2,5280
122,3,3650
123,0,4120
123,1,1750
123,2,5280
123,3,3650
124,0,4120
124,1,1750
124,2,5280
124,3,3630
125,0,4120
125,1,1750
125,2,5280
125,3,3620
126,0,4120
126,1,1750
126,2,5280
126,3,3630
127,0,4120
127,1,1760
127,2,5280
127,3,3620
128,0,4120
128,1,1760
128,2,5290
128,3,3620
129,0,4120
129,1,1750
129,2,5290
129,3,3620
130,0,4120
130,1,1760
130,2,5290
130,3,3610
131,0,4110
131,1,1770
131,2,5290
131,3,3620
132,0,4110
132,1,1760
132,2,5290
132,3,3620
133,0,4120
133,1,1760
133,2,5290
133,3,3620
134,0,4120
134,1,1760
134,2,5280
134,3,3610
135,0,4130
135,1,1770
135,2,5280
135,3,3610
136,0,4120
136,1,1760
136,2,5280
136,3,3620
137,0,4110
137,1,1760
137,2,5280
137,3,3630
138,0,4120
138,1,1760
138,2,5280
138,3,3620
139,0,4120
139,1,1760
139,2,5280
139,3,3620
140,0,4120
140,1,1760
140,2,5290
140,3,3620
141,0,4110
141,1,1760
141,2,5300
141,3,3620
142,0,4110
142,1,1770
142,2,5300
142,3,3620
143,0,4110
143,1,1760
143,2,5290
143,3,3630
144,0,4120
144,1,1760
144,2,5290
144,3,3630
145,0,4110
145,1,1750
145,2,5280
145,3,3630
146,0,4120
146,1,1750
146,2,5280
146,3,3630
147,0,4130
147,1,1760
147,2,5290
147,3,3620
148,0,4130
148,1,1770
148,2,5290
148,3,3630
149,0,4130
149,1,1780
149,2,5290
149,3,3620
150,0,4140
150,1,1780
150,2,5290
150,3,3630
151,0,4130
151,1,1760
151,2,5280
151,3,3620
152,0,4130
152,1,1760
152,2,5280
152,3,3630
153,0,4130
153,1,1760
153,2,5280
153,3,3610
154,0,4130
154,1,1760
154,2,5280
154,3,3620
155,0,4130
155,1,1750
155,2,5290
155,3,3620
156,0,4130
156,1,1760
156,2,5290
156,3,3610
157,0,4140
157,1,1770
157,2,5290
157,3,3610
158,0,4130
158,1,1770
158,2,5290
158,3,3620
159,0,4130
159,1,1770
159,2,5290
159,3,3610
160,0,4130
160,1,1780
160,2,5280
160,3,3620
161,0,4120
161,1,1760
161,2,5280
161,3,3630
162,0,4120
162,1,1760
162,2,5270
162,3,3630
163,0,4130
163,1,1760
163,2,5270
163,3,3620
164,0,4130
164,1,1760
164,2,5280
164,3,3630
165,0,4130
165,1,1770
165,2,5280
165,3,3620
166,0,4130
166,1,1780
166,2,5280
166,3,3620
167,0,4130
167,1,1770
167,2,5280
167,3,3630
168,0,4120
168,1,1770
168,2,5270
168,3,3630
169,0,4120
169,1,1770
169,2,5280
169,3,3630
170,0,4120
170,1,1760
170,2,5280
170,3,3630
171,0,4110
171,1,1760
171,2,5280
171,3,3630
172,0,4110
172,1,1760
172,2,5290
172,3,3610
173,0,4120
173,1,1770
173,2,5290
173,3,3610
174,0,4110
174,1,1770
174,2,5290
174,3,3610
175,0,4110
175,1,1770
175,2,5290
175,3,3610
176,0,4120
176,1,1800
176,2,5290
176,3,3620
177,0,4120
177,1,1780
177,2,5280
177,3,3620
178,0,4120
178,1,1780
178,2,5280
178,3,3610
179,0,4120
179,1,1770
179,2,5270
179,3,3610
180,0,4110
180,1,1770
180,2,5270
180,3,3620
181,0,4110
181,1,1770
181,2,5280
181,3,3630
182,0,4110
182,1,1770
182,2,5280
182,3,3640
183,0,4120
183,1,1780
183,2,5280
183,3,3640
184,0,4120
184,1,1780
184,2,5280
184,3,3640
185,0,4130
185,1,1780
185,2,5280
185,3,3630
186,0,4130
186,1,1780
186,2,5280
186,3,3630
187,0,4130
187,1,1780
187,2,5280
187,3,3620
188,0,4130
188,1,1780
188,2,5280
188,3,3610
189,0,4130
189,1,1800
189,2,5280
189,3,3610
190,0,4130
190,1,1780
190,2,5280
190,3,3600
191,0,4130
191,1,1780
191,2,5280
191,3,3590
192,0,4130
192,1,1770
192,2,5280
192,3,3590
193,0,4120
193,1,1770
193,2,5280
193,3,3600
194,0,4120
194,1,1760
194,2,5280
194,3,3610
195,0,4120
195,1,1770
195,2,5280
195,3,3600
196,0,4120
196,1,1770
196,2,5290
196,3,3620
197,0,4130
197,1,1780
197,2,5280
197,3,3610
198,0,4130
198,1,1780
198,2,5280
198,3,3620
199,0,4130
199,1,1770
199,2,5280
199,3,3620
200,0,4130
200,1,1780
200,2,5280
200,3,3610
201,0,4130
201,1,1770
201,2,5280
201,3,3610
202,0,4120
202,1,1780
202,2,5270
202,3,3620
203,0,4130
203,1,1800
203,2,5280
203,3,3620
204,0,4130
204,1,1780
204,2,5300
204,3,3620
205,0,4130
205,1,1780
205,2,5290
205,3,3620
206,0,4130
206,1,1780
206,2,5300
206,3,3610
207,0,4130
207,1,1760
207,2,5290
207,3,3620
208,0,4120
208,1,1750
208,2,5300
208,3,3610
209,0,4120
209,1,1760
209,2,5290
209,3,3610
210,0,4120
210,1,1760
210,2,5280
210,3,3620
211,0,4120
211,1,1760
211,2,5270
211,3,3610
212,0,4130
212,1,1750
212,2,5280
212,3,3630
213,0,4120
213,1,1740
213,2,5280
213,3,3620
214,0,4120
214,1,1740
214,2,5280
214,3,3630
215,0,4120
215,1,1740
215,2,5280
215,3,3620
216,0,4130
216,1,1750
216,2,5280
216,3,3630
217,0,4120
217,1,1750
217,2,5270
217,3,3620
218,0,4120
218,1,1770
218,2,5270
218,3,3630
219,0,4120
219,1,1770
219,2,5280
219,3,3620
220,0,4110
220,1,1760
220,2,5270
220,3,3620
221,0,4110
221,1,1760
221,2,5270
221,3,3620
222,0,4110
222,1,1770
222,2,5270
222,3,3630
223,0,4110
223,1,1770
223,2,5290
223,3,3620
224,0,4110
224,1,1770
224,2,5290
224,3,3630
225,0,4120
225,1,1780
225,2,5290
225,3,3640
226,0,4120
226,1,1770
226,2,5290
226,3,3630
227,0,4120
227,1,1780
227,2,5290
227,3,3640
228,0,4120
228,1,1770
228,2,5290
228,3,3630
229,0,4130
229,1,1780
229,2,5290
229,3,3630
230,0,4120
230,1,1780
230,2,5290
230,3,3630
231,0,4120
231,1,1780
231,2,5290
231,3,3640
232,0,4130
232,1,1800
232,2,5290
232,3,3640
233,0,4130
233,1,1800
233,2,5280
233,3,3620
234,0,4130
234,1,1800
234,2,5290
234,3,3620
235,0,4130
235,1,1780
235,2,5280
235,3,3610
236,0,4130
236,1,1800
236,2,5280
236,3,3630
237,0,4130
237,1,1810
237,2,5290
237,3,3640
238,0,4140
238,1,1810
238,2,5290
238,3,3630
239,0,4140
239,1,1810
239,2,5300
239,3,3620
240,0,4140
240,1,1800
240,2,5300
240,3,3630
241,0,4140
241,1,1800
241,2,5290
241,3,3620
242,0,4130
242,1,1770
242,2,5290
242,3,3620
243,0,4130
243,1,1760
243,2,5290
243,3,3620
244,0,4130
244,1,1750
244,2,5290
244,3,3610
245,0,4130
245,1,1750
245,2,5290
245,3,3620
246,0,4130
246,1,1770
246,2,5290
246,3,3630
247,0,4130
247,1,1770
247,2,5290
247,3,3630
248,0,4130
248,1,1770
248,2,5290
248,3,3620
249,0,4120
249,1,1770
249,2,5290
249,3,3620
250,0,4110
250,1,1780
250,2,5280
250,3,3630
251,0,4120
251,1,1800
251,2,5280
251,3,3640
252,0,4130
252,1,1800
252,2,5280
252,3,3640
253,0,4130
253,1,1770
253,2,5280
253,3,3620
254,0,4130
254,1,1770
254,2,5280
254,3,3610
255,0,4130
255,1,1760
255,2,5280
255,3,3620
256,0,4130
256,1,1760
256,2,5280
256,3,3620
