数据序列,设备号,测量值
0,0,4000
0,1,4530
0,2,2520
0,3,3240
1,0,4000
1,1,4540
1,2,2520
1,3,3240
2,0,3990
2,1,4550
2,2,2510
2,3,3250
3,0,3990
3,1,4550
3,2,2510
3,3,3250
4,0,3990
4,1,4550
4,2,2500
4,3,3250
5,0,3990
5,1,4540
5,2,2500
5,3,3250
6,0,3980
6,1,4540
6,2,2510
6,3,3250
7,0,3980
7,1,4540
7,2,2510
7,3,3250
8,0,3980
8,1,4530
8,2,2510
8,3,3250
9,0,3980
9,1,4540
9,2,2510
9,3,3240
10,0,3980
10,1,4550
10,2,2500
10,3,3240
11,0,3980
11,1,4550
11,2,2500
11,3,3240
12,0,3980
12,1,4550
12,2,2500
12,3,3240
13,0,3990
13,1,4540
13,2,2500
13,3,3230
14,0,3990
14,1,4550
14,2,2510
14,3,3210
15,0,4000
15,1,4550
15,2,2510
15,3,3220
16,0,4000
16,1,4550
16,2,2510
16,3,3220
17,0,4000
17,1,4550
17,2,2520
17,3,3220
18,0,3990
18,1,4540
18,2,2530
18,3,3230
19,0,3980
19,1,4550
19,2,2520
19,3,3210
20,0,3980
20,1,4550
20,2,2530
20,3,3220
21,0,3980
21,1,4550
21,2,2520
21,3,3230
22,0,3980
22,1,4550
22,2,2520
22,3,3230
23,0,3980
23,1,4550
23,2,2510
23,3,3230
24,0,3980
24,1,4540
24,2,2520
24,3,3230
25,0,3980
25,1,4540
25,2,2520
25,3,3230
26,0,3990
26,1,4540
26,2,2530
26,3,3240
27,0,3990
27,1,4540
27,2,2520
27,3,3240
28,0,3980
28,1,4540
28,2,2510
28,3,3240
29,0,3980
29,1,4550
29,2,2510
29,3,3240
30,0,3980
30,1,4550
30,2,2520
30,3,3240
31,0,3980
31,1,4550
31,2,2520
31,3,3240
32,0,3980
32,1,4550
32,2,2530
32,3,3240
33,0,3960
33,1,4540
33,2,2520
33,3,3240
34,0,3980
34,1,4540
34,2,2510
34,3,3240
35,0,3980
35,1,4550
35,2,2510
35,3,3230
36,0,3980
36,1,4550
36,2,2510
36,3,3230
37,0,3980
37,1,4540
37,2,2510
37,3,3230
38,0,3980
38,1,4550
38,2,2510
38,3,3230
39,0,3980
39,1,4540
39,2,2510
39,3,3230
40,0,3980
40,1,4540
40,2,2520
40,3,3230
41,0,3980
41,1,4530
41,2,2520
41,3,3220
42,0,3980
42,1,4540
42,2,2530
42,3,3220
43,0,3980
43,1,4540
43,2,2540
43,3,3230
44,0,3980
44,1,4550
44,2,2540
44,3,3240
45,0,3980
45,1,4550
45,2,2540
45,3,3250
46,0,3980
46,1,4550
46,2,2530
46,3,3240
47,0,3990
47,1,4530
47,2,2520
47,3,3240
48,0,3990
48,1,4540
48,2,2510
48,3,3240
49,0,3990
49,1,4540
49,2,2510
49,3,3240
50,0,3990
50,1,4540
50,2,2520
50,3,3240
51,0,3980
51,1,4540
51,2,2520
51,3,3230
52,0,3980
52,1,4540
52,2,2510
52,3,3230
53,0,3980
53,1,4540
53,2,2510
53,3,3230
54,0,3960
54,1,4540
54,2,2530
54,3,3240
55,0,3950
55,1,4550
55,2,2520
55,3,3240
56,0,3950
56,1,4550
56,2,2520
56,3,3240
57,0,3950
57,1,4550
57,2,2520
57,3,3240
58,0,3950
58,1,4550
58,2,2520
58,3,3240
59,0,3960
59,1,4550
59,2,2510
59,3,3240
60,0,3960
60,1,4560
60,2,2520
60,3,3240
61,0,3960
61,1,4550
61,2,2510
61,3,3240
62,0,3950
62,1,4540
62,2,2510
62,3,3250
63,0,3950
63,1,4540
63,2,2520
63,3,3250
64,0,3950
64,1,4540
64,2,2510
64,3,3250
65,0,3950
65,1,4540
65,2,2510
65,3,3240
66,0,3950
66,1,4540
66,2,2530
66,3,3250
67,0,3950
67,1,4540
67,2,2520
67,3,3250
68,0,3950
68,1,4540
68,2,2520
68,3,3240
69,0,3950
69,1,4540
69,2,2520
69,3,3240
70,0,3950
70,1,4540
70,2,2520
70,3,3240
71,0,3950
71,1,4540
71,2,2520
71,3,3240
72,0,3950
72,1,4540
72,2,2520
72,3,3230
73,0,3930
73,1,4540
73,2,2510
73,3,3230
74,0,3930
74,1,4540
74,2,2510
74,3,3230
75,0,3940
75,1,4540
75,2,2520
75,3,3240
76,0,3940
76,1,4540
76,2,2510
76,3,3230
77,0,3940
77,1,4540
77,2,2500
77,3,3240
78,0,3950
78,1,4540
78,2,2500
78,3,3240
79,0,3950
79,1,4560
79,2,2500
79,3,3240
80,0,3950
80,1,4550
80,2,2500
80,3,3240
81,0,3950
81,1,4550
81,2,2510
81,3,3220
82,0,3950
82,1,4550
82,2,2510
82,3,3220
83,0,3960
83,1,4550
83,2,2520
83,3,3230
84,0,3960
84,1,4550
84,2,2510
84,3,3230
85,0,3950
85,1,4550
85,2,2500
85,3,3230
86,0,3950
86,1,4550
86,2,2500
86,3,3230
87,0,3950
87,1,4550
87,2,2500
87,3,3230
88,0,3960
88,1,4550
88,2,2510
88,3,3230
89,0,3960
89,1,4550
89,2,2510
89,3,3240
90,0,3960
90,1,4550
90,2,2510
90,3,3250
91,0,3960
91,1,4540
91,2,2500
91,3,3240
92,0,3980
92,1,4540
92,2,2490
92,3,3240
93,0,3980
93,1,4530
93,2,2510
93,3,3240
94,0,3960
94,1,4530
94,2,2500
94,3,3240
95,0,3960
95,1,4540
95,2,2500
95,3,3240
96,0,3960
96,1,4540
96,2,2520
96,3,3240
97,0,3980
97,1,4540
97,2,2530
97,3,3240
98,0,3990
98,1,4540
98,2,2520
98,3,3230
99,0,4000
99,1,4530
99,2,2510
99,3,3230
100,0,4000
100,1,4530
100,2,2520
100,3,3230
101,0,3990
101,1,4530
101,2,2530
101,3,3230
102,0,4000
102,1,4520
102,2,2520
102,3,3230
103,0,3990
103,1,4530
103,2,2510
103,3,3230
104,0,4000
104,1,4540
104,2,2520
104,3,3230
105,0,4000
105,1,4550
105,2,2510
105,3,3230
106,0,3990
106,1,4540
106,2,2510
106,3,3240
107,0,4000
107,1,4540
107,2,2510
107,3,3240
108,0,4000
108,1,4550
108,2,2510
108,3,3230
109,0,4000
109,1,4560
109,2,2520
109,3,3230
110,0,3990
110,1,4560
110,2,2510
110,3,3230
111,0,3990
111,1,4550
111,2,2500
111,3,3240
112,0,4000
112,1,4550
112,2,2500
112,3,3230
113,0,3990
113,1,4560
113,2,2500
113,3,3230
114,0,3990
114,1,4560
114,2,2500
114,3,3220
115,0,3990
115,1,4550
115,2,2500
115,3,3230
116,0,3980
116,1,4550
116,2,2500
116,3,3230
117,0,3980
117,1,4550
117,2,2500
117,3,3230
118,0,3980
118,1,4560
118,2,2500
118,3,3230
119,0,3980
119,1,4550
119,2,2510
119,3,3230
120,0,3990
120,1,4540
120,2,2510
120,3,3230
121,0,3990
121,1,4540
121,2,2500
121,3,3230
122,0,3990
122,1,4540
122,2,2510
122,3,3240
123,0,3990
123,1,4540
123,2,2500
123,3,3240
124,0,3990
124,1,4540
124,2,2510
124,3,3240
125,0,3990
125,1,4540
125,2,2500
125,3,3240
126,0,3980
126,1,4540
126,2,2510
126,3,3240
127,0,3990
127,1,4530
127,2,2500
127,3,3240
128,0,3990
128,1,4530
128,2,2500
128,3,3240
129,0,3980
129,1,4530
129,2,2510
129,3,3240
130,0,3990
130,1,4540
130,2,2520
130,3,3240
131,0,3990
131,1,4540
131,2,2520
131,3,3240
132,0,4000
132,1,4540
132,2,2520
132,3,3240
133,0,4000
133,1,4540
133,2,2510
133,3,3240
134,0,4000
134,1,4540
134,2,2510
134,3,3240
135,0,4000
135,1,4540
135,2,2510
135,3,3230
136,0,3990
136,1,4530
136,2,2510
136,3,3230
137,0,3990
137,1,4530
137,2,2500
137,3,3230
138,0,3990
138,1,4530
138,2,2500
138,3,3240
139,0,3990
139,1,4540
139,2,2520
139,3,3240
140,0,3980
140,1,4540
140,2,2530
140,3,3230
141,0,3980
141,1,4540
141,2,2530
141,3,3230
142,0,3980
142,1,4540
142,2,2520
142,3,3240
143,0,3980
143,1,4540
143,2,2510
143,3,3240
144,0,3980
144,1,4540
144,2,2510
144,3,3250
145,0,3980
145,1,4540
145,2,2520
145,3,3250
146,0,3980
146,1,4530
146,2,2510
146,3,3250
147,0,3990
147,1,4530
147,2,2510
147,3,3250
148,0,4000
148,1,4530
148,2,2510
148,3,3250
149,0,3990
149,1,4530
149,2,2510
149,3,3250
150,0,3990
150,1,4540
150,2,2510
150,3,3240
151,0,3980
151,1,4540
151,2,2510
151,3,3240
152,0,3980
152,1,4540
152,2,2520
152,3,3240
153,0,3980
153,1,4550
153,2,2520
153,3,3240
154,0,3980
154,1,4550
154,2,2510
154,3,3240
155,0,3980
155,1,4560
155,2,2520
155,3,3240
156,0,3980
156,1,4560
156,2,2520
156,3,3250
157,0,3990
157,1,4550
157,2,2510
157,3,3250
158,0,3990
158,1,4550
158,2,2520
158,3,3250
159,0,4000
159,1,4550
159,2,2520
159,3,3250
160,0,3990
160,1,4540
160,2,2520
160,3,3250
161,0,3980
161,1,4540
161,2,2510
161,3,3250
162,0,3980
162,1,4530
162,2,2520
162,3,3250
163,0,3980
163,1,4530
163,2,2520
163,3,3240
164,0,3990
164,1,4530
164,2,2520
164,3,3240
165,0,3990
165,1,4540
165,2,2520
165,3,3240
166,0,3990
166,1,4540
166,2,2530
166,3,3230
167,0,3990
167,1,4550
167,2,2520
167,3,3230
168,0,3990
168,1,4550
168,2,2530
168,3,3230
169,0,3990
169,1,4550
169,2,2530
169,3,3230
170,0,4000
170,1,4550
170,2,2520
170,3,3230
171,0,3990
171,1,4550
171,2,2530
171,3,3230
172,0,3990
172,1,4550
172,2,2540
172,3,3230
173,0,3990
173,1,4550
173,2,2530
173,3,3240
174,0,3980
174,1,4550
174,2,2520
174,3,3240
175,0,3980
175,1,4550
175,2,2510
175,3,3240
176,0,3960
176,1,4550
176,2,2510
176,3,3240
177,0,3980
177,1,4550
177,2,2520
177,3,3240
178,0,3990
178,1,4550
178,2,2530
178,3,3230
179,0,3980
179,1,4550
179,2,2520
179,3,3230
180,0,3980
180,1,4540
180,2,2510
180,3,3240
181,0,3990
181,1,4550
181,2,2510
181,3,3240
182,0,3990
182,1,4550
182,2,2510
182,3,3230
183,0,3990
183,1,4550
183,2,2520
183,3,3230
184,0,3990
184,1,4550
184,2,2530
184,3,3230
185,0,3990
185,1,4540
185,2,2530
185,3,3230
186,0,3990
186,1,4540
186,2,2530
186,3,3230
187,0,3980
187,1,4540
187,2,2520
187,3,3240
188,0,3990
188,1,4560
188,2,2510
188,3,3240
189,0,4000
189,1,4550
189,2,2520
189,3,3240
190,0,4000
190,1,4550
190,2,2510
190,3,3250
191,0,3990
191,1,4540
191,2,2510
191,3,3250
192,0,3990
192,1,4540
192,2,2510
192,3,3250
193,0,4000
193,1,4530
193,2,2520
193,3,3250
194,0,3990
194,1,4530
194,2,2520
194,3,3250
