数据序列,设备号,测量值
0,0,5800
0,1,4720
0,2,3510
0,3,1590
1,0,5820
1,1,4710
1,2,3520
1,3,1600
2,0,5830
2,1,4710
2,2,3520
2,3,1590
3,0,5830
3,1,4710
3,2,3520
3,3,1590
4,0,5830
4,1,4710
4,2,3530
4,3,1580
5,0,5830
5,1,4720
5,2,3530
5,3,1590
6,0,5830
6,1,4710
6,2,3530
6,3,1590
7,0,5830
7,1,4730
7,2,3530
7,3,1590
8,0,5830
8,1,4720
8,2,3530
8,3,1590
9,0,5830
9,1,4720
9,2,3540
9,3,1590
10,0,5850
10,1,4720
10,2,3540
10,3,1600
11,0,5830
11,1,4720
11,2,3540
11,3,1600
12,0,5830
12,1,4710
12,2,3540
12,3,1600
13,0,5820
13,1,4710
13,2,3540
13,3,1600
14,0,5820
14,1,4720
14,2,3530
14,3,1590
15,0,5820
15,1,4730
15,2,3530
15,3,1600
16,0,5820
16,1,4740
16,2,3530
16,3,1600
17,0,5820
17,1,4740
17,2,3520
17,3,1590
18,0,5820
18,1,4740
18,2,3530
18,3,1590
19,0,5810
19,1,4740
19,2,3530
19,3,1590
20,0,5820
20,1,4750
20,2,3530
20,3,1590
21,0,5820
21,1,4740
21,2,3520
21,3,1590
22,0,5820
22,1,4730
22,2,3520
22,3,1590
23,0,5820
23,1,4730
23,2,3520
23,3,1590
24,0,5810
24,1,4730
24,2,3520
24,3,1590
25,0,5820
25,1,4730
25,2,3530
25,3,1580
26,0,5830
26,1,4720
26,2,3530
26,3,1590
27,0,5850
27,1,4730
27,2,3530
27,3,1590
28,0,5850
28,1,4730
28,2,3530
28,3,1590
29,0,5850
29,1,4720
29,2,3520
29,3,1590
30,0,5850
30,1,4740
30,2,3520
30,3,1600
31,0,5850
31,1,4740
31,2,3520
31,3,1590
32,0,5850
32,1,4730
32,2,3520
32,3,1590
33,0,5850
33,1,4730
33,2,3520
33,3,1590
34,0,5850
34,1,4730
34,2,3510
34,3,1590
35,0,5830
35,1,4730
35,2,3510
35,3,1590
36,0,5830
36,1,4710
36,2,3510
36,3,1580
37,0,5820
37,1,4720
37,2,3520
37,3,1590
38,0,5820
38,1,4720
38,2,3520
38,3,1590
39,0,5820
39,1,4720
39,2,3520
39,3,1590
40,0,5820
40,1,4710
40,2,3520
40,3,1590
41,0,5820
41,1,4710
41,2,3520
41,3,1590
42,0,5820
42,1,4710
42,2,3520
42,3,1580
43,0,5830
43,1,4730
43,2,3520
43,3,1580
44,0,5820
44,1,4730
44,2,3530
44,3,1580
45,0,5820
45,1,4730
45,2,3520
45,3,1590
46,0,5820
