数据序列,设备号,测量值
0,0,3260
0,1,5060
0,2,2170
0,3,4500
1,0,3260
1,1,5060
1,2,2170
1,3,4490
2,0,3250
2,1,5060
2,2,2170
2,3,4490
3,0,3250
3,1,5060
3,2,2160
3,3,4490
4,0,3260
4,1,5060
4,2,2160
4,3,4490
5,0,3230
5,1,5060
5,2,2160
5,3,4490
6,0,3230
6,1,5060
6,2,2160
6,3,4490
7,0,3250
7,1,5060
7,2,2160
7,3,4490
8,0,3240
8,1,5060
8,2,2160
8,3,4490
9,0,3250
9,1,5050
9,2,2160
9,3,4500
10,0,3250
10,1,5060
10,2,2160
10,3,4500
11,0,3260
11,1,5060
11,2,2160
11,3,4500
12,0,3270
12,1,5060
12,2,2170
12,3,4490
13,0,3240
13,1,5060
13,2,2170
13,3,4490
14,0,3240
14,1,5050
14,2,2170
14,3,4490
15,0,3230
15,1,5050
15,2,2160
15,3,4490
16,0,3230
16,1,5050
16,2,2160
16,3,4490
17,0,3240
17,1,5060
17,2,2160
17,3,4490
18,0,3240
18,1,5060
18,2,2160
18,3,4490
19,0,3230
19,1,5060
19,2,2160
19,3,4480
20,0,3210
20,1,5040
20,2,2170
20,3,4480
21,0,3210
21,1,5050
21,2,2180
21,3,4490
22,0,3220
22,1,5060
22,2,2170
22,3,4500
23,0,3220
23,1,5070
23,2,2170
23,3,4500
24,0,3230
24,1,5060
24,2,2170
24,3,4500
25,0,3240
25,1,5060
25,2,2160
25,3,4500
26,0,3260
26,1,5050
26,2,2160
26,3,4500
27,0,3260
27,1,5040
27,2,2160
27,3,4490
28,0,3260
28,1,5050
28,2,2160
28,3,4490
29,0,3260
29,1,5050
29,2,2160
29,3,4490
30,0,3260
30,1,5060
30,2,2170
30,3,4490
31,0,3250
31,1,5060
31,2,2170
31,3,4500
32,0,3260
32,1,5060
32,2,2170
32,3,4500
33,0,3260
33,1,5060
33,2,2160
33,3,4500
34,0,3260
34,1,5060
34,2,2160
34,3,4510
35,0,3270
35,1,5060
35,2,2160
35,3,4500
36,0,3250
36,1,5060
36,2,2160
36,3,4490
37,0,3250
37,1,5060
37,2,2160
37,3,4500
38,0,3250
38,1,5050
38,2,2160
38,3,4500
39,0,3250
39,1,5050
39,2,2160
39,3,4490
40,0,3250
40,1,5060
40,2,2160
40,3,4490
41,0,3250
41,1,5060
41,2,2170
41,3,4500
42,0,3250
42,1,5060
42,2,2170
42,3,4490
43,0,3260
43,1,5050
43,2,2160
43,3,4490
44,0,3260
44,1,5060
44,2,2160
44,3,4480
45,0,3270
45,1,5060
45,2,2160
45,3,4490
46,0,3270
46,1,5060
46,2,2150
46,3,4490
47,0,3270
47,1,5060
47,2,2150
47,3,4490
48,0,3270
48,1,5050
48,2,2160
48,3,4490
49,0,3280
49,1,5050
49,2,2160
49,3,4490
50,0,3270
50,1,5060
50,2,2160
50,3,4500
51,0,3260
51,1,5070
51,2,2160
51,3,4500
52,0,3240
52,1,5070
52,2,2160
52,3,4490
53,0,3250
53,1,5070
53,2,2170
53,3,4490
54,0,3240
54,1,5070
54,2,2170
54,3,4490
55,0,3240
55,1,5070
55,2,2180
55,3,4490
56,0,3250
56,1,5070
56,2,2170
56,3,4490
57,0,3250
57,1,5070
57,2,2170
57,3,4490
58,0,3250
58,1,5050
58,2,2160
58,3,4480
59,0,3250
59,1,5050
59,2,2160
59,3,4490
60,0,3260
60,1,5050
60,2,2160
60,3,4500
61,0,3260
61,1,5060
61,2,2170
61,3,4500
62,0,3260
62,1,5060
62,2,2170
62,3,4500
63,0,3240
63,1,5060
63,2,2170
63,3,4500
64,0,3240
64,1,5060
64,2,2170
64,3,4500
65,0,3240
65,1,5050
65,2,2160
65,3,4500
66,0,3240
66,1,5040
66,2,2160
66,3,4490
67,0,3250
67,1,5050
67,2,2160
67,3,4490
68,0,3270
68,1,5050
68,2,2160
68,3,4490
69,0,3250
69,1,5060
69,2,2160
69,3,4500
70,0,3240
70,1,5060
70,2,2170
70,3,4500
71,0,3240
71,1,5060
71,2,2160
71,3,4490
72,0,3260
72,1,5060
72,2,2160
72,3,4490
73,0,3270
73,1,5060
73,2,2160
73,3,4480
74,0,3280
74,1,5050
74,2,2160
74,3,4490
75,0,3290
75,1,5060
75,2,2160
75,3,4490
76,0,3270
76,1,5060
76,2,2160
76,3,4480
77,0,3270
77,1,5060
77,2,2170
77,3,4490
78,0,3270
78,1,5040
78,2,2170
78,3,4500
79,0,3260
79,1,5040
79,2,2160
79,3,4500
80,0,3260
80,1,5050
80,2,2160
80,3,4490
81,0,3260
81,1,5040
81,2,2150
81,3,4490
82,0,3270
82,1,5050
82,2,2150
82,3,4500
83,0,3270
83,1,5050
83,2,2160
83,3,4500
84,0,3270
84,1,5060
84,2,2160
84,3,4500
85,0,3270
85,1,5060
85,2,2160
85,3,4500
86,0,3270
86,1,5060
86,2,2170
86,3,4500
87,0,3250
87,1,5070
87,2,2180
87,3,4500
88,0,3250
88,1,5070
88,2,2180
88,3,4510
89,0,3260
89,1,5060
89,2,2170
89,3,4510
90,0,3260
90,1,5060
90,2,2160
90,3,4500
91,0,3260
91,1,5060
91,2,2170
91,3,4500
92,0,3250
92,1,5060
92,2,2170
92,3,4490
93,0,3250
93,1,5060
93,2,2170
93,3,4490
94,0,3250
94,1,5050
94,2,2170
94,3,4500
95,0,3250
95,1,5040
95,2,2160
95,3,4500
96,0,3250
96,1,5050
96,2,2160
96,3,4500
97,0,3250
97,1,5060
97,2,2160
97,3,4500
98,0,3250
98,1,5060
98,2,2170
98,3,4500
99,0,3260
99,1,5060
99,2,2160
