数据序列,设备号,测量值
0,0,4540
0,1,6450
0,2,710
0,3,4480
1,0,4540
1,1,6450
1,2,680
1,3,4490
2,0,4550
2,1,6440
2,2,700
2,3,4490
3,0,4550
3,1,6450
3,2,680
3,3,4490
4,0,4550
4,1,6450
4,2,670
4,3,4490
5,0,4540
5,1,6470
5,2,680
5,3,4490
6,0,4550
6,1,6470
6,2,680
6,3,4500
7,0,4560
7,1,6470
7,2,680
7,3,4490
8,0,4560
8,1,6480
8,2,680
8,3,4490
9,0,4550
9,1,6490
9,2,680
9,3,4490
10,0,4560
10,1,6480
10,2,670
10,3,4490
11,0,4560
11,1,6480
11,2,680
11,3,4480
12,0,4560
12,1,6480
12,2,670
12,3,4480
13,0,4560
13,1,6480
13,2,670
13,3,4480
14,0,4550
14,1,6480
14,2,680
14,3,4480
15,0,4560
15,1,6470
15,2,660
15,3,4470
16,0,4560
16,1,6470
16,2,670
16,3,4470
17,0,4550
17,1,6480
17,2,690
17,3,4470
18,0,4560
18,1,6470
18,2,690
18,3,4470
19,0,4560
19,1,6470
19,2,700
19,3,4470
20,0,4550
20,1,6480
20,2,690
20,3,4470
21,0,4550
21,1,6480
21,2,700
21,3,4470
22,0,4550
22,1,6470
22,2,680
22,3,4460
23,0,4550
23,1,6470
23,2,700
23,3,4470
24,0,4560
24,1,6470
24,2,690
24,3,4480
25,0,4550
25,1,6470
25,2,690
25,3,4480
26,0,4550
26,1,6470
26,2,680
26,3,4480
27,0,4560
27,1,6470
27,2,680
27,3,4490
28,0,4560
28,1,6450
28,2,680
28,3,4500
29,0,4560
29,1,6440
29,2,680
29,3,4510
30,0,4560
30,1,6450
30,2,680
30,3,4500
31,0,4560
31,1,6450
31,2,670
31,3,4500
32,0,4570
32,1,6450
32,2,670
32,3,4500
33,0,4570
33,1,6450
33,2,670
33,3,4500
34,0,4570
34,1,6450
34,2,670
34,3,4500
35,0,4570
35,1,6450
35,2,670
35,3,4500
36,0,4570
36,1,6450
36,2,660
36,3,4500
37,0,4570
37,1,6450
37,2,650
37,3,4500
38,0,4570
38,1,6470
38,2,670
38,3,4490
39,0,4570
39,1,6450
39,2,670
39,3,4490
40,0,4570
40,1,6450
40,2,670
40,3,4490
41,0,4560
41,1,6440
41,2,680
41,3,4480
42,0,4560
42,1,6440
42,2,680
42,3,4480
43,0,4560
43,1,6470
43,2,680
43,3,4480
44,0,4560
44,1,6480
44,2,690
44,3,4480
45,0,4560
45,1,6480
45,2,710
45,3,4480
46,0,4560
46,1,6470
46,2,690
46,3,4480
47,0,4560
47,1,6470
47,2,710
47,3,4490
48,0,4560
48,1,6470
48,2,720
48,3,4490
49,0,4560
49,1,6470
49,2,700
49,3,4490
50,0,4550
50,1,6480
50,2,710
50,3,4480
51,0,4550
51,1,6490
51,2,700
51,3,4470
52,0,4550
52,1,6470
52,2,680
52,3,4470
53,0,4560
53,1,6480
53,2,680
53,3,4480
54,0,4550
54,1,6480
54,2,690
54,3,4500
55,0,4550
55,1,6480
55,2,690
55,3,4500
56,0,4560
56,1,6480
56,2,690
56,3,4490
57,0,4560
57,1,6490
57,2,680
57,3,4480
58,0,4560
58,1,6490
58,2,690
58,3,4480
59,0,4550
59,1,6500
59,2,700
59,3,4480
60,0,4550
60,1,6480
60,2,690
60,3,4470
61,0,4540
61,1,6490
61,2,670
61,3,4480
62,0,4540
62,1,6470
62,2,680
62,3,4480
63,0,4530
63,1,6470
63,2,670
63,3,4470
64,0,4540
64,1,6450
64,2,670
64,3,4480
65,0,4540
65,1,6450
65,2,670
65,3,4480
66,0,4530
66,1,6450
66,2,670
66,3,4490
67,0,4530
67,1,6480
67,2,660
67,3,4480
68,0,4540
68,1,6480
68,2,660
68,3,4490
69,0,4540
69,1,6470
69,2,650
69,3,4490
70,0,4540
70,1,6480
70,2,670
70,3,4490
71,0,4540
71,1,6470
71,2,680
71,3,4470
72,0,4550
72,1,6470
72,2,670
72,3,4470
73,0,4540
73,1,6480
73,2,690
73,3,4470
74,0,4540
74,1,6480
74,2,710
74,3,4470
75,0,4540
75,1,6480
75,2,690
75,3,4470
76,0,4540
76,1,6480
76,2,690
76,3,4480
77,0,4540
77,1,6480
77,2,690
77,3,4480
78,0,4540
78,1,6480
78,2,700
78,3,4480
79,0,4540
79,1,6470
79,2,680
79,3,4480
80,0,4540
80,1,6480
80,2,670
80,3,4490
81,0,4540
81,1,6480
81,2,670
81,3,4480
82,0,4540
82,1,6480
82,2,670
82,3,4480
83,0,4540
83,1,6470
83,2,640
83,3,4470
84,0,4540
84,1,6470
84,2,650
84,3,4480
85,0,4540
85,1,6450
85,2,670
85,3,4480
86,0,4550
86,1,6470
86,2,660
86,3,4480
87,0,4540
87,1,6450
87,2,660
87,3,4480
88,0,4540
88,1,6450
88,2,670
88,3,4480
89,0,4540
89,1,6450
89,2,660
89,3,4480
90,0,4540
90,1,6450
90,2,640
90,3,4480
91,0,4550
91,1,6480
91,2,640
91,3,4480
92,0,4550
92,1,6480
92,2,650
92,3,4480
93,0,4550
93,1,6480
93,2,680
93,3,4480
94,0,4550
94,1,6450
94,2,650
94,3,4480
95,0,4550
95,1,6440
95,2,660
95,3,4490
96,0,4550
96,1,6450
96,2,650
96,3,4490
97,0,4550
97,1,6450
97,2,660
97,3,4490
98,0,4550
98,1,6450
98,2,670
98,3,4480
99,0,4550
99,1,6470
99,2,670
99,3,4470
100,0,4560
100,1,6470
100,2,660
100,3,4470
101,0,4550
101,1,6470
101,2,660
101,3,4480
102,0,4540
102,1,6480
102,2,650
102,3,4480
103,0,4540
103,1,6480
103,2,660
103,3,4480
104,0,4540
104,1,6480
104,2,650
104,3,4490
105,0,4540
105,1,6470
105,2,660
105,3,4480
106,0,4540
106,1,6470
106,2,660
106,3,4480
107,0,4540
107,1,6480
107,2,660
107,3,4470
108,0,4540
108,1,6480
108,2,670
108,3,4470
109,0,4540
109,1,6470
109,2,670
109,3,4470
110,0,4550
110,1,6470
110,2,660
110,3,4480
111,0,4550
111,1,6470
111,2,650
111,3,4490
112,0,4560
112,1,6470
112,2,660
112,3,4490
113,0,4550
113,1,6470
113,2,650
113,3,4490
114,0,4540
114,1,6470
114,2,640
114,3,4490
115,0,4540
115,1,6470
115,2,640
115,3,4490
116,0,4540
116,1,6480
116,2,640
116,3,4500
117,0,4540
117,1,6470
