数据序列,设备号,测量值
0,0,3420
0,1,5710
0,2,1450
0,3,4730
1,0,3420
1,1,5720
1,2,1450
1,3,4730
2,0,3420
2,1,5690
2,2,1450
2,3,4730
3,0,3420
3,1,5680
3,2,1450
3,3,4740
4,0,3430
4,1,5660
4,2,1450
4,3,4730
5,0,3430
5,1,5670
5,2,1460
5,3,4730
6,0,3430
6,1,5680
6,2,1460
6,3,4730
7,0,3420
7,1,5680
7,2,1450
7,3,4740
8,0,3420
8,1,5670
8,2,1450
8,3,4750
9,0,3420
9,1,5680
9,2,1450
9,3,4750
10,0,3420
10,1,5690
10,2,1460
10,3,4750
11,0,3420
11,1,5700
11,2,1460
11,3,4750
12,0,3410
12,1,5710
12,2,1460
12,3,4740
13,0,3420
13,1,5710
13,2,1460
13,3,4740
14,0,3430
14,1,5690
14,2,1460
14,3,4750
15,0,3430
15,1,5670
15,2,1460
15,3,4730
16,0,3430
16,1,5670
16,2,1460
16,3,4740
17,0,3420
17,1,5680
17,2,1450
17,3,4730
18,0,3420
18,1,5680
18,2,1450
18,3,4750
19,0,3420
19,1,5680
19,2,1450
19,3,4750
20,0,3410
20,1,5680
20,2,1450
20,3,4740
21,0,3420
21,1,5670
21,2,1450
21,3,4730
22,0,3420
22,1,5660
22,2,1440
22,3,4720
23,0,3420
23,1,5680
23,2,1440
23,3,4720
24,0,3430
24,1,5690
24,2,1440
24,3,4730
25,0,3420
25,1,5680
25,2,1450
25,3,4720
26,0,3420
26,1,5670
26,2,1450
26,3,4740
27,0,3420
27,1,5680
27,2,1450
27,3,4720
28,0,3420
28,1,5690
28,2,1450
28,3,4740
29,0,3420
29,1,5670
29,2,1450
29,3,4750
30,0,3430
30,1,5660
30,2,1450
30,3,4740
31,0,3430
31,1,5660
31,2,1450
31,3,4720
32,0,3430
32,1,5660
32,2,1440
32,3,4720
33,0,3430
33,1,5650
33,2,1440
33,3,4720
34,0,3430
34,1,5650
34,2,1440
34,3,4730
35,0,3430
35,1,5650
35,2,1440
35,3,4730
36,0,3430
36,1,5660
36,2,1450
36,3,4730
37,0,3440
37,1,5670
37,2,1440
37,3,4730
38,0,3430
38,1,5680
38,2,1440
38,3,4740
39,0,3430
39,1,5660
39,2,1440
39,3,4730
40,0,3430
40,1,5660
40,2,1440
40,3,4730
41,0,3430
41,1,5680
41,2,1440
41,3,4740
42,0,3430
42,1,5680
42,2,1440
42,3,4750
43,0,3430
43,1,5670
43,2,1440
43,3,4740
44,0,3430
44,1,5670
44,2,1440
44,3,4750
45,0,3430
45,1,5690
45,2,1440
45,3,4740
46,0,3430
46,1,5680
46,2,1440
46,3,4750
47,0,3430
47,1,5700
47,2,1440
47,3,4740
48,0,3430
48,1,5700
48,2,1440
48,3,4740
49,0,3420
49,1,5680
49,2,1440
49,3,4730
50,0,3430
50,1,5670
50,2,1430
50,3,4720
51,0,3430
51,1,5670
51,2,1440
51,3,4720
52,0,3430
52,1,5670
52,2,1440
52,3,4710
53,0,3430
53,1,5670
53,2,1440
53,3,4720
54,0,3440
54,1,5680
54,2,1440
54,3,4710
55,0,3440
55,1,5680
55,2,1440
55,3,4710
56,0,3440
56,1,5690
56,2,1440
56,3,4720
57,0,3440
57,1,5690
57,2,1440
57,3,4720
58,0,3430
58,1,5710
58,2,1450
58,3,4710
59,0,3430
59,1,5710
59,2,1460
59,3,4710
60,0,3430
60,1,5710
60,2,1460
60,3,4710
61,0,3430
61,1,5710
61,2,1460
61,3,4710
62,0,3430
62,1,5720
62,2,1460
62,3,4720
63,0,3430
63,1,5720
63,2,1450
63,3,4730
64,0,3430
64,1,5710
64,2,1440
64,3,4740
65,0,3430
65,1,5690
65,2,1440
65,3,4750
66,0,3430
66,1,5680
66,2,1440
66,3,4750
67,0,3430
67,1,5670
67,2,1440
67,3,4750
68,0,3440
68,1,5670
68,2,1440
68,3,4750
69,0,3440
69,1,5660
69,2,1430
69,3,4750
70,0,3440
70,1,5670
70,2,1430
70,3,4740
71,0,3430
71,1,5660
71,2,1430
71,3,4740
72,0,3420
72,1,5660
72,2,1450
72,3,4750
73,0,3420
73,1,5670
73,2,1440
73,3,4740
74,0,3430
74,1,5680
74,2,1440
74,3,4730
75,0,3430
75,1,5680
75,2,1440
75,3,4740
76,0,3440
76,1,5670
76,2,1440
76,3,4740
77,0,3440
77,1,5660
77,2,1440
77,3,4730
78,0,3430
78,1,5650
78,2,1440
78,3,4730
79,0,3420
79,1,5670
79,2,1440
79,3,4740
80,0,3430
80,1,5660
80,2,1440
80,3,4750
81,0,3430
81,1,5680
81,2,1440
81,3,4740
82,0,3430
82,1,5690
82,2,1440
82,3,4740
83,0,3430
83,1,5690
83,2,1440
83,3,4750
84,0,3430
84,1,5680
84,2,1430
84,3,4740
85,0,3420
85,1,5670
85,2,1440
85,3,4730
86,0,3420
86,1,5680
86,2,1440
86,3,4740
87,0,3420
87,1,5670
87,2,1440
87,3,4740
88,0,3430
88,1,5670
88,2,1450
88,3,4730
89,0,3430
89,1,5660
89,2,1450
89,3,4730
90,0,3430
90,1,5680
90,2,1440
90,3,4740
91,0,3430
91,1,5680
91,2,1440
91,3,4730
92,0,3430
92,1,5680
92,2,1440
92,3,4720
93,0,3430
93,1,5690
93,2,1440
93,3,4730
94,0,3430
94,1,5690
94,2,1440
94,3,4750
95,0,3430
95,1,5700
95,2,1440
95,3,4750
96,0,3430
96,1,5700
96,2,1440
96,3,4750
97,0,3430
97,1,5710
97,2,1440
97,3,4740
98,0,3430
98,1,5720
98,2,1440
98,3,4750
99,0,3430
99,1,5700
99,2,1440
99,3,4750
100,0,3430
100,1,5700
100,2,1450
100,3,4750
101,0,3430
101,1,5710
101,2,1450
101,3,4730
102,0,3430
102,1,5700
102,2,1460
102,3,4730
103,0,3430
103,1,5690
103,2,1460
103,3,4740
104,0,3430
104,1,5700
104,2,1450
104,3,4730
105,0,3430
105,1,5710
105,2,1440
105,3,4730
106,0,3430
106,1,5710
106,2,1450
106,3,4720
107,0,3430
107,1,5710
107,2,1450
107,3,4710
108,0,3440
108,1,5710
108,2,1450
108,3,4730
109,0,3430
109,1,5710
109,2,1440
109,3,4740
110,0,3430
110,1,5690
110,2,1440
110,3,4730
111,0,3430
111,1,5690
111,2,1450
111,3,4730
112,0,3430
112,1,5700
112,2,1450
112,3,4740
113,0,3430
113,1,5690
113,2,1450
113,3,4740
114,0,3420
114,1,5670
114,2,1450
114,3,4740
115,0,3420
115,1,5670
115,2,1440
115,3,4740
116,0,3430
116,1,5680
116,2,1440
116,3,4740
117,0,3420
117,1,5670
117,2,1430
117,3,4740
118,0,3420
118,1,5690
118,2,1430
118,3,4730
119,0,3420
119,1,5680
119,2,1430
119,3,4740
120,0,3420
120,1,5670
120,2,1430
120,3,4730
121,0,3420
121,1,5670
121,2,1440
121,3,4740
122,0,3420
122,1,5690
122,2,1440
122,3,4740
123,0,3430
123,1,5700
123,2,1440
123,3,4740
124,0,3430
124,1,5700
124,2,1440
124,3,4730
125,0,3430
125,1,5700
125,2,1440
125,3,4730
126,0,3440
126,1,5700
126,2,1440
126,3,4720
127,0,3440
127,1,5700
