数据序列,设备号,测量值
0,0,4480
0,1,1360
0,2,6040
0,3,4000
1,0,4490
1,1,1360
1,2,6030
1,3,4000
2,0,4490
2,1,1350
2,2,6020
2,3,3990
3,0,4490
3,1,1340
3,2,6020
3,3,3990
4,0,4500
4,1,1340
4,2,6020
4,3,3990
5,0,4500
5,1,1340
5,2,6020
5,3,3990
6,0,4510
6,1,1350
6,2,6020
6,3,3990
7,0,4520
7,1,1360
7,2,6030
7,3,3990
8,0,4520
8,1,1360
8,2,6030
8,3,3990
9,0,4520
9,1,1360
9,2,6020
9,3,3980
10,0,4520
10,1,1350
10,2,6020
10,3,3990
11,0,4520
11,1,1350
11,2,6020
11,3,3990
12,0,4520
12,1,1340
12,2,6030
12,3,4000
13,0,4520
13,1,1330
13,2,6030
13,3,4000
14,0,4520
14,1,1330
14,2,6030
14,3,4010
15,0,4500
15,1,1330
15,2,6030
15,3,4010
16,0,4510
16,1,1330
16,2,6030
16,3,4010
17,0,4510
17,1,1340
17,2,6030
17,3,4010
18,0,4520
18,1,1340
18,2,6030
18,3,4020
19,0,4510
19,1,1340
19,2,6030
19,3,4020
20,0,4510
20,1,1330
20,2,6040
20,3,4020
21,0,4520
21,1,1340
21,2,6040
21,3,4000
22,0,4530
22,1,1340
22,2,6040
22,3,4000
23,0,4510
23,1,1340
23,2,6030
23,3,4000
24,0,4510
24,1,1340
24,2,6040
24,3,3990
25,0,4500
25,1,1340
25,2,6030
25,3,3990
26,0,4510
26,1,1330
26,2,6030
26,3,3990
27,0,4500
27,1,1330
27,2,6020
27,3,3990
28,0,4510
28,1,1330
28,2,6020
28,3,3990
29,0,4510
29,1,1330
29,2,6030
29,3,4000
30,0,4500
30,1,1340
30,2,6030
30,3,4010
31,0,4510
31,1,1330
31,2,6040
31,3,4010
32,0,4510
32,1,1330
32,2,6030
32,3,4010
33,0,4520
33,1,1340
33,2,6030
33,3,4010
34,0,4520
34,1,1330
34,2,6030
34,3,4010
35,0,4500
35,1,1330
35,2,6030
35,3,4010
36,0,4500
36,1,1320
36,2,6030
36,3,4010
37,0,4500
37,1,1330
37,2,6030
37,3,4010
38,0,4500
38,1,1330
38,2,6030
38,3,4010
39,0,4500
39,1,1330
39,2,6020
39,3,4000
40,0,4510
40,1,1330
40,2,6020
40,3,4000
41,0,4520
41,1,1330
41,2,6020
41,3,3990
42,0,4510
42,1,1340
42,2,6020
42,3,3980
43,0,4500
43,1,1340
43,2,6020
43,3,3990
44,0,4510
44,1,1340
44,2,6020
44,3,3990
45,0,4510
45,1,1330
45,2,6020
45,3,3990
46,0,4520
46,1,1320
46,2,6030
46,3,3990
47,0,4530
47,1,1320
47,2,6030
47,3,4000
48,0,4520
48,1,1320
48,2,6040
48,3,4000
49,0,4500
49,1,1320
49,2,6040
49,3,4000
50,0,4510
50,1,1320
50,2,6040
50,3,3990
51,0,4500
51,1,1320
51,2,6030
51,3,4000
52,0,4500
52,1,1330
52,2,6030
52,3,4000
53,0,4500
53,1,1330
53,2,6030
53,3,3990
54,0,4500
54,1,1330
54,2,6030
54,3,3980
55,0,4500
55,1,1320
55,2,6030
55,3,3980
56,0,4510
56,1,1320
56,2,6030
56,3,3990
57,0,4510
57,1,1320
57,2,6030
57,3,4000
58,0,4510
58,1,1350
58,2,6030
58,3,3990
59,0,4510
59,1,1360
59,2,6030
59,3,3990
60,0,4520
60,1,1350
60,2,6030
60,3,4000
61,0,4510
61,1,1350
61,2,6030
61,3,4000
62,0,4500
62,1,1350
62,2,6030
62,3,4010
63,0,4500
63,1,1350
63,2,6030
63,3,4010
64,0,4490
64,1,1350
64,2,6020
64,3,4010
65,0,4490
65,1,1360
65,2,6020
65,3,4010
66,0,4500
66,1,1340
66,2,6020
66,3,4010
67,0,4510
67,1,1330
67,2,6020
67,3,4010
68,0,4510
68,1,1320
68,2,6030
68,3,4010
69,0,4520
69,1,1320
69,2,6020
69,3,4010
70,0,4520
70,1,1320
70,2,6020
70,3,4010
71,0,4510
71,1,1330
71,2,6020
71,3,4010
72,0,4510
72,1,1340
72,2,6020
72,3,4010
73,0,4510
73,1,1340
73,2,6020
73,3,4010
74,0,4500
74,1,1340
74,2,6020
74,3,4010
75,0,4500
75,1,1340
75,2,6030
75,3,4000
76,0,4510
76,1,1340
76,2,6030
76,3,4000
77,0,4500
77,1,1340
77,2,6030
77,3,4000
78,0,4490
78,1,1340
78,2,6030
78,3,4000
79,0,4480
79,1,1340
79,2,6030
79,3,4010
80,0,4490
80,1,1340
80,2,6030
80,3,4000
81,0,4500
81,1,1330
81,2,6020
81,3,4000
82,0,4510
82,1,1330
82,2,6030
82,3,4000
83,0,4510
83,1,1330
83,2,6030
83,3,4000
84,0,4510
84,1,1340
84,2,6030
84,3,4000
85,0,4510
85,1,1340
85,2,6040
85,3,4000
86,0,4520
86,1,1330
86,2,6040
86,3,4000
87,0,4500
87,1,1330
87,2,6040
87,3,4000
88,0,4500
88,1,1340
88,2,6040
88,3,4000
89,0,4500
89,1,1340
89,2,6040
89,3,4000
90,0,4490
90,1,1340
90,2,6040
90,3,4000
91,0,4500
91,1,1330
91,2,6030
91,3,4000
92,0,4510
92,1,1330
92,2,6030
92,3,4010
93,0,4500
93,1,1340
93,2,6030
93,3,4010
94,0,4490
94,1,1330
94,2,6030
94,3,4010
95,0,4500
95,1,1330
95,2,6030
95,3,4010
96,0,4500
96,1,1330
96,2,6030
96,3,4000
97,0,4500
97,1,1340
97,2,6040
97,3,4000
98,0,4510
98,1,1340
98,2,6050
98,3,4000
99,0,4510
99,1,1340
99,2,6050
99,3,4000
100,0,4500
100,1,1340
100,2,6050
100,3,4000
101,0,4490
101,1,1340
101,2,6040
101,3,4000
102,0,4500
102,1,1340
102,2,6030
102,3,4010
103,0,4490
103,1,1340
103,2,6030
103,3,4010
104,0,4500
104,1,1340
104,2,6030
104,3,4010
105,0,4510
105,1,1340
105,2,6030
105,3,4020
106,0,4520
106,1,1330
106,2,6040
106,3,4020
107,0,4530
107,1,1350
107,2,6040
107,3,4010
108,0,4520
108,1,1350
108,2,6040
108,3,4020
109,0,4510
109,1,1340
109,2,6040
109,3,4020
110,0,4520
110,1,1330
110,2,6040
110,3,4010
111,0,4500
111,1,1320
111,2,6050
111,3,4010
112,0,4510
112,1,1320
112,2,6040
112,3,4010
113,0,4500
113,1,1330
113,2,6030
113,3,4000
114,0,4510
114,1,1330
114,2,6030
114,3,4000
115,0,4500
115,1,1330
115,2,6030
115,3,4000
116,0,4490
116,1,1340
116,2,6040
116,3,3990
117,0,4510
117,1,1340
117,2,6030
117,3,3990
118,0,4500
118,1,1330
118,2,6040
118,3,3990
119,0,4500
119,1,1330
119,2,6040
119,3,3990
120,0,4510
120,1,1330
120,2,6040
120,3,3990
121,0,4500
121,1,1330
121,2,6040
121,3,3990
122,0,4510
122,1,1330
122,2,6040
122,3,4000
123,0,4520
123,1,1330
123,2,6050
123,3,3990
124,0,4510
124,1,1320
124,2,6040
124,3,3990
125,0,4500
125,1,1320
125,2,6040
125,3,3990
126,0,4490
126,1,1320
126,2,6040
126,3,3990
127,0,4500
127,1,1320
127,2,6040
127,3,3980
128,0,4500
128,1,1320
128,2,6040
128,3,3980
129,0,4500
129,1,1320
129,2,6040
129,3,3980
130,0,4500
130,1,1320
130,2,6030
130,3,3990
131,0,4510
131,1,1320
131,2,6020
131,3,4000
132,0,4510
132,1,1320
132,2,6020
132,3,4010
133,0,4520
133,1,1320
133,2,6030
133,3,4010
134,0,4520
134,1,1320
134,2,6030
134,3,4010
135,0,4520
135,1,1330
135,2,6040
135,3,4010
136,0,4500
136,1,1340
136,2,6050
136,3,4010
137,0,4490
137,1,1340
137,2,6050
137,3,4010
138,0,4490
138,1,1340
138,2,6050
138,3,4010
139,0,4490
139,1,1330
139,2,6050
139,3,4010
140,0,4500
140,1,1320
140,2,6050
140,3,4000
141,0,4510
141,1,1330
141,2,6050
141,3,4000
142,0,4510
142,1,1340
142,2,6050
142,3,4000
143,0,4510
143,1,1340
143,2,6040
143,3,3990
144,0,4510
144,1,1330
144,2,6040
144,3,4000
145,0,4510
145,1,1330
145,2,6030
145,3,3990
146,0,4510
146,1,1330
146,2,6030
146,3,3990
147,0,4500
147,1,1340
147,2,6040
147,3,4000
148,0,4500
148,1,1340
148,2,6040
148,3,4000
149,0,4490
149,1,1330
149,2,6040
149,3,4000
150,0,4490
150,1,1330
150,2,6040
150,3,4000
151,0,4480
151,1,1330
151,2,6040
151,3,4000
152,0,4490
152,1,1330
152,2,6040
152,3,4000
153,0,4490
153,1,1330
153,2,6040
153,3,4000
154,0,4490
154,1,1330
154,2,6040
154,3,3990
155,0,4500
155,1,1320
155,2,6040
155,3,3990
156,0,4510
156,1,1330
156,2,6040
156,3,4010
157,0,4520
157,1,1330
157,2,6040
157,3,4010
158,0,4530
158,1,1330
158,2,6040
158,3,4010
159,0,4520
159,1,1340
159,2,6040
159,3,4010
160,0,4520
160,1,1340
160,2,6040
160,3,4010
161,0,4520
161,1,1330
161,2,6030
161,3,4010
162,0,4520
162,1,1330
162,2,6030
162,3,4000
163,0,4510
163,1,1330
163,2,6020
163,3,4000
164,0,4500
164,1,1340
164,2,6030
164,3,4010
165,0,4510
165,1,1340
165,2,6030
165,3,4010
166,0,4500
166,1,1340
166,2,6030
166,3,4000
167,0,4500
167,1,1330
167,2,6030
167,3,3990
168,0,4510
168,1,1330
168,2,6040
168,3,3980
169,0,4510
169,1,1330
169,2,6040
169,3,3990
170,0,4520
170,1,1320
170,2,6040
170,3,3990
171,0,4520
171,1,1340
171,2,6030
171,3,3990
172,0,4520
172,1,1350
172,2,6030
172,3,4000
173,0,4510
173,1,1360
173,2,6030
173,3,4000
174,0,4500
174,1,1350
174,2,6030
174,3,3990
175,0,4500
175,1,1350
175,2,6030
175,3,3990
176,0,4490
176,1,1340
176,2,6030
176,3,3990
177,0,4490
177,1,1330
177,2,6030
177,3,4000
178,0,4490
178,1,1340
178,2,6030
178,3,4000
179,0,4510
179,1,1340
179,2,6040
179,3,4000
180,0,4510
180,1,1350
180,2,6040
180,3,4000
181,0,4500
181,1,1350
181,2,6030
181,3,4000
182,0,4490
182,1,1350
182,2,6030
182,3,3990
183,0,4510
183,1,1350
183,2,6030
183,3,3990
184,0,4500
184,1,1360
184,2,6030
184,3,4000
185,0,4490
185,1,1370
185,2,6020
185,3,4000
186,0,4500
186,1,1360
186,2,6020
186,3,4010
187,0,4490
187,1,1360
187,2,6020
187,3,4010
188,0,4490
188,1,1350
188,2,6020
188,3,4020
189,0,4510
189,1,1350
189,2,6030
189,3,4020
190,0,4500
190,1,1350
190,2,6030
190,3,4020
191,0,4500
191,1,1350
191,2,6020
191,3,4020
192,0,4500
192,1,1340
192,2,6020
192,3,4020
193,0,4510
193,1,1340
193,2,6020
193,3,4010
194,0,4500
194,1,1340
194,2,6020
194,3,4010
195,0,4510
195,1,1340
195,2,6020
195,3,4010
196,0,4500
196,1,1350
196,2,6030
196,3,4010
197,0,4510
197,1,1350
197,2,6030
197,3,4010
198,0,4510
198,1,1340
198,2,6030
198,3,4000
199,0,4510
199,1,1330
199,2,6030
199,3,4000
200,0,4500
200,1,1340
200,2,6030
200,3,3990
201,0,4500
201,1,1340
201,2,6030
201,3,3990
202,0,4500
202,1,1330
202,2,6040
202,3,4000
203,0,4500
203,1,1330
203,2,6030
203,3,4000
204,0,4500
204,1,1340
204,2,6020
204,3,4000
205,0,4510
205,1,1350
205,2,6020
205,3,4000
206,0,4510
206,1,1350
206,2,6020
206,3,4020
207,0,4500
207,1,1350
207,2,6030
207,3,4030
208,0,4490
208,1,1340
208,2,6030
208,3,4020
209,0,4480
209,1,1340
209,2,6040
209,3,4020
210,0,4480
210,1,1340
210,2,6040
210,3,4020
211,0,4480
211,1,1340
211,2,6050
211,3,4020
212,0,4490
212,1,1340
212,2,6040
212,3,4010
213,0,4500
213,1,1350
213,2,6040
213,3,4010
214,0,4500
214,1,1340
214,2,6050
214,3,4010
215,0,4490
215,1,1340
215,2,6050
215,3,4010
216,0,4490
216,1,1340
216,2,6060
216,3,4010
217,0,4500
217,1,1330
217,2,6050
217,3,4010
218,0,4510
218,1,1330
218,2,6060
218,3,4010
219,0,4510
219,1,1340
219,2,6050
219,3,4020
220,0,4510
220,1,1350
220,2,6050
220,3,4020
221,0,4500
221,1,1340
221,2,6040
221,3,4020
222,0,4510
222,1,1350
222,2,6030
222,3,4020
223,0,4500
223,1,1360
223,2,6040
223,3,4020
224,0,4500
224,1,1360
224,2,6040
224,3,4000
225,0,4500
225,1,1360
225,2,6050
225,3,4010
226,0,4500
226,1,1350
226,2,6050
226,3,4010
227,0,4490
227,1,1340
227,2,6050
227,3,4010
228,0,4500
228,1,1340
228,2,6040
228,3,4010
229,0,4510
229,1,1340
229,2,6040
229,3,4020
230,0,4510
230,1,1340
230,2,6040
230,3,4000
231,0,4500
231,1,1330
231,2,6040
231,3,4000
232,0,4500
232,1,1330
232,2,6040
232,3,4010
233,0,4500
233,1,1340
233,2,6040
233,3,4000
234,0,4480
234,1,1340
234,2,6040
234,3,4000
235,0,4490
235,1,1360
235,2,6050
235,3,4000
236,0,4500
236,1,1360
236,2,6050
236,3,4000
237,0,4500
237,1,1350
237,2,6040
237,3,4000
238,0,4500
238,1,1340
238,2,6040
238,3,4000
239,0,4500
239,1,1340
239,2,6040
239,3,3990
240,0,4500
240,1,1340
240,2,6040
240,3,4000
241,0,4500
241,1,1340
241,2,6030
241,3,4000
242,0,4500
242,1,1350
242,2,6030
242,3,4000
243,0,4500
243,1,1360
243,2,6040
243,3,3990
244,0,4500
244,1,1350
244,2,6030
244,3,3980
245,0,4510
245,1,1350
245,2,6030
245,3,3980
