数据序列,设备号,测量值
0,0,2450
0,1,4060
0,2,3280
0,3,4580
1,0,2460
1,1,4050
1,2,3280
1,3,4580
2,0,2470
2,1,4040
2,2,3280
2,3,4580
3,0,2470
3,1,4060
3,2,3270
3,3,4580
4,0,2480
4,1,4050
4,2,3270
4,3,4580
5,0,2470
5,1,4040
5,2,3270
5,3,4580
6,0,2470
6,1,4030
6,2,3270
6,3,4580
7,0,2470
7,1,4050
7,2,3270
7,3,4580
8,0,2470
8,1,4040
8,2,3270
8,3,4580
9,0,2470
9,1,4030
9,2,3270
9,3,4580
10,0,2470
10,1,4030
10,2,3270
10,3,4580
11,0,2480
11,1,4050
11,2,3270
11,3,4580
12,0,2470
12,1,4060
12,2,3270
12,3,4580
13,0,2460
13,1,4050
13,2,3270
13,3,4580
14,0,2460
14,1,4060
14,2,3270
14,3,4580
15,0,2460
15,1,4040
15,2,3270
15,3,4580
16,0,2460
16,1,4030
16,2,3280
16,3,4580
17,0,2470
17,1,4050
17,2,3290
17,3,4580
18,0,2460
18,1,4060
18,2,3280
18,3,4580
19,0,2460
19,1,4060
19,2,3280
19,3,4580
20,0,2460
20,1,4050
20,2,3280
20,3,4580
21,0,2460
21,1,4040
21,2,3290
21,3,4580
22,0,2460
22,1,4030
22,2,3290
22,3,4580
23,0,2460
23,1,4030
23,2,3290
23,3,4580
24,0,2460
24,1,4040
24,2,3280
24,3,4580
25,0,2470
25,1,4050
25,2,3290
25,3,4580
26,0,2470
26,1,4040
26,2,3290
26,3,4580
27,0,2480
27,1,4060
27,2,3280
27,3,4580
28,0,2470
28,1,4050
28,2,3280
28,3,4580
29,0,2470
29,1,4070
29,2,3280
29,3,4580
30,0,2480
30,1,4060
30,2,3270
30,3,4580
31,0,2480
31,1,4050
31,2,3270
31,3,4580
32,0,2460
32,1,4040
32,2,3280
32,3,4580
33,0,2450
33,1,4050
33,2,3280
33,3,4570
34,0,2450
34,1,4040
34,2,3290
34,3,4570
35,0,2460
35,1,4050
