数据序列,设备号,测量值
0,0,4070
0,1,5700
0,2,1260
0,3,4120
1,0,4070
1,1,5700
1,2,1270
1,3,4120
2,0,4070
2,1,5700
2,2,1260
2,3,4110
3,0,4070
3,1,5700
3,2,1270
3,3,4110
4,0,4070
4,1,5690
4,2,1270
4,3,4110
5,0,4070
5,1,5680
5,2,1270
5,3,4120
6,0,4070
6,1,5690
6,2,1270
6,3,4120
7,0,4070
7,1,5700
7,2,1270
7,3,4120
8,0,4070
8,1,5700
8,2,1260
8,3,4110
9,0,4070
9,1,5700
9,2,1260
9,3,4110
10,0,4070
10,1,5700
10,2,1260
10,3,4110
11,0,4070
11,1,5700
11,2,1260
11,3,4110
12,0,4070
12,1,5710
12,2,1260
12,3,4110
13,0,4060
13,1,5700
13,2,1260
13,3,4110
14,0,4070
14,1,5700
14,2,1270
14,3,4110
15,0,4070
15,1,5700
15,2,1280
15,3,4110
16,0,4070
16,1,5720
16,2,1270
16,3,4110
17,0,4070
17,1,5710
17,2,1260
17,3,4120
18,0,4070
18,1,5700
18,2,1260
18,3,4120
19,0,4070
19,1,5690
19,2,1270
19,3,4120
20,0,4070
20,1,5700
20,2,1270
20,3,4120
21,0,4060
21,1,5700
21,2,1260
21,3,4120
22,0,4060
22,1,5700
22,2,1260
22,3,4120
23,0,4060
23,1,5690
23,2,1270
23,3,4120
24,0,4060
24,1,5690
24,2,1270
24,3,4120
25,0,4070
25,1,5700
25,2,1280
25,3,4120
26,0,4070
26,1,5690
26,2,1270
26,3,4130
27,0,4060
27,1,5700
27,2,1270
27,3,4120
28,0,4060
28,1,5690
28,2,1270
28,3,4120
29,0,4060
29,1,5690
29,2,1270
29,3,4120
30,0,4060
30,1,5680
30,2,1260
30,3,4120
31,0,4060
31,1,5690
31,2,1260
31,3,4120
32,0,4070
32,1,5690
32,2,1270
32,3,4120
33,0,4070
33,1,5710
33,2,1270
33,3,4120
34,0,4070
34,1,5710
34,2,1270
34,3,4120
35,0,4070
35,1,5710
35,2,1270
35,3,4120
36,0,4070
36,1,5710
36,2,1270
36,3,4120
37,0,4070
37,1,5710
37,2,1270
37,3,4120
38,0,4070
38,1,5720
38,2,1270
38,3,4110
39,0,4070
39,1,5720
39,2,1260
39,3,4110
40,0,4070
40,1,5720
40,2,1260
40,3,4110
41,0,4070
41,1,5710
41,2,1260
41,3,4110
42,0,4070
42,1,5710
42,2,1260
42,3,4110
43,0,4070
43,1,5710
43,2,1260
43,3,4110
44,0,4080
44,1,5710
44,2,1260
44,3,4110
45,0,4080
45,1,5710
45,2,1270
45,3,4110
46,0,4080
46,1,5700
46,2,1270
46,3,4120
47,0,4070
47,1,5690
47,2,1280
47,3,4120
48,0,4070
48,1,5690
48,2,1280
48,3,4120
49,0,4070
49,1,5690
49,2,1280
49,3,4110
50,0,4070
50,1,5700
50,2,1290
50,3,4110
51,0,4070
51,1,5700
51,2,1280
51,3,4110
52,0,4070
52,1,5700
52,2,1290
52,3,4120
53,0,4070
53,1,5700
53,2,1290
53,3,4120
54,0,4070
54,1,5700
54,2,1290
54,3,4120
55,0,4070
55,1,5710
55,2,1290
55,3,4120
56,0,4070
56,1,5710
56,2,1290
56,3,4120
57,0,4070
57,1,5710
57,2,1280
57,3,4110
58,0,4070
58,1,5710
58,2,1280
58,3,4110
59,0,4070
59,1,5710
59,2,1260
59,3,4110
60,0,4070
60,1,5690
60,2,1270
60,3,4110
61,0,4070
61,1,5690
61,2,1270
61,3,4110
62,0,4070
62,1,5700
62,2,1280
62,3,4110
63,0,4070
63,1,5700
63,2,1270
63,3,4110
64,0,4070
64,1,5700
64,2,1260
64,3,4110
65,0,4070
65,1,5700
65,2,1260
65,3,4120
66,0,4070
66,1,5700
66,2,1260
66,3,4120
67,0,4070
67,1,5700
67,2,1260
67,3,4120
68,0,4070
68,1,5720
68,2,1250
68,3,4120
69,0,4070
69,1,5720
69,2,1260
69,3,4120
70,0,4070
70,1,5730
70,2,1260
70,3,4120
71,0,4060
71,1,5720
71,2,1260
71,3,4120
72,0,4050
72,1,5720
72,2,1270
72,3,4120
73,0,4060
73,1,5710
73,2,1270
73,3,4120
74,0,4060
74,1,5700
74,2,1260
74,3,4120
75,0,4060
75,1,5700
75,2,1260
75,3,4120
76,0,4060
76,1,5700
76,2,1260
76,3,4120
77,0,4060
77,1,5710
77,2,1260
77,3,4130
78,0,4060
78,1,5710
78,2,1260
78,3,4120
79,0,4070
79,1,5710
79,2,1260
79,3,4110
80,0,4070
80,1,5710
80,2,1260
80,3,4110
81,0,4070
81,1,5720
81,2,1260
81,3,4120
82,0,4070
82,1,5710
82,2,1270
82,3,4120
83,0,4070
83,1,5710
83,2,1280
83,3,4120
84,0,4070
84,1,5710
84,2,1280
84,3,4120
85,0,4070
85,1,5710
85,2,1270
85,3,4130
86,0,4060
86,1,5710
86,2,1270
86,3,4130
87,0,4060
87,1,5720
87,2,1270
87,3,4120
88,0,4060
88,1,5730
88,2,1280
88,3,4110
89,0,4060
89,1,5720
89,2,1270
89,3,4110
90,0,4060
90,1,5730
90,2,1270
90,3,4110
91,0,4060
91,1,5720
91,2,1280
91,3,4110
92,0,4050
92,1,5720
92,2,1270
92,3,4120
93,0,4060
93,1,5720
93,2,1270
93,3,4120
94,0,4060
94,1,5710
94,2,1270
94,3,4120
95,0,4060
95,1,5710
95,2,1270
95,3,4110
96,0,4070
96,1,5700
96,2,1270
96,3,4120
97,0,4070
97,1,5710
97,2,1260
97,3,4110
98,0,4070
98,1,5710
98,2,1260
98,3,4110
99,0,4070
99,1,5730
99,2,1260
99,3,4110
100,0,4060
100,1,5750
100,2,1260
100,3,4120
101,0,4070
101,1,5750
101,2,1260
101,3,4120
102,0,4070
102,1,5750
102,2,1260
102,3,4120
103,0,4070
103,1,5740
103,2,1260
103,3,4120
104,0,4070
104,1,5740
104,2,1260
104,3,4120
105,0,4070
105,1,5740
105,2,1260
105,3,4120
106,0,4060
106,1,5740
106,2,1260
106,3,4120
107,0,4060
107,1,5740
107,2,1260
107,3,4130
108,0,4060
108,1,5730
108,2,1250
108,3,4130
109,0,4060
109,1,5730
109,2,1250
109,3,4130
110,0,4060
110,1,5730
110,2,1260
110,3,4130
111,0,4060
111,1,5720
111,2,1270
111,3,4130
112,0,4060
112,1,5720
112,2,1260
112,3,4130
113,0,4060
113,1,5730
113,2,1260
113,3,4120
114,0,4060
114,1,5740
114,2,1260
114,3,4120
115,0,4060
115,1,5750
115,2,1260
115,3,4120
116,0,4060
116,1,5740
116,2,1260
116,3,4120
117,0,4070
117,1,5750
117,2,1260
117,3,4120
118,0,4060
118,1,5740
118,2,1260
118,3,4120
119,0,4070
119,1,5740
119,2,1260
119,3,4120
120,0,4070
120,1,5750
120,2,1260
120,3,4120
121,0,4070
121,1,5740
121,2,1250
121,3,4120
122,0,4060
122,1,5750
122,2,1260
122,3,4130
123,0,4060
123,1,5750
123,2,1260
123,3,4130
124,0,4060
124,1,5730
124,2,1260
124,3,4130
125,0,4060
125,1,5720
125,2,1260
125,3,4120
126,0,4060
126,1,5720
126,2,1260
126,3,4120
127,0,4060
127,1,5720
127,2,1260
127,3,4110
128,0,4060
128,1,5710
128,2,1270
128,3,4110
129,0,4060
129,1,5710
129,2,1270
129,3,4110
130,0,4060
130,1,5700
130,2,1270
130,3,4110
131,0,4060
131,1,5700
131,2,1270
131,3,4120
132,0,4060
132,1,5700
132,2,1270
132,3,4110
133,0,4060
133,1,5720
133,2,1270
133,3,4110
134,0,4070
134,1,5720
134,2,1270
134,3,4120
135,0,4070
135,1,5730
135,2,1280
135,3,4130
136,0,4060
136,1,5720
136,2,1280
136,3,4120
137,0,4060
137,1,5710
137,2,1290
137,3,4130
138,0,4060
138,1,5710
138,2,1290
138,3,4120
139,0,4060
139,1,5700
139,2,1290
139,3,4110
140,0,4060
140,1,5690
140,2,1290
140,3,4110
141,0,4060
141,1,5690
141,2,1290
141,3,4110
142,0,4060
142,1,5700
142,2,1280
142,3,4110
143,0,4060
143,1,5700
143,2,1280
143,3,4110
144,0,4070
144,1,5710
144,2,1280
144,3,4110
145,0,4070
145,1,5710
145,2,1260
145,3,4110
146,0,4070
146,1,5720
146,2,1260
146,3,4120
147,0,4070
147,1,5710
147,2,1250
147,3,4120
148,0,4060
148,1,5710
148,2,1260
148,3,4120
149,0,4060
149,1,5700
149,2,1270
149,3,4120
150,0,4060
150,1,5700
150,2,1260
150,3,4130
151,0,4060
151,1,5710
151,2,1260
151,3,4130
152,0,4060
152,1,5710
152,2,1260
152,3,4130
153,0,4060
153,1,5710
153,2,1260
153,3,4130
154,0,4060
154,1,5710
154,2,1260
154,3,4130
155,0,4060
155,1,5700
155,2,1260
155,3,4120
156,0,4060
156,1,5700
156,2,1270
156,3,4120
157,0,4060
157,1,5700
157,2,1270
157,3,4120
158,0,4060
158,1,5700
158,2,1270
158,3,4120
159,0,4060
159,1,5700
159,2,1270
159,3,4110
160,0,4060
160,1,5700
160,2,1270
160,3,4110
161,0,4060
161,1,5700
161,2,1270
161,3,4120
162,0,4070
162,1,5700
162,2,1270
162,3,4120
163,0,4060
163,1,5700
163,2,1260
163,3,4120
164,0,4060
164,1,5700
164,2,1260
164,3,4120
165,0,4070
165,1,5690
165,2,1270
165,3,4110
166,0,4060
166,1,5690
166,2,1270
166,3,4110
167,0,4060
167,1,5690
167,2,1260
167,3,4110
168,0,4060
168,1,5710
168,2,1260
168,3,4110
169,0,4060
169,1,5710
169,2,1260
169,3,4110
170,0,4060
170,1,5710
170,2,1250
170,3,4110
171,0,4060
171,1,5720
171,2,1250
171,3,4110
172,0,4060
172,1,5720
172,2,1250
172,3,4110
173,0,4070
173,1,5710
173,2,1250
173,3,4110
174,0,4070
174,1,5710
174,2,1260
174,3,4110
175,0,4070
175,1,5700
175,2,1260
175,3,4110
176,0,4060
176,1,5700
176,2,1260
176,3,4120
177,0,4060
177,1,5700
177,2,1250
177,3,4120
178,0,4060
178,1,5710
178,2,1260
178,3,4130
179,0,4060
179,1,5710
179,2,1260
179,3,4130
180,0,4060
180,1,5700
180,2,1260
180,3,4130
181,0,4060
181,1,5710
181,2,1260
181,3,4130
182,0,4070
182,1,5710
182,2,1260
182,3,4130
183,0,4060
183,1,5720
183,2,1250
183,3,4120
184,0,4060
184,1,5720
184,2,1250
184,3,4120
185,0,4060
185,1,5730
185,2,1250
185,3,4120
186,0,4060
186,1,5710
186,2,1250
186,3,4120
187,0,4060
187,1,5710
187,2,1250
187,3,4120
188,0,4070
188,1,5710
188,2,1260
