数据序列,设备号,测量值
0,0,3280
0,1,4660
0,2,2600
0,3,3910
1,0,3280
1,1,4670
1,2,2600
1,3,3920
2,0,3280
2,1,4670
2,2,2600
2,3,3910
3,0,3280
3,1,4670
3,2,2600
3,3,3910
4,0,3280
4,1,4660
4,2,2600
4,3,3900
5,0,3280
5,1,4660
5,2,2610
5,3,3920
6,0,3280
6,1,4660
6,2,2600
6,3,3920
7,0,3280
7,1,4660
7,2,2610
7,3,3910
8,0,3280
8,1,4660
8,2,2600
8,3,3900
9,0,3280
9,1,4660
9,2,2600
9,3,3920
10,0,3290
10,1,4660
10,2,2600
10,3,3920
11,0,3290
11,1,4650
11,2,2600
11,3,3910
12,0,3290
12,1,4650
12,2,2600
12,3,3920
13,0,3300
13,1,4650
13,2,2590
13,3,3920
14,0,3290
14,1,4660
14,2,2590
14,3,3910
15,0,3290
15,1,4660
15,2,2590
15,3,3900
16,0,3280
16,1,4660
16,2,2590
16,3,3890
17,0,3280
17,1,4650
17,2,2590
17,3,3880
18,0,3280
18,1,4660
18,2,2590
18,3,3880
19,0,3290
19,1,4660
19,2,2590
19,3,3900
20,0,3280
20,1,4660
20,2,2590
20,3,3920
21,0,3280
21,1,4660
21,2,2590
21,3,3910
22,0,3270
22,1,4670
22,2,2600
22,3,3900
23,0,3270
23,1,4660
23,2,2600
23,3,3910
24,0,3280
24,1,4660
24,2,2600
24,3,3900
25,0,3290
25,1,4660
25,2,2600
25,3,3910
26,0,3280
26,1,4660
26,2,2610
26,3,3900
27,0,3290
27,1,4660
27,2,2610
27,3,3910
28,0,3290
28,1,4670
28,2,2610
28,3,3900
29,0,3290
29,1,4660
29,2,2610
29,3,3910
30,0,3290
30,1,4670
30,2,2610
30,3,3910
31,0,3290
31,1,4670
31,2,2610
31,3,3900
32,0,3280
32,1,4660
32,2,2610
32,3,3910
33,0,3280
33,1,4660
33,2,2620
33,3,3920
34,0,3280
34,1,4660
34,2,2610
34,3,3920
35,0,3280
35,1,4660
35,2,2610
35,3,3910
36,0,3280
36,1,4670
36,2,2610
36,3,3920
37,0,3280
37,1,4670
37,2,2610
37,3,3930
38,0,3280
38,1,4670
38,2,2610
38,3,3930
39,0,3280
39,1,4660
39,2,2610
39,3,3930
40,0,3280
40,1,4660
40,2,2610
40,3,3920
41,0,3280
41,1,4660
41,2,2610
41,3,3920
42,0,3280
42,1,4660
42,2,2610
42,3,3900
43,0,3270
43,1,4660
43,2,2610
43,3,3910
44,0,3280
44,1,4660
44,2,2610
44,3,3920
45,0,3280
45,1,4660
45,2,2610
45,3,3910
46,0,3280
46,1,4660
46,2,2600
46,3,3900
47,0,3280
47,1,4660
47,2,2590
47,3,3890
48,0,3280
48,1,4650
48,2,2590
48,3,3880
49,0,3270
49,1,4660
49,2,2590
49,3,3880
50,0,3270
50,1,4650
50,2,2590
50,3,3890
51,0,3270
51,1,4660
51,2,2590
51,3,3880
52,0,3280
52,1,4660
52,2,2590
52,3,3900
53,0,3270
53,1,4670
53,2,2590
53,3,3900
54,0,3270
54,1,4680
54,2,2590
54,3,3900
55,0,3270
55,1,4670
55,2,2590
55,3,3910
56,0,3270
56,1,4660
56,2,2590
56,3,3910
57,0,3270
57,1,4660
57,2,2590
57,3,3910
58,0,3270
58,1,4660
58,2,2600
58,3,3910
59,0,3270
59,1,4660
59,2,2600
59,3,3910
60,0,3280
60,1,4650
60,2,2590
60,3,3900
61,0,3280
61,1,4650
61,2,2600
61,3,3910
62,0,3280
62,1,4650
62,2,2590
62,3,3890
63,0,3280
63,1,4640
63,2,2600
63,3,3900
64,0,3270
64,1,4660
64,2,2600
64,3,3890
65,0,3270
65,1,4660
65,2,2600
65,3,3900
66,0,3270
66,1,4660
66,2,2590
66,3,3910
67,0,3270
67,1,4660
67,2,2600
67,3,3890
68,0,3270
68,1,4660
68,2,2600
68,3,3900
69,0,3270
69,1,4660
69,2,2600
69,3,3910
70,0,3270
70,1,4670
70,2,2600
70,3,3890
71,0,3270
71,1,4660
71,2,2600
71,3,3900
72,0,3280
72,1,4650
72,2,2600
72,3,3910
73,0,3290
73,1,4660
73,2,2600
73,3,3900
74,0,3290
74,1,4660
74,2,2590
74,3,3920
75,0,3290
75,1,4660
75,2,2590
75,3,3920
76,0,3290
76,1,4650
76,2,2590
76,3,3900
77,0,3290
77,1,4660
77,2,2590
77,3,3910
78,0,3290
78,1,4650
78,2,2590
78,3,3890
79,0,3290
79,1,4650
79,2,2590
79,3,70
80,0,3290
80,1,4660
80,2,2590
80,3,3900
81,0,3280
81,1,4660
81,2,2590
81,3,3890
82,0,3280
82,1,4650
82,2,2590
82,3,3890
83,0,3280
83,1,4650
83,2,2590
83,3,3890
84,0,3280
84,1,4650
84,2,2590
84,3,3900
85,0,3280
85,1,4650
85,2,2590
85,3,3890
86,0,3280
86,1,4660
86,2,2590
86,3,3880
87,0,3270
87,1,4660
87,2,2590
87,3,3890
88,0,3270
88,1,4660
88,2,2590
88,3,3900
89,0,3270
89,1,4670
89,2,2590
89,3,3910
90,0,3270
90,1,4680
90,2,2590
90,3,3910
91,0,3270
91,1,4670
91,2,2590
91,3,3920
92,0,3280
92,1,4660
92,2,2590
92,3,3930
93,0,3270
93,1,4660
93,2,2590
93,3,3940
94,0,3270
94,1,4650
94,2,2590
94,3,3930
95,0,3270
95,1,4650
95,2,2590
95,3,3910
96,0,3270
96,1,4650
96,2,2600
96,3,3910
97,0,3270
97,1,4660
97,2,2600
97,3,3920
98,0,3280
98,1,4660
98,2,2600
98,3,3910
99,0,3280
99,1,4660
99,2,2600
99,3,3890
100,0,3280
100,1,4670
100,2,2590
100,3,3900
101,0,3290
101,1,4660
101,2,2590
101,3,3890
102,0,3290
102,1,4660
102,2,2590
102,3,3910
103,0,3290
103,1,4660
103,2,2590
103,3,3910
104,0,3290
104,1,4660
104,2,2590
104,3,3910
105,0,3290
105,1,4670
105,2,2590
105,3,3900
106,0,3280
106,1,4660
106,2,2590
106,3,3900
107,0,3280
107,1,4670
107,2,2590
107,3,3900
108,0,3270
108,1,4660
108,2,2590
108,3,3910
109,0,3270
109,1,4660
109,2,2590
109,3,3920
110,0,3270
110,1,4660
110,2,2590
110,3,3920
111,0,3270
111,1,4650
111,2,2590
111,3,3910
112,0,3280
112,1,4650
112,2,2600
112,3,3910
113,0,3280
113,1,4650
113,2,2600
113,3,3920
114,0,3280
114,1,4650
114,2,2600
114,3,3910
115,0,3270
115,1,4650
115,2,2600
115,3,3910
116,0,3270
116,1,4660
116,2,2600
116,3,3910
117,0,3270
117,1,4670
117,2,2600
117,3,3920
118,0,3270
118,1,4660
118,2,2600
118,3,3920
119,0,3270
119,1,4670
119,2,2600
119,3,3910
120,0,3270
120,1,4670
120,2,2600
120,3,3900
121,0,3280
121,1,4670
121,2,2600
121,3,3890
122,0,3280
122,1,4660
122,2,2600
122,3,3880
123,0,3270
123,1,4660
123,2,2600
123,3,3880
124,0,3270
124,1,4660
124,2,2610
124,3,3890
125,0,3270
125,1,4660
125,2,2600
125,3,3910
126,0,3280
126,1,4660
126,2,2600
126,3,3910
127,0,3280
127,1,4670
127,2,2610
127,3,3890
128,0,3290
128,1,4660
128,2,2610
128,3,3900
129,0,3290
129,1,4650
129,2,2610
129,3,3890
130,0,3290
130,1,4650
130,2,2610
130,3,3900
131,0,3300
131,1,4650
131,2,2610
131,3,3900
132,0,3290
132,1,4650
132,2,2610
132,3,3900
133,0,3290
133,1,4650
133,2,2620
133,3,3900
134,0,3280
134,1,4660
134,2,2610
134,3,3910
135,0,3280
135,1,4650
135,2,2600
135,3,3910
136,0,3280
136,1,4650
136,2,2600
136,3,3900
137,0,3280
137,1,4650
137,2,2600
137,3,3900
138,0,3280
138,1,4650
138,2,2600
138,3,3900
139,0,3290
139,1,4660
139,2,2610
139,3,3910
140,0,3300
140,1,4660
140,2,2610
140,3,3920
141,0,3290
141,1,4650
141,2,2610
141,3,3920
142,0,3290
142,1,4660
142,2,2610
142,3,3900
143,0,3290
143,1,4660
143,2,2610
143,3,3920
144,0,3280
144,1,4670
144,2,2610
144,3,3900
145,0,3270
145,1,4660
