数据序列,设备号,测量值
0,0,2870
0,1,4300
0,2,2860
0,3,4310
1,0,2870
1,1,4310
1,2,2860
1,3,4310
2,0,2880
2,1,4310
2,2,2860
2,3,4310
3,0,2890
3,1,4310
3,2,2860
3,3,4300
4,0,2880
4,1,4310
4,2,2850
4,3,4300
5,0,2890
5,1,4300
5,2,2850
5,3,4300
6,0,2890
6,1,4310
6,2,2850
6,3,4310
7,0,2910
7,1,4310
7,2,2850
7,3,4300
8,0,2910
8,1,4300
8,2,2850
8,3,4300
9,0,2920
9,1,4310
9,2,2850
9,3,4300
10,0,2910
10,1,4310
10,2,2840
10,3,4290
11,0,2900
11,1,4310
11,2,2830
11,3,4300
12,0,2910
12,1,4310
12,2,2840
12,3,4310
13,0,2900
13,1,4310
13,2,2840
13,3,4300
14,0,2900
14,1,4310
14,2,2840
14,3,4300
15,0,2910
15,1,4310
15,2,2840
15,3,4310
16,0,2900
16,1,4310
16,2,2840
16,3,4320
17,0,2900
17,1,4310
17,2,2840
17,3,4330
18,0,2910
18,1,4310
18,2,2840
18,3,4330
19,0,2900
19,1,4310
19,2,2840
19,3,4330
20,0,2910
20,1,4310
20,2,2850
20,3,4310
21,0,2900
21,1,4300
21,2,2860
21,3,4290
22,0,2890
22,1,4310
22,2,2850
22,3,4300
23,0,2890
23,1,4310
23,2,2850
23,3,4290
24,0,2900
24,1,4300
24,2,2850
24,3,4290
25,0,2890
25,1,4310
25,2,2850
25,3,4290
26,0,2900
26,1,4310
26,2,2850
26,3,4270
27,0,2900
27,1,4310
27,2,2850
27,3,4290
28,0,2900
28,1,4310
28,2,2850
28,3,4300
29,0,2890
29,1,4310
29,2,2850
29,3,4290
30,0,2880
30,1,4310
30,2,2850
30,3,4290
31,0,2890
31,1,4310
31,2,2850
31,3,4310
32,0,2900
32,1,4310
32,2,2850
32,3,4290
33,0,2890
33,1,4310
33,2,2850
33,3,4300
34,0,2880
34,1,4310
34,2,2840
34,3,4290
35,0,2880
35,1,4310
35,2,2840
35,3,4270
36,0,2890
36,1,4310
36,2,2840
36,3,4290
37,0,2890
37,1,4310
37,2,2840
37,3,4300
38,0,2890
38,1,4310
38,2,2840
38,3,4300
39,0,2890
39,1,4310
39,2,2840
39,3,4270
40,0,2890
40,1,4310
40,2,2850
40,3,4270
41,0,2890
41,1,4310
41,2,2850
41,3,4290
42,0,2880
42,1,4310
42,2,2850
42,3,4300
43,0,2890
43,1,4300
43,2,2850
43,3,4300
44,0,2880
44,1,4310
44,2,2850
44,3,4310
45,0,2890
45,1,4310
45,2,2850
45,3,4300
46,0,2890
46,1,4310
46,2,2850
46,3,4300
47,0,2890
47,1,4310
47,2,2850
47,3,4300
48,0,2880
48,1,4310
48,2,2850
48,3,4290
49,0,2890
49,1,4310
49,2,2850
49,3,4290
50,0,2900
50,1,4310
50,2,2850
50,3,4300
51,0,2900
51,1,4310
51,2,2850
51,3,4300
52,0,2890
52,1,4310
52,2,2850
52,3,4290
53,0,2890
53,1,4310
53,2,2850
53,3,4270
54,0,2900
54,1,4320
54,2,2850
54,3,4270
55,0,2890
55,1,4320
55,2,2840
55,3,4270
56,0,2890
56,1,4320
56,2,2840
56,3,4290
57,0,2880
57,1,4320
57,2,2840
57,3,4290
58,0,2880
58,1,4320
58,2,2850
58,3,4290
59,0,2880
59,1,4320
59,2,2850
59,3,4300
60,0,2880
60,1,4320
60,2,2850
60,3,4290
61,0,2880
61,1,4320
61,2,2850
61,3,4290
62,0,2890
62,1,4320
62,2,2850
62,3,4300
63,0,2900
63,1,4320
63,2,2850
63,3,4290
64,0,2900
64,1,4320
64,2,2850
64,3,4270
65,0,2900
65,1,4320
65,2,2840
65,3,4260
66,0,2890
66,1,4320
66,2,2840
66,3,4260
67,0,2890
67,1,4320
67,2,2840
67,3,4290
68,0,2890
68,1,4320
68,2,2840
68,3,4290
69,0,2890
69,1,4320
69,2,2850
69,3,4290
70,0,2890
70,1,4320
70,2,2850
70,3,4300
71,0,2890
71,1,4320
71,2,2850
71,3,4290
72,0,2900
72,1,4320
72,2,2850
72,3,4300
73,0,2890
73,1,4320
73,2,2850
73,3,4320
74,0,2890
74,1,4320
74,2,2850
74,3,4310
75,0,2890
75,1,4320
75,2,2840
75,3,4290
76,0,2880
76,1,4320
76,2,2850
76,3,4300
77,0,2880
77,1,4320
77,2,2850
77,3,4300
78,0,2880
78,1,4320
78,2,2850
78,3,4290
79,0,2880
79,1,4320
79,2,2850
79,3,4300
80,0,2880
80,1,4320
80,2,2850
80,3,4290
81,0,2880
81,1,4320
81,2,2840
81,3,4300
82,0,2880
82,1,4320
82,2,2840
82,3,4290
83,0,2890
83,1,4320
83,2,2840
83,3,4300
84,0,2890
84,1,4320
84,2,2840
84,3,4300
85,0,2880
85,1,4320
85,2,2840
85,3,4310
86,0,2890
86,1,4320
86,2,2840
86,3,4310
87,0,2880
87,1,4320
87,2,2840
87,3,4290
88,0,2880
88,1,4320
88,2,2840
88,3,4290
89,0,2890
89,1,4320
89,2,2840
89,3,4290
90,0,2890
90,1,4320
90,2,2840
90,3,4300
91,0,2880
91,1,4320
91,2,2840
91,3,4290
92,0,2880
92,1,4320
92,2,2840
92,3,4290
93,0,2880
93,1,4320
93,2,2840
93,3,4290
94,0,2890
94,1,4320
94,2,2850
94,3,4290
95,0,2890
95,1,4320
95,2,2850
95,3,4290
96,0,2890
96,1,4320
96,2,2850
96,3,4300
97,0,2900
97,1,4320
97,2,2850
97,3,4290
98,0,2900
98,1,4320
98,2,2850
98,3,4290
99,0,2890
99,1,4320
99,2,2840
99,3,4290
100,0,2890
100,1,4320
100,2,2840
100,3,4290
101,0,2890
101,1,4320
101,2,2850
101,3,4290
102,0,2890
102,1,4320
102,2,2850
102,3,4310
103,0,2890
103,1,4320
103,2,2850
103,3,4310
104,0,2890
104,1,4320
104,2,2850
104,3,4290
105,0,2890
105,1,4320
105,2,2850
105,3,4290
106,0,2890
106,1,4320
106,2,2850
106,3,4300
107,0,2890
107,1,4320
107,2,2850
107,3,4300
108,0,2890
108,1,4320
108,2,2860
108,3,4290
109,0,2890
109,1,4320
109,2,2850
109,3,4290
110,0,2890
110,1,4320
110,2,2850
110,3,4300
111,0,2890
111,1,4320
111,2,2850
111,3,4300
112,0,2900
112,1,4320
112,2,2850
112,3,4310
113,0,2900
113,1,4320
113,2,2850
113,3,4310
114,0,2900
114,1,4320
114,2,2850
114,3,4300
115,0,2890
115,1,4320
115,2,2840
115,3,4310
116,0,2900
116,1,4320
116,2,2840
116,3,4310
117,0,2900
117,1,4320
117,2,2840
117,3,4300
118,0,2900
118,1,4320
118,2,2840
118,3,4300
119,0,2890
119,1,4320
119,2,2840
119,3,4300
120,0,2900
120,1,4320
120,2,2840
120,3,4310
121,0,2900
121,1,4320
121,2,2840
121,3,4310
122,0,2910
122,1,4320
122,2,2850
122,3,4300
123,0,2900
123,1,4320
123,2,2850
123,3,4300
124,0,2890
124,1,4320
124,2,2850
124,3,4290
125,0,2890
125,1,4320
125,2,2850
125,3,4290
126,0,2880
126,1,4320
126,2,2850
126,3,4300
127,0,2880
127,1,4320
127,2,2850
127,3,4300
128,0,2880
128,1,4320
128,2,2850
128,3,4300
129,0,2880
129,1,4320
129,2,2840
129,3,4270
130,0,2880
130,1,4320
130,2,2850
130,3,4290
131,0,2880
131,1,4320
131,2,2850
131,3,4300
132,0,2890
132,1,4320
132,2,2850
132,3,4290
133,0,2900
133,1,4320
133,2,2850
133,3,4270
134,0,2900
134,1,4320
134,2,2850
134,3,4290
135,0,2900
135,1,4320
135,2,2850
135,3,4300
136,0,2910
136,1,4320
136,2,2850
136,3,4310
137,0,2910
137,1,4320
137,2,2850
137,3,4300
138,0,2900
138,1,4320
138,2,2850
138,3,4300
139,0,2890
139,1,4320
139,2,2850
139,3,4310
140,0,2900
140,1,4320
140,2,2850
140,3,4310
141,0,2900
141,1,4320
141,2,2850
141,3,4320
142,0,2900
142,1,4320
142,2,2850
142,3,4310
143,0,2900
143,1,4320
143,2,2850
143,3,4310
144,0,2900
144,1,4320
144,2,2850
144,3,4310
145,0,2900
145,1,4320
145,2,2850
145,3,4300
146,0,2890
146,1,4310
146,2,2850
146,3,4290
147,0,2880
147,1,4310
147,2,2850
147,3,4290
148,0,2890
148,1,4310
148,2,2850
148,3,4290
149,0,2870
149,1,4310
149,2,2850
149,3,4290
150,0,2890
150,1,4310
150,2,2850
150,3,4300
151,0,2890
151,1,4300
151,2,2850
151,3,4300
152,0,2890
152,1,4290
152,2,2850
152,3,4300
153,0,2900
153,1,4300
153,2,2850
153,3,4310
154,0,2890
154,1,4300
154,2,2850
154,3,4300
155,0,2890
155,1,4300
155,2,2860
155,3,4310
156,0,2890
156,1,4300
156,2,2850
156,3,4320
157,0,2900
157,1,4300
157,2,2850
157,3,4320
158,0,2900
158,1,4310
158,2,2850
158,3,4310
159,0,2900
159,1,4310
159,2,2850
159,3,4300
160,0,2890
160,1,4310
160,2,2850
160,3,4300
161,0,2890
161,1,4310
161,2,2850
161,3,4300
162,0,2890
162,1,4310
162,2,2850
162,3,4300
163,0,2890
163,1,4310
163,2,2850
163,3,4290
164,0,2880
164,1,4310
164,2,2850
164,3,4290
165,0,2890
165,1,4310
165,2,2850
165,3,4300
166,0,2890
166,1,4310
166,2,2850
166,3,4290
167,0,2900
167,1,4310
167,2,2850
167,3,4290
168,0,2900
168,1,4310
168,2,2850
168,3,4290
169,0,2900
169,1,4310
169,2,2850
169,3,4270
170,0,2900
170,1,4310
170,2,2850
170,3,4270
171,0,2890
171,1,4310
171,2,2840
171,3,4270
172,0,2890
172,1,4310
172,2,2840
172,3,4290
173,0,2880
173,1,4310
173,2,2850
173,3,4290
174,0,2890
174,1,4310
174,2,2860
174,3,4300
175,0,2890
175,1,4310
175,2,2860
175,3,4300
176,0,2890
176,1,4310
176,2,2850
176,3,4310
177,0,2890
177,1,4310
177,2,2850
177,3,4320
178,0,2890
178,1,4310
178,2,2850
178,3,4310
179,0,2890
179,1,4310
179,2,2860
179,3,4300
180,0,2900
180,1,4300
180,2,2850
180,3,4310
181,0,2890
181,1,4310
181,2,2850
181,3,4290
182,0,2880
182,1,4310
182,2,2850
182,3,4300
183,0,2880
183,1,4310
183,2,2850
183,3,4290
184,0,2880
184,1,4310
184,2,2860
184,3,4290
185,0,2880
185,1,4310
185,2,2850
185,3,4300
186,0,2900
186,1,4310
186,2,2850
186,3,4300
187,0,2890
187,1,4310
187,2,2840
187,3,4300
188,0,2880
188,1,4310
188,2,2840
188,3,4300
189,0,2880
189,1,4310
189,2,2850
189,3,4300
190,0,2890
190,1,4310
190,2,2850
190,3,4300
191,0,2900
191,1,4310
191,2,2840
191,3,4300
192,0,2890
192,1,4310
192,2,2840
192,3,4300
193,0,2900
193,1,4310
193,2,2840
193,3,4270
194,0,2900
194,1,4310
194,2,2840
194,3,4300
195,0,2900
195,1,4310
195,2,2840
195,3,4300
196,0,2890
196,1,4310
196,2,2840
196,3,4310
197,0,2890
197,1,4300
197,2,2840
197,3,4300
198,0,2890
198,1,4310
198,2,2840
198,3,4290
199,0,2890
199,1,4310
199,2,2840
199,3,4290
200,0,2900
200,1,4310
200,2,2840
200,3,4290
201,0,2900
201,1,4320
201,2,2840
201,3,4300
202,0,2890
202,1,4320
202,2,2840
202,3,4290
203,0,2890
203,1,4320
203,2,2840
203,3,4300
204,0,2880
204,1,4320
204,2,2840
204,3,4300
205,0,2880
205,1,4320
205,2,2840
205,3,4290
206,0,2880
206,1,4310
206,2,2840
206,3,4290
207,0,2890
207,1,4310
207,2,2840
207,3,4300
208,0,2890
208,1,4310
208,2,2840
208,3,4300
209,0,2890
209,1,4310
209,2,2840
209,3,4290
210,0,2880
210,1,4310
210,2,2840
210,3,4290
211,0,2880
211,1,4310
211,2,2840
211,3,4300
212,0,2870
212,1,4310
212,2,2830
212,3,4310
213,0,2880
213,1,4300
213,2,2830
213,3,4300
214,0,2890
214,1,4310
214,2,2840
214,3,4300
215,0,2890
215,1,4300
215,2,2840
215,3,4310
216,0,2890
216,1,4300
216,2,2840
216,3,4300
217,0,2900
217,1,4310
217,2,2850
217,3,4290
218,0,2900
218,1,4310
218,2,2850
218,3,4290
219,0,2900
219,1,4310
219,2,2850
219,3,4290
220,0,2880
220,1,4310
220,2,2850
220,3,4300
221,0,2890
221,1,4310
221,2,2850
221,3,4300
222,0,2880
222,1,4310
222,2,2850
222,3,4290
223,0,2890
223,1,4310
223,2,2860
223,3,4300
224,0,2890
224,1,4310
224,2,2850
224,3,4310
225,0,2880
225,1,4310
225,2,2840
225,3,4300
226,0,2900
226,1,4310
226,2,2840
226,3,4300
227,0,2900
227,1,4310
227,2,2840
227,3,4300
228,0,2890
228,1,4310
228,2,2840
