数据序列,设备号,测量值
0,0,5460
0,1,3610
0,2,4250
0,3,1770
1,0,5470
1,1,3610
1,2,4250
1,3,1770
2,0,5470
2,1,3610
2,2,4250
2,3,1770
3,0,5470
3,1,3600
3,2,4240
3,3,1770
4,0,5460
4,1,3600
4,2,4240
4,3,1770
5,0,5470
5,1,3600
5,2,4250
5,3,1760
6,0,5460
6,1,3600
6,2,4250
6,3,1760
7,0,5460
7,1,3600
7,2,4240
7,3,1760
8,0,5460
8,1,3600
8,2,4230
8,3,1770
9,0,5460
9,1,3600
9,2,4240
9,3,1770
10,0,5470
10,1,3600
10,2,4250
10,3,1770
11,0,5470
11,1,3600
11,2,4240
11,3,1780
12,0,5470
12,1,3590
12,2,4250
12,3,1800
13,0,5470
13,1,3580
13,2,4240
13,3,1800
14,0,5470
14,1,3580
14,2,4240
14,3,1770
15,0,5470
15,1,3590
15,2,4250
15,3,1760
16,0,5470
16,1,3600
16,2,4250
16,3,1760
17,0,5470
17,1,3600
17,2,4260
17,3,1770
18,0,5470
18,1,3600
18,2,4260
18,3,1760
19,0,5470
19,1,3590
19,2,4250
19,3,1760
20,0,5460
20,1,3580
20,2,4250
20,3,1760
21,0,5460
21,1,3580
21,2,4260
21,3,1770
22,0,5460
22,1,3580
22,2,4260
22,3,1770
23,0,5460
23,1,3590
23,2,4260
23,3,1770
24,0,5460
24,1,3600
24,2,4260
24,3,1780
25,0,5450
25,1,3600
25,2,4250
25,3,1780
26,0,5460
26,1,3590
26,2,4250
26,3,1800
27,0,5450
27,1,3600
27,2,4250
27,3,1780
28,0,5450
28,1,3600
28,2,4250
28,3,1800
29,0,5460
29,1,3600
29,2,4250
29,3,1810
30,0,5460
30,1,3600
30,2,4250
30,3,1780
31,0,5460
31,1,3600
31,2,4260
31,3,1770
32,0,5460
32,1,3600
32,2,4260
32,3,1780
33,0,5470
33,1,3600
33,2,4270
33,3,1770
34,0,5470
34,1,3600
34,2,4270
34,3,1760
35,0,5450
35,1,3600
35,2,4270
35,3,1770
36,0,5450
36,1,3610
36,2,4260
36,3,1780
37,0,5450
37,1,3610
37,2,4260
37,3,1780
38,0,5460
38,1,3610
38,2,4260
