数据序列,设备号,测量值
0,0,4700
0,1,5740
0,2,1760
0,3,3440
1,0,4690
1,1,5750
1,2,1760
1,3,3430
2,0,4690
2,1,5740
2,2,1760
2,3,3430
3,0,4710
3,1,5740
3,2,1750
3,3,3440
4,0,4690
4,1,5740
4,2,1750
4,3,3440
5,0,4690
5,1,5740
5,2,1750
5,3,3440
6,0,4690
6,1,5730
6,2,1750
6,3,3430
7,0,4680
7,1,5730
7,2,1750
7,3,3430
8,0,4680
8,1,5740
8,2,1750
8,3,3430
9,0,4680
9,1,5740
9,2,1750
9,3,3440
10,0,4680
10,1,5740
10,2,1750
10,3,3440
11,0,4680
11,1,5740
11,2,1750
11,3,3440
12,0,4690
12,1,5740
12,2,1750
12,3,3440
13,0,4690
13,1,5730
13,2,1750
13,3,3430
14,0,4690
14,1,5730
14,2,1750
14,3,3430
15,0,4680
15,1,5740
15,2,1750
15,3,3450
16,0,4670
16,1,5740
16,2,1750
16,3,3450
17,0,4670
17,1,5730
17,2,1760
17,3,3440
18,0,4680
18,1,5730
18,2,1750
18,3,3440
19,0,4680
19,1,5730
19,2,1750
19,3,3430
20,0,4690
20,1,5730
20,2,1750
20,3,3430
21,0,4710
21,1,5730
21,2,1750
21,3,3430
22,0,4700
22,1,5730
22,2,1750
22,3,3430
23,0,4700
23,1,5730
23,2,1750
23,3,3450
24,0,4700
24,1,5740
24,2,1750
24,3,3450
25,0,4710
25,1,5730
25,2,1760
25,3,3450
26,0,4700
26,1,5720
26,2,1760
26,3,3460
27,0,4710
27,1,5720
27,2,1760
27,3,3450
28,0,4700
28,1,5720
28,2,1760
28,3,3440
29,0,4700
29,1,5720
29,2,1750
29,3,3450
30,0,4700
30,1,5720
30,2,1750
30,3,3440
31,0,4700
31,1,5730
31,2,1760
31,3,3440
32,0,4700
32,1,5730
32,2,1760
32,3,3450
33,0,4690
33,1,5730
33,2,1760
33,3,3440
34,0,4690
34,1,5730
34,2,1750
34,3,3440
35,0,4680
35,1,5740
35,2,1750
35,3,3450
36,0,4690
36,1,5740
36,2,1750
36,3,3440
37,0,4700
37,1,5740
37,2,1760
37,3,3450
38,0,4710
38,1,5740
38,2,1760
38,3,3450
39,0,4720
39,1,5740
39,2,1750
39,3,3460
40,0,4710
40,1,5740
40,2,1750
40,3,3460
41,0,4690
41,1,5740
41,2,1750
41,3,3470
42,0,4680
42,1,5740
42,2,1750
42,3,3470
43,0,4680
43,1,5740
43,2,1750
43,3,3470
44,0,4680
44,1,5730
44,2,1760
44,3,3460
45,0,4670
45,1,5740
45,2,1760
45,3,3440
46,0,4680
46,1,5740
46,2,1770
46,3,3460
47,0,4670
47,1,5740
47,2,1760
47,3,3460
48,0,4680
48,1,5740
48,2,1760
48,3,3450
49,0,4690
49,1,5740
49,2,1760
49,3,3450
50,0,4690
50,1,5740
50,2,1750
50,3,3440
51,0,4690
51,1,5740
51,2,1750
51,3,3430
52,0,4680
52,1,5750
52,2,1750
52,3,3430
53,0,4680
53,1,5740
53,2,1750
53,3,3440
54,0,4690
54,1,5740
54,2,1750
54,3,3460
55,0,4690
55,1,5730
55,2,1750
55,3,3450
56,0,4690
56,1,5730
56,2,1740
56,3,3450
57,0,4690
57,1,5720
57,2,1750
57,3,3450
58,0,4690
58,1,5720
58,2,1740
58,3,3460
59,0,4690
59,1,5720
59,2,1740
59,3,3440
60,0,4700
60,1,5720
60,2,1750
60,3,3440
61,0,4700
61,1,5720
61,2,1750
61,3,3440
62,0,4700
62,1,5730
62,2,1750
62,3,3440
63,0,4690
63,1,5740
63,2,1750
63,3,3430
64,0,4690
64,1,5750
64,2,1750
64,3,3420
65,0,4690
65,1,5750
65,2,1770
65,3,3440
66,0,4690
66,1,5750
66,2,1770
66,3,3450
67,0,4690
67,1,5730
67,2,1760
67,3,3450
68,0,4690
68,1,5730
68,2,1760
68,3,3440
69,0,4690
69,1,5720
69,2,1760
69,3,3460
70,0,4690
70,1,5720
70,2,1750
70,3,3450
71,0,4700
71,1,5720
71,2,1750
71,3,3440
72,0,4700
72,1,5720
72,2,1740
72,3,3460
73,0,4690
73,1,5730
73,2,1740
73,3,3450
74,0,4680
74,1,5730
74,2,1740
74,3,3440
75,0,4680
75,1,5730
75,2,1750
75,3,3440
76,0,4690
76,1,5730
76,2,1760
76,3,3440
77,0,4700
77,1,5730
77,2,1760
77,3,3430
78,0,4700
78,1,5730
78,2,1760
78,3,3430
79,0,4690
79,1,5730
79,2,1750
79,3,3450
80,0,4690
80,1,5730
80,2,1760
80,3,3430
81,0,4700
81,1,5730
81,2,1750
81,3,3430
82,0,4700
82,1,5720
82,2,1740
82,3,3430
83,0,4700
83,1,5730
83,2,1750
83,3,3430
84,0,4700
84,1,5730
84,2,1750
84,3,3440
85,0,4700
85,1,5730
85,2,1750
85,3,3450
86,0,4700
86,1,5730
86,2,1760
86,3,3450
87,0,4700
87,1,5730
87,2,1750
87,3,3470
88,0,4700
88,1,5730
88,2,1750
88,3,3460
89,0,4690
89,1,5730
89,2,1760
89,3,3460
90,0,4700
90,1,5730
90,2,1760
90,3,3460
91,0,4700
91,1,5730
91,2,1750
91,3,3470
92,0,4690
92,1,5730
92,2,1750
92,3,3460
93,0,4690
93,1,5730
93,2,1750
93,3,3450
94,0,4690
94,1,5730
94,2,1750
94,3,3460
95,0,4700
95,1,5720
95,2,1760
95,3,3450
96,0,4700
96,1,5730
96,2,1760
96,3,3450
97,0,4700
97,1,5730
97,2,1750
97,3,3440
98,0,4700
98,1,5730
98,2,1760
98,3,3430
99,0,4690
99,1,5740
99,2,1760
99,3,3430
100,0,4710
100,1,5730
100,2,1760
100,3,3440
101,0,4700
101,1,5740
101,2,1760
101,3,3450
102,0,4690
102,1,5730
102,2,1760
102,3,3440
103,0,4690
103,1,5730
103,2,1760
103,3,3450
104,0,4680
104,1,5730
104,2,1760
104,3,3460
105,0,4700
105,1,5720
105,2,1760
105,3,3460
106,0,4700
106,1,5720
106,2,1760
106,3,3460
107,0,4700
107,1,5710
107,2,1750
107,3,3460
108,0,4700
108,1,5720
108,2,1760
108,3,3460
109,0,4700
109,1,5730
109,2,1760
109,3,3470
110,0,4700
110,1,5730
110,2,1760
110,3,3460
111,0,4710
111,1,5730
111,2,1760
111,3,3450
112,0,4700
112,1,5730
112,2,1760
112,3,3450
113,0,4700
113,1,5730
113,2,1760
113,3,3440
114,0,4690
114,1,5730
114,2,1760
114,3,3430
115,0,4680
115,1,5740
115,2,1750
115,3,3430
116,0,4690
116,1,5730
116,2,1750
116,3,3430
117,0,4690
117,1,5730
117,2,1750
117,3,3430
118,0,4680
118,1,5730
118,2,1750
118,3,3450
119,0,4680
119,1,5730
119,2,1750
119,3,3460
120,0,4680
120,1,5730
120,2,1740
120,3,3450
121,0,4680
121,1,5730
121,2,1740
121,3,3450
122,0,4690
122,1,5730
122,2,1740
122,3,3460
123,0,4680
123,1,5730
123,2,1750
123,3,3460
124,0,4680
124,1,5730
124,2,1760
124,3,3450
125,0,4680
125,1,5730
125,2,1750
125,3,3450
126,0,4690
126,1,5720
126,2,1760
126,3,3450
127,0,4680
127,1,5720
127,2,1760
127,3,3460
128,0,4680
128,1,5720
128,2,1760
128,3,3460
129,0,4680
129,1,5720
129,2,1760
129,3,3460
130,0,4680
130,1,5730
130,2,1760
130,3,3470
131,0,4690
131,1,5730
131,2,1760
131,3,3470
132,0,4700
132,1,5720
132,2,1760
132,3,3470
133,0,4700
133,1,5720
133,2,1760
133,3,3490
134,0,4690
134,1,5720
134,2,1760
134,3,3470
135,0,4690
135,1,5730
135,2,1760
135,3,3460
136,0,4700
136,1,5730
136,2,1760
136,3,3450
137,0,4700
137,1,5730
137,2,1760
137,3,3450
138,0,4700
138,1,5730
138,2,1760
138,3,3440
139,0,4690
139,1,5730
139,2,1750
139,3,3450
140,0,4690
140,1,5740
140,2,1750
140,3,3460
141,0,4690
141,1,5740
141,2,1750
141,3,3440
142,0,4690
142,1,5740
142,2,1750
142,3,3450
143,0,4690
143,1,5740
143,2,1750
143,3,3460
144,0,4700
144,1,5740
144,2,1750
144,3,3470
145,0,4700
145,1,5740
145,2,1750
145,3,3470
146,0,4710
146,1,5740
146,2,1750
146,3,3460
147,0,4700
147,1,5730
147,2,1750
147,3,3450
148,0,4700
148,1,5740
148,2,1750
148,3,3460
149,0,4710
149,1,5740
149,2,1760
149,3,3450
150,0,4710
150,1,5740
150,2,1750
150,3,3450
151,0,4710
151,1,5740
151,2,1740
151,3,3450
152,0,4710
152,1,5730
152,2,1750
152,3,3450
153,0,4700
153,1,5730
153,2,1750
153,3,3450
154,0,4700
154,1,5730
154,2,1750
154,3,3440
155,0,4690
155,1,5730
155,2,1740
155,3,3440
156,0,4690
156,1,5730
156,2,1740
156,3,3440
157,0,4690
157,1,5730
157,2,1750
157,3,3440
158,0,4690
158,1,5720
158,2,1750
158,3,3450
159,0,4690
159,1,5720
159,2,1750
159,3,3440
160,0,4690
160,1,5720
160,2,1750
160,3,3450
161,0,4690
161,1,5720
161,2,1750
161,3,3440
162,0,4690
162,1,5720
162,2,1750
162,3,3450
163,0,4690
163,1,5720
163,2,1740
163,3,3450
164,0,4690
164,1,5730
164,2,1740
164,3,3450
165,0,4690
165,1,5730
165,2,1750
165,3,3470
166,0,4690
166,1,5720
166,2,1750
166,3,3480
167,0,4700
167,1,5720
167,2,1740
167,3,3480
168,0,4700
168,1,5720
168,2,1740
168,3,3480
169,0,4700
169,1,5720
169,2,1740
169,3,3480
170,0,4700
170,1,5720
170,2,1750
170,3,3480
171,0,4700
171,1,5720
171,2,1750
171,3,3490
172,0,4700
172,1,5720
172,2,1750
172,3,3480
173,0,4700
173,1,5720
173,2,1740
173,3,3470
174,0,4700
174,1,5730
174,2,1740
174,3,3480
175,0,4690
175,1,5730
175,2,1750
175,3,3460
176,0,4690
176,1,5730
176,2,1760
176,3,3460
177,0,4690
177,1,5730
177,2,1760
177,3,3460
178,0,4690
178,1,5740
178,2,1750
178,3,3460
179,0,4690
179,1,5740
179,2,1750
179,3,3450
180,0,4690
180,1,5740
180,2,1760
180,3,3460
181,0,4700
181,1,5740
181,2,1770
181,3,3460
182,0,4700
182,1,5740
182,2,1770
182,3,3440
183,0,4700
183,1,5740
183,2,1760
183,3,3440
184,0,4700
184,1,5730
184,2,1760
184,3,3440
185,0,4690
185,1,5730
185,2,1760
185,3,3450
186,0,4690
186,1,5730
186,2,1760
186,3,3440
187,0,4690
187,1,5730
187,2,1760
187,3,3440
188,0,4690
188,1,5730
188,2,1750
188,3,3440
189,0,4690
189,1,5730
189,2,1750
189,3,3440
190,0,4700
190,1,5730
190,2,1750
190,3,3450
191,0,4700
191,1,5730
191,2,1750
191,3,3440
192,0,4700
192,1,5720
192,2,1740
192,3,3450
193,0,4700
193,1,5730
193,2,1740
193,3,3440
194,0,4690
194,1,5720
194,2,1740
194,3,3450
195,0,4700
195,1,5720
195,2,1750
195,3,3450
196,0,4700
196,1,5720
196,2,1750
196,3,3440
197,0,4700
197,1,5730
197,2,1760
197,3,3430
198,0,4700
198,1,5730
198,2,1770
198,3,3440
199,0,4700
199,1,5730
199,2,1760
199,3,3430
200,0,4690
200,1,5730
200,2,1750
200,3,3440
201,0,4690
201,1,5730
201,2,1750
201,3,3460
202,0,4690
202,1,5730
202,2,1750
202,3,3450
203,0,4690
203,1,5730
203,2,1750
203,3,3440
204,0,4690
204,1,5730
204,2,1750
204,3,3430
205,0,4700
205,1,5730
205,2,1750
205,3,3430
206,0,4700
206,1,5730
206,2,1760
206,3,3430
207,0,4700
207,1,5730
207,2,1760
207,3,3440
208,0,4690
208,1,5730
208,2,1750
208,3,3440
209,0,4690
209,1,5730
209,2,1750
209,3,3440
210,0,4690
210,1,5730
210,2,1750
210,3,3450
211,0,4680
211,1,5730
211,2,1750
211,3,3450
212,0,4690
212,1,5730
212,2,1750
212,3,3450
213,0,4690
213,1,5730
213,2,1750
213,3,3460
214,0,4690
214,1,5730
214,2,1760
214,3,3440
215,0,4690
215,1,5740
215,2,1760
215,3,3440
216,0,4690
216,1,5740
216,2,1760
216,3,3450
217,0,4690
217,1,5740
217,2,1760
217,3,3460
218,0,4700
218,1,5740
218,2,1750
218,3,3460
219,0,4700
219,1,5740
219,2,1750
219,3,3460
220,0,4690
220,1,5740
220,2,1750
220,3,3450
221,0,4700
221,1,5740
221,2,1750
221,3,3450
222,0,4690
222,1,5740
222,2,1750
222,3,3450
223,0,4700
223,1,5740
223,2,1760
223,3,3460
224,0,4690
224,1,5740
224,2,1770
224,3,3470
225,0,4680
225,1,5740
225,2,1760
225,3,3480
226,0,4680
226,1,5730
226,2,1750
226,3,3480
227,0,4690
227,1,5730
227,2,1760
227,3,3470
228,0,4690
228,1,5730
228,2,1760
228,3,3450
229,0,4690
229,1,5730
229,2,1760
229,3,3450
230,0,4690
230,1,5730
230,2,1770
230,3,3450
231,0,4700
231,1,5730
231,2,1760
231,3,3440
232,0,4700
232,1,5730
232,2,1760
232,3,3430
233,0,4700
233,1,5730
233,2,1760
233,3,3440
234,0,4690
234,1,5730
234,2,1760
234,3,3440
235,0,4690
235,1,5730
235,2,1760
235,3,3440
236,0,4690
236,1,5730
236,2,1750
236,3,3430
237,0,4690
237,1,5720
237,2,1740
237,3,3430
238,0,4700
238,1,5720
238,2,1750
238,3,3430
239,0,4700
239,1,5720
239,2,1750
239,3,3430
240,0,4700
240,1,5720
240,2,1750
240,3,3430
241,0,4700
241,1,5720
241,2,1750
241,3,3430
242,0,4700
242,1,5720
242,2,1750
242,3,3440
243,0,4700
243,1,5730
243,2,1750
243,3,3440
244,0,4700
244,1,5730
244,2,1750
244,3,3430
245,0,4700
245,1,5730
245,2,1760
245,3,3450
