数据序列,设备号,测量值
0,0,3200
0,1,1970
0,2,5480
0,3,4990
1,0,3200
1,1,1980
1,2,5480
1,3,4990
2,0,3200
2,1,1970
2,2,5480
2,3,4990
3,0,3190
3,1,1980
3,2,5480
3,3,4990
4,0,3190
4,1,1990
4,2,5480
4,3,4990
5,0,3200
5,1,2000
5,2,5480
5,3,4990
6,0,3190
6,1,1980
6,2,5480
6,3,4990
7,0,3190
7,1,1990
7,2,5480
7,3,4980
8,0,3190
8,1,1980
8,2,5480
8,3,4980
9,0,3180
9,1,1990
9,2,5470
9,3,4970
10,0,3180
10,1,1990
10,2,5470
10,3,4980
11,0,3190
11,1,1990
11,2,5470
11,3,4990
12,0,3200
12,1,1980
12,2,5470
12,3,4990
13,0,3200
13,1,1970
13,2,5470
13,3,4990
14,0,3190
14,1,1980
14,2,5470
14,3,4990
15,0,3180
15,1,1990
15,2,5470
15,3,4980
16,0,3180
16,1,1970
16,2,5470
16,3,4980
17,0,3180
17,1,1980
17,2,5480
17,3,4980
18,0,3190
18,1,1980
18,2,5480
18,3,4990
19,0,3190
19,1,1970
19,2,5480
19,3,4990
20,0,3180
20,1,1970
20,2,5480
20,3,4980
21,0,3190
21,1,1970
21,2,5480
21,3,4980
22,0,3190
22,1,1970
22,2,5480
22,3,4980
23,0,3200
23,1,1990
23,2,5480
23,3,4980
24,0,3200
24,1,1990
24,2,5480
24,3,4970
25,0,3200
25,1,1990
25,2,5480
25,3,4980
26,0,3200
26,1,2000
26,2,5480
26,3,4990
27,0,3200
27,1,1990
27,2,5480
27,3,4990
28,0,3200
28,1,1980
28,2,5490
28,3,4970
29,0,3200
29,1,1990
29,2,5480
29,3,4970
30,0,3200
30,1,1980
30,2,5490
30,3,4970
31,0,3210
31,1,1980
31,2,5480
31,3,4980
32,0,3190
32,1,1980
32,2,5480
32,3,4970
33,0,3200
33,1,1990
33,2,5480
33,3,4980
34,0,3200
34,1,1980
34,2,5470
34,3,4970
35,0,3200
35,1,1990
35,2,5470
35,3,4970
36,0,3190
36,1,1980
36,2,5470
36,3,4970
37,0,3200
37,1,1980
37,2,5470
37,3,4970
38,0,3210
38,1,1990
38,2,5470
38,3,4980
39,0,3210
39,1,1980
39,2,5480
39,3,4980
40,0,3210
