数据序列,设备号,测量值
0,0,2880
0,1,3590
0,2,3550
0,3,4340
1,0,2880
1,1,3590
1,2,3540
1,3,4350
2,0,2890
2,1,3580
2,2,3540
2,3,4360
3,0,2890
3,1,3580
3,2,3540
3,3,4360
4,0,2870
4,1,3580
4,2,3540
4,3,4360
5,0,2860
5,1,3580
5,2,3540
5,3,4350
6,0,2850
6,1,3580
6,2,3550
6,3,4340
7,0,2860
7,1,3590
7,2,3560
7,3,4340
8,0,2860
8,1,3580
8,2,3560
8,3,4340
9,0,2860
9,1,3580
9,2,3560
9,3,4340
10,0,2860
10,1,3590
10,2,3560
10,3,4340
11,0,2860
11,1,3580
11,2,3560
11,3,4350
12,0,2870
12,1,3580
12,2,3550
12,3,4340
13,0,2860
13,1,3570
13,2,3550
13,3,4340
14,0,2880
14,1,3570
14,2,3540
14,3,4350
15,0,2890
15,1,3570
15,2,3550
15,3,4360
16,0,2870
16,1,3570
16,2,3550
16,3,4360
17,0,2860
17,1,3570
17,2,3540
17,3,4350
18,0,2850
18,1,3580
18,2,3540
18,3,4360
19,0,2860
19,1,3570
19,2,3540
19,3,4350
20,0,2880
20,1,3580
20,2,3540
20,3,4350
21,0,2860
21,1,3570
21,2,3540
21,3,4350
22,0,2870
22,1,3570
22,2,3540
22,3,4350
23,0,2870
23,1,3570
23,2,3550
23,3,4350
24,0,2860
24,1,3570
24,2,3540
24,3,4340
25,0,2880
25,1,3570
25,2,3530
25,3,4340
26,0,2870
26,1,3580
26,2,3530
26,3,4340
27,0,2880
27,1,3580
27,2,3530
27,3,4350
28,0,2890
28,1,3580
28,2,3530
28,3,4340
29,0,2880
29,1,3590
29,2,3530
29,3,4340
30,0,2880
30,1,3600
30,2,3540
30,3,4340
31,0,2870
31,1,3600
31,2,3540
31,3,4340
32,0,2870
32,1,3590
32,2,3540
32,3,4340
33,0,2870
33,1,3580
33,2,3540
33,3,4340
34,0,2870
34,1,3590
34,2,3540
34,3,4350
35,0,2880
35,1,3590
35,2,3540
35,3,4340
36,0,2860
36,1,3580
36,2,3540
36,3,4340
37,0,2860
37,1,3580
37,2,3530
37,3,4340
38,0,2870
38,1,3590
38,2,3540
38,3,4350
39,0,2870
39,1,3590
39,2,3540
39,3,4350
40,0,2860
40,1,3580
40,2,3540
40,3,4340
41,0,2870
41,1,3590
41,2,3540
41,3,4340
42,0,2880
42,1,3590
42,2,3550
42,3,4340
43,0,2880
43,1,3590
43,2,3550
43,3,4340
44,0,2880
44,1,3580
44,2,3550
44,3,4340
45,0,2880
45,1,3590
45,2,3540
45,3,4340
46,0,2890
46,1,3580
46,2,3540
46,3,4350
47,0,2880
47,1,3580
47,2,3540
47,3,4340
48,0,2870
48,1,3590
48,2,3550
48,3,4340
49,0,2870
49,1,3580
49,2,3550
49,3,4340
50,0,2870
50,1,3580
50,2,3550
50,3,4340
51,0,2870
51,1,3600
51,2,3550
51,3,4350
52,0,2860
52,1,3590
52,2,3550
52,3,4350
53,0,2850
53,1,3590
53,2,3550
53,3,4350
54,0,2850
54,1,3600
54,2,3550
54,3,4340
55,0,2860
55,1,3600
55,2,3550
55,3,4340
56,0,2870
56,1,3590
56,2,3540
56,3,4340
57,0,2860
57,1,3590
57,2,3550
57,3,70
58,0,2860
58,1,3580
58,2,3550
58,3,4340
59,0,2870
59,1,3600
59,2,3540
59,3,4340
60,0,2880
60,1,3590
60,2,3540
60,3,4350
61,0,2880
61,1,3580
61,2,3540
61,3,4340
62,0,2870
62,1,3580
62,2,3540
62,3,4350
