数据序列,设备号,测量值
0,0,1580
0,1,4770
0,2,3630
0,3,5620
1,0,1580
1,1,4760
1,2,3610
1,3,5620
2,0,1570
2,1,4760
2,2,3620
2,3,5610
3,0,1570
3,1,4760
3,2,3620
3,3,5610
4,0,1580
4,1,4760
4,2,3620
4,3,5610
5,0,1580
5,1,4760
5,2,3600
5,3,5610
6,0,1570
6,1,4760
6,2,3600
6,3,5620
7,0,1570
7,1,4760
7,2,3590
7,3,5620
8,0,1570
8,1,4760
8,2,3590
8,3,5620
9,0,1580
9,1,4750
9,2,3600
9,3,5610
10,0,1590
10,1,4760
10,2,3600
10,3,5610
11,0,1590
11,1,4760
11,2,3600
11,3,5610
12,0,1590
12,1,4760
12,2,3600
12,3,5610
13,0,1580
13,1,4760
13,2,3600
13,3,5620
14,0,1570
14,1,4760
14,2,3600
14,3,5620
15,0,1570
15,1,4760
15,2,3610
15,3,5620
16,0,1560
16,1,4760
16,2,3610
16,3,5620
17,0,1560
17,1,4760
17,2,3620
17,3,5610
18,0,1570
18,1,4760
18,2,3620
18,3,5610
19,0,1580
19,1,4770
19,2,3620
19,3,5610
20,0,1580
20,1,4770
20,2,3620
20,3,5610
21,0,1580
21,1,4770
21,2,3620
21,3,5620
22,0,1570
22,1,4770
22,2,3610
22,3,5610
23,0,1570
23,1,4780
23,2,3620
23,3,5610
24,0,1570
24,1,4770
24,2,3620
24,3,5610
25,0,1570
25,1,4770
25,2,3620
25,3,5610
26,0,1590
26,1,4770
26,2,3610
26,3,5610
27,0,1590
27,1,4770
27,2,3610
27,3,5610
28,0,1580
28,1,4760
28,2,3600
28,3,5600
29,0,1570
29,1,4760
29,2,3610
29,3,5610
30,0,1560
30,1,4760
30,2,3600
30,3,5610
31,0,1550
31,1,4760
31,2,3600
31,3,5610
32,0,1550
32,1,4760
32,2,3600
32,3,5600
33,0,1530
33,1,4770
33,2,3610
33,3,5600
34,0,1530
34,1,4770
34,2,3610
34,3,5600
35,0,1530
35,1,4770
35,2,3610
35,3,5610
36,0,1530
36,1,4760
36,2,3610
36,3,5620
37,0,1540
37,1,4760
37,2,3610
37,3,5630
38,0,1540
38,1,4770
38,2,3610
38,3,5620
39,0,1540
39,1,4770
39,2,3610
39,3,5620
40,0,1540
40,1,4770
40,2,3610
40,3,5620
41,0,1540
41,1,4770
41,2,3610
41,3,5620
42,0,1540
42,1,4760
42,2,3600
42,3,5620
43,0,1540
43,1,4760
43,2,3600
43,3,5630
44,0,1540
44,1,4770
44,2,3590
44,3,5620
45,0,1550
45,1,4770
45,2,3600
45,3,5610
46,0,1550
46,1,4770
46,2,3600
46,3,5610
47,0,1550
47,1,4770
47,2,3590
47,3,5610
48,0,1560
48,1,4760
48,2,3600
48,3,5620
49,0,1560
49,1,4760
49,2,3600
49,3,5630
50,0,1560
50,1,4760
50,2,3600
50,3,5630
51,0,1560
51,1,4760
51,2,3610
51,3,5620
52,0,1550
52,1,4760
52,2,3610
52,3,5630
53,0,1550
53,1,4760
53,2,3610
53,3,5620
54,0,1560
54,1,4760
54,2,3600
54,3,5620
55,0,1550
55,1,4770
55,2,3600
55,3,5620
56,0,1550
56,1,4770
56,2,3600
56,3,5620
57,0,1560
57,1,4770
57,2,3600
57,3,5620
58,0,1560
58,1,4770
58,2,3600
58,3,5610
59,0,1570
59,1,4770
59,2,3600
59,3,5610
60,0,1570
60,1,4770
60,2,3600
60,3,5620
61,0,1560
61,1,4770
61,2,3600
61,3,5610
62,0,1560
62,1,4770
62,2,3610
62,3,5620
63,0,1560
63,1,4770
63,2,3600
63,3,5620
64,0,1560
64,1,4770
64,2,3610
64,3,5630
65,0,1580
65,1,4760
65,2,3610
65,3,5630
66,0,1580
66,1,4760
66,2,3610
66,3,5630
67,0,1580
67,1,4760
67,2,3610
67,3,5620
68,0,1580
68,1,4760
68,2,3600
68,3,5620
69,0,1580
69,1,4760
69,2,3600
69,3,5620
70,0,1570
70,1,4760
70,2,3600
70,3,5620
71,0,1570
