数据序列,设备号,测量值
0,0,5430
0,1,4240
0,2,3610
0,3,1820
1,0,5420
1,1,4240
1,2,3620
1,3,1820
2,0,5420
2,1,4240
2,2,3620
2,3,1830
3,0,5430
3,1,4240
3,2,3630
3,3,1820
4,0,5430
4,1,4240
4,2,3620
4,3,1820
5,0,5430
5,1,4230
5,2,3630
5,3,1830
6,0,5420
6,1,4230
6,2,3620
6,3,1840
7,0,5420
7,1,4240
7,2,3620
7,3,1830
8,0,5420
8,1,4240
8,2,3620
8,3,1840
9,0,5420
9,1,4230
9,2,3620
9,3,1840
10,0,5420
10,1,4230
10,2,3620
10,3,1840
11,0,5420
11,1,4230
11,2,3620
11,3,1850
12,0,5420
12,1,4230
12,2,3620
12,3,1850
13,0,5420
13,1,4230
13,2,3620
13,3,1850
14,0,5430
14,1,4230
14,2,3630
14,3,1850
15,0,5430
15,1,4230
15,2,3630
15,3,1850
16,0,5430
16,1,4230
16,2,3630
16,3,1850
17,0,5440
17,1,4230
17,2,3620
17,3,1840
18,0,5440
18,1,4230
18,2,3620
18,3,1840
19,0,5440
19,1,4230
19,2,3620
19,3,1830
20,0,5430
20,1,4230
20,2,3620
20,3,1840
21,0,5440
21,1,4240
21,2,3620
21,3,1840
22,0,5440
22,1,4230
22,2,3620
22,3,1850
23,0,5440
23,1,4240
23,2,3620
23,3,1840
24,0,5440
24,1,4250
24,2,3620
24,3,1830
25,0,5440
25,1,4240
25,2,3620
25,3,1840
26,0,5440
26,1,4240
26,2,3620
26,3,1840
27,0,5440
27,1,4250
27,2,3620
27,3,1830
28,0,5440
28,1,4240
28,2,3620
28,3,1840
29,0,5430
29,1,4240
29,2,3620
29,3,1850
30,0,5440
30,1,4230
30,2,3620
30,3,1840
31,0,5440
31,1,4230
31,2,3630
31,3,1840
32,0,5430
32,1,4230
32,2,3620
32,3,1840
33,0,5420
33,1,4230
33,2,3620
33,3,1840
34,0,5430
34,1,4230
34,2,3620
34,3,1840
35,0,5430
35,1,4230
35,2,3620
35,3,1830
36,0,5420
36,1,4230
36,2,3620
36,3,1830
37,0,5420
37,1,4220
37,2,3620
37,3,1820
38,0,5420
38,1,4220
38,2,3620
38,3,1830
39,0,5430
39,1,4230
39,2,3630
39,3,1840
40,0,5440
40,1,4230
40,2,3630
40,3,1850
41,0,5450
41,1,4230
41,2,3630
41,3,1850
42,0,5430
42,1,4230
42,2,3630
42,3,1850
43,0,5420
43,1,4240
43,2,3630
43,3,1850
44,0,5410
44,1,4250
44,2,3620
44,3,1850
45,0,5420
45,1,4240
45,2,3620
45,3,1840
46,0,5430
46,1,4230
46,2,3620
46,3,1840
47,0,5430
47,1,4230
47,2,3620
47,3,1830
48,0,5420
48,1,4230
48,2,3620
48,3,1820
49,0,5420
49,1,4230
49,2,3620
49,3,1820
50,0,5420
50,1,4220
50,2,3620
50,3,1820
51,0,5430
51,1,4220
51,2,3620
51,3,1830
52,0,5440
52,1,4230
52,2,3620
52,3,1840
53,0,5430
53,1,4230
53,2,3620
53,3,1830
54,0,5430
54,1,4230
54,2,3620
54,3,1830
55,0,5440
55,1,4230
55,2,3630
55,3,1830
56,0,5440
56,1,4230
56,2,3630
56,3,1840
57,0,5440
57,1,4230
57,2,3630
57,3,1840
58,0,5440
58,1,4230
58,2,3620
58,3,1830
59,0,5430
59,1,4230
59,2,3620
59,3,1820
60,0,5430
60,1,4230
60,2,3620
60,3,1820
61,0,5430
61,1,4240
61,2,3620
61,3,1820
62,0,5440
62,1,4230
62,2,3620
62,3,1820
63,0,5440
63,1,4230
63,2,3620
63,3,1830
64,0,5440
64,1,4230
64,2,3630
64,3,1840
65,0,5440
65,1,4240
65,2,3630
65,3,1840
66,0,5440
66,1,4240
66,2,3630
66,3,1840
67,0,5440
67,1,4250
67,2,3630
67,3,1840
68,0,5440
68,1,4250
68,2,3630
68,3,1830
69,0,5440
69,1,4240
69,2,3630
69,3,1830
70,0,5450
70,1,4240
70,2,3620
70,3,1820
71,0,5450
71,1,4240
71,2,3620
71,3,1820
72,0,5430
72,1,4220
72,2,3630
72,3,1820
73,0,5420
73,1,4230
73,2,3640
73,3,1820
74,0,5430
74,1,4230
74,2,3630
74,3,1830
75,0,5430
75,1,4230
75,2,3630
75,3,1830
76,0,5430
76,1,4220
76,2,3630
76,3,1820
77,0,5430
77,1,4220
77,2,3630
77,3,1830
78,0,5420
78,1,4220
78,2,3620
78,3,1840
79,0,5430
79,1,4210
79,2,3630
79,3,1840
80,0,5430
80,1,4220
80,2,3630
80,3,1840
81,0,5440
81,1,4220
81,2,3630
81,3,1830
82,0,5440
82,1,4220
82,2,3630
82,3,1820
83,0,5440
83,1,4220
83,2,3630
83,3,1820
84,0,5440
84,1,4220
84,2,3630
84,3,1820
85,0,5440
85,1,4220
85,2,3620
85,3,1830
86,0,5440
86,1,4220
86,2,3620
86,3,1830
87,0,5440
87,1,4230
87,2,3620
87,3,1830
88,0,5440
88,1,4230
88,2,3620
88,3,1830
89,0,5430
89,1,4230
89,2,3620
89,3,1840
90,0,5430
90,1,4230
90,2,3620
90,3,1840
91,0,5430
91,1,4240
91,2,3620
91,3,1840
92,0,5430
92,1,4250
92,2,3610
92,3,1840
93,0,5420
93,1,4240
93,2,3620
93,3,1840
94,0,5420
94,1,4240
94,2,3620
94,3,1830
95,0,5430
95,1,4240
95,2,3620
95,3,1830
96,0,5430
96,1,4240
96,2,3630
96,3,1820
97,0,5430
97,1,4230
97,2,3630
97,3,1830
98,0,5430
98,1,4230
98,2,3630
98,3,1820
99,0,5430
99,1,4230
99,2,3630
99,3,1840
100,0,5420
100,1,4230
100,2,3630
100,3,1830
101,0,5420
101,1,4230
101,2,3630
101,3,1830
102,0,5430
102,1,4230
102,2,3640
102,3,1820
103,0,5440
103,1,4230
103,2,3630
103,3,1830
104,0,5440
104,1,4230
104,2,3620
104,3,1820
105,0,5430
105,1,4230
105,2,3630
105,3,1830
106,0,5430
106,1,4230
106,2,3630
106,3,1820
107,0,5430
107,1,4230
107,2,3630
107,3,1820
108,0,5430
108,1,4240
108,2,3630
108,3,1830
109,0,5430
109,1,4240
109,2,3620
109,3,1830
110,0,5420
110,1,4240
110,2,3620
110,3,1820
111,0,5420
111,1,4240
111,2,3620
111,3,1830
112,0,5420
112,1,4240
112,2,3620
112,3,1830
113,0,5430
113,1,4240
113,2,3630
113,3,1820
114,0,5420
114,1,4250
114,2,3630
114,3,1820
115,0,5420
115,1,4240
115,2,3640
115,3,1820
116,0,5430
116,1,4230
116,2,3630
116,3,1830
117,0,5440
117,1,4240
117,2,3630
117,3,1820
118,0,5440
118,1,4240
118,2,3620
118,3,1830
119,0,5440
119,1,4230
119,2,3620
119,3,1830
120,0,5440
120,1,4230
120,2,3620
120,3,1830
121,0,5440
121,1,4220
121,2,3630
121,3,1820
122,0,5440
122,1,4230
122,2,3640
122,3,1830
123,0,5440
123,1,4230
123,2,3630
123,3,1820
124,0,5430
124,1,4230
124,2,3620
124,3,1820
125,0,5440
125,1,4230
125,2,3620
125,3,1820
126,0,5440
126,1,4230
126,2,3620
126,3,1830
127,0,5440
127,1,4240
127,2,3620
127,3,1850
128,0,5440
128,1,4230
128,2,3630
128,3,1850
