Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4079.1,4619.0,2389.5,3379.2
2.0,4084.6,4619.5,2394.7,3374.6
3.0,4086.4,4616.3,2396.5,3373.1
4.0,4087.3,4617.2,2396.6,3372.3
5.0,4089.9,4615.8,2397.3,3373.3
6.0,4089.9,4614.8,2396.1,3372.7
7.0,4088.4,4614.0,2396.6,3372.3
8.0,4088.6,4613.5,2397.1,3372.0
9.0,4090.0,4614.3,2397.5,3371.7
10.0,4091.1,4613.8,2396.6,3371.5
11.0,4092.1,4614.5,2395.9,3372.4
12.0,4093.8,4615.0,2395.3,3373.2
13.0,4095.3,4615.5,2394.8,3373.8
14.0,4095.8,4615.0,2393.5,3374.4
15.0,4097.0,4615.4,2392.4,3374.8
16.0,4097.2,4615.8,2392.2,3374.4
17.0,4096.6,4616.1,2392.0,3374.9
18.0,4095.3,4616.4,2391.8,3375.3
19.0,4094.2,4616.7,2391.7,3375.6
20.0,4093.1,4616.9,2391.6,3376.0
21.0,4092.2,4616.4,2391.5,3376.3
22.0,4092.7,4616.2,2392.1,3376.5
23.0,4092.5,4616.0,2391.9,3376.8
24.0,4092.4,4615.8,2392.5,3376.8
25.0,4093.6,4615.6,2393.0,3376.8
26.0,4093.6,4615.4,2393.5,3376.8
27.0,4093.6,4615.7,2393.9,3376.8
28.0,4093.7,4615.3,2394.4,3376.8
29.0,4093.7,4615.0,2394.7,3376.9
30.0,4093.7,4614.6,2394.9,3377.1
31.0,4093.7,4614.3,2395.2,3376.6
32.0,4093.7,4614.0,2395.5,3376.2
33.0,4094.8,4614.4,2395.8,3375.7
34.0,4095.2,4614.3,2395.5,3375.4
35.0,4094.8,4614.7,2395.1,3375.7
36.0,4093.8,4614.4,2394.8,3376.0
37.0,4093.6,4614.1,2393.8,3376.2
38.0,4094.0,4613.8,2393.5,3376.5
39.0,4094.4,4613.6,2394.0,3376.7
40.0,4094.8,4613.4,2394.4,3376.9
41.0,4095.1,4613.1,2394.5,3377.1
42.0,4094.8,4613.6,2394.9,3377.3
43.0,4095.8,4614.0,2394.6,3377.5
44.0,4096.7,4614.4,2393.6,3377.6
45.0,4096.9,4614.1,2393.4,3377.1
46.0,4096.5,4613.8,2393.2,3377.3
47.0,4096.0,4613.6,2393.0,3376.9
48.0,4095.0,4613.4,2392.8,3376.4
49.0,4094.9,4613.1,2392.6,3376.0
50.0,4094.6,4612.9,2392.4,3375.6
51.0,4095.0,4612.7,2391.6,3375.9
52.0,4094.6,4612.6,2391.5,3376.2
53.0,4094.3,4612.4,2391.4,3376.4
54.0,4094.7,4612.2,2391.3,3376.0
55.0,4094.4,4612.1,2391.2,3375.6
56.0,4095.4,4612.6,2391.2,3375.9
57.0,4096.4,4613.1,2391.1,3376.2
58.0,4097.2,4613.5,2391.0,3376.4
59.0,4098.1,4614.0,2391.6,3376.6
60.0,4098.8,4614.3,2391.5,3376.2
61.0,4098.5,4614.7,2390.8,3376.5
62.0,4098.2,4615.0,2390.7,3376.0
63.0,4098.0,4614.7,2390.7,3375.6
64.0,4098.1,4614.4,2390.0,3375.3
65.0,4097.8,4614.1,2389.3,3374.9
66.0,4098.6,4614.5,2389.4,3374.6
67.0,4099.3,4614.9,2389.4,3374.3
68.0,4099.4,4615.2,2389.4,3374.0
69.0,4100.1,4614.9,2390.1,3374.4
70.0,4100.1,4614.5,2390.6,3374.8
71.0,4099.4,4614.3,2391.2,3375.1
72.0,4098.2,4614.0,2391.1,3375.4
73.0,4097.0,4613.7,2391.0,3375.5
74.0,4095.9,4613.5,2391.0,3375.6
75.0,4095.8,4613.9,2391.5,3375.7
76.0,4095.7,4613.7,2392.1,3375.8
77.0,4095.6,4613.4,2392.6,3375.9
78.0,4094.5,4613.2,2392.9,3376.0
79.0,4093.6,4613.0,2393.2,3376.0
80.0,4093.4,4612.8,2393.4,3376.1
81.0,4093.2,4612.6,2393.8,3376.3
82.0,4092.3,4612.4,2394.2,3376.6
83.0,4092.2,4612.3,2394.6,3376.8
84.0,4091.4,4612.8,2394.3,3376.8
85.0,4090.6,4613.3,2394.0,3376.4
86.0,4091.2,4613.7,2393.8,3376.0
87.0,4091.8,4614.1,2393.5,3376.2
88.0,4092.3,4613.8,2393.3,3376.5
89.0,4092.2,4613.6,2393.1,3376.7
90.0,4091.4,4614.0,2392.9,3376.3
91.0,4090.7,4613.7,2392.1,3375.9
92.0,4090.0,4613.5,2391.3,3376.1
93.0,4090.2,4613.3,2391.2,3376.4
94.0,4090.2,4613.1,2391.1,3376.6
95.0,4090.9,4613.5,2391.0,3376.8
96.0,4092.1,4613.9,2391.0,3376.4
97.0,4093.2,4614.3,2390.3,3376.0
98.0,4093.7,4614.2,2390.3,3376.2
99.0,4093.4,4614.6,2390.2,3376.5
100.0,4093.2,4614.5,2390.2,3376.7
101.0,4093.7,4614.4,2390.2,3376.3
102.0,4094.1,4614.8,2390.2,3376.5
103.0,4095.1,4614.7,2390.2,3376.5
104.0,4096.1,4615.0,2390.8,3376.1
105.0,4095.9,4615.3,2391.4,3375.7
106.0,4095.8,4615.6,2391.3,3375.4
107.0,4095.7,4615.9,2391.9,3375.0
108.0,4095.6,4615.5,2392.4,3374.7
109.0,4095.9,4615.2,2392.9,3374.4
110.0,4095.5,4615.5,2393.2,3374.1
111.0,4095.1,4615.1,2393.4,3373.8
112.0,4094.8,4614.8,2393.6,3373.6
113.0,4095.1,4614.5,2394.0,3374.0
114.0,4095.4,4614.2,2394.2,3374.2
115.0,4095.1,4614.6,2394.4,3373.9
116.0,4094.1,4614.9,2394.6,3373.7
117.0,4094.1,4615.2,2394.7,3374.1
118.0,4093.8,4615.6,2394.9,3374.5
119.0,4093.0,4615.2,2395.0,3374.8
120.0,4092.8,4614.9,2395.1,3375.2
121.0,4093.2,4614.5,2395.3,3375.5
122.0,4093.7,4614.3,2395.4,3375.8
123.0,4093.4,4614.0,2395.5,3375.4
124.0,4092.6,4613.7,2395.6,3375.0
125.0,4091.8,4613.5,2395.7,3374.7
126.0,4091.0,4613.3,2396.0,3374.4
127.0,4090.3,4613.2,2396.2,3374.1
128.0,4090.9,4613.2,2396.5,3373.9
129.0,4091.5,4613.2,2396.7,3373.6
130.0,4091.4,4613.2,2396.9,3374.0
131.0,4091.3,4613.0,2397.1,3374.4
132.0,4091.2,4612.8,2397.1,3374.8
133.0,4090.5,4612.6,2397.1,3375.1
134.0,4089.8,4613.1,2397.1,3375.4
135.0,4089.8,4612.9,2397.1,3375.7
136.0,4089.8,4612.7,2397.1,3376.0
137.0,4090.5,4612.5,2397.1,3376.3
138.0,4091.1,4612.4,2397.1,3376.5
139.0,4091.0,4612.2,2397.1,3376.7
140.0,4091.6,4612.7,2397.1,3376.9
141.0,4092.2,4612.5,2397.2,3377.1
142.0,4092.7,4612.4,2397.4,3377.1
143.0,4093.8,4612.2,2396.9,3377.1
144.0,4094.8,4612.1,2395.9,3377.3
145.0,4095.2,4611.9,2395.5,3377.5
146.0,4096.1,4611.8,2395.8,3377.6
147.0,4096.0,4612.4,2396.0,3377.8
148.0,4096.9,4612.2,2396.3,3377.3
149.0,4097.7,4612.1,2395.9,3376.8
150.0,4097.9,4612.6,2395.5,3377.0
151.0,4098.0,4612.4,2395.2,3377.2
152.0,4097.5,4612.2,2394.8,3377.4
153.0,4096.4,4612.1,2394.5,3377.6
154.0,4096.2,4612.0,2394.2,3377.7
155.0,4096.1,4611.8,2393.9,3377.9
156.0,4095.0,4611.7,2393.7,3378.0
157.0,4094.7,4612.3,2393.5,3378.1
158.0,4095.1,4612.8,2393.2,3378.3
159.0,4094.7,4612.8,2393.0,3378.4
