Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5148.8,5118.8,2529.4,2459.4
2.0,5149.4,5114.4,2529.7,2454.7
3.0,5149.6,5116.3,2533.2,2456.5
4.0,5149.7,5114.7,2537.4,2454.1
5.0,5147.7,5113.7,2542.1,2452.6
6.0,5146.4,5113.1,2543.4,2452.2
7.0,5145.4,5115.6,2544.4,2451.8
8.0,5144.7,5116.2,2545.2,2451.6
9.0,5144.1,5117.9,2544.6,2451.4
10.0,5144.8,5119.3,2544.0,2450.1
11.0,5145.3,5119.3,2543.6,2450.1
12.0,5145.8,5119.4,2543.3,2449.1
13.0,5146.2,5119.5,2542.0,2449.2
14.0,5146.5,5120.4,2541.0,2450.2
15.0,5146.8,5120.3,2541.9,2451.0
16.0,5147.1,5120.2,2541.7,2451.7
17.0,5147.3,5120.1,2541.6,2452.4
18.0,5147.5,5120.0,2541.5,2453.0
19.0,5147.7,5119.9,2541.4,2453.5
20.0,5147.9,5120.7,2542.0,2453.3
21.0,5148.0,5119.9,2541.9,2453.0
22.0,5147.5,5119.9,2541.7,2452.1
23.0,5146.9,5119.9,2542.3,2451.9
24.0,5146.4,5119.9,2543.6,2451.1
25.0,5146.0,5119.9,2544.0,2450.8
26.0,5145.6,5120.6,2543.7,2450.1
27.0,5145.2,5121.3,2544.2,2450.1
28.0,5144.8,5121.2,2544.6,2450.1
29.0,5144.5,5121.1,2544.2,2450.1
30.0,5144.2,5121.0,2543.3,2450.7
31.0,5143.9,5120.9,2543.7,2451.3
32.0,5143.7,5120.9,2543.5,2451.9
33.0,5143.4,5120.8,2543.9,2452.5
34.0,5143.2,5120.1,2544.3,2452.9
35.0,5143.0,5120.1,2544.0,2453.4
36.0,5142.8,5120.1,2544.4,2453.2
37.0,5142.6,5119.4,2544.8,2452.3
38.0,5142.4,5119.4,2545.1,2451.5
39.0,5142.3,5119.4,2544.8,2450.8
40.0,5142.1,5119.4,2543.8,2450.1
41.0,5142.0,5119.3,2543.6,2450.1
42.0,5142.5,5118.7,2544.7,2449.4
43.0,5143.0,5118.8,2545.6,2448.8
44.0,5143.5,5119.5,2545.9,2448.2
