数据序列,设备号,测量值
0,0,5140
0,1,5210
0,2,2650
0,3,2480
1,0,5140
1,1,5210
1,2,2640
1,3,2480
2,0,5140
2,1,5230
2,2,2640
2,3,2480
3,0,5140
3,1,5230
3,2,2640
3,3,2470
4,0,5140
4,1,5210
4,2,2640
4,3,2470
5,0,5140
5,1,5230
5,2,2640
5,3,2480
6,0,5140
6,1,5230
6,2,2640
6,3,2480
7,0,5140
7,1,5230
7,2,2640
7,3,2480
8,0,5140
8,1,5230
8,2,2640
8,3,2480
9,0,5140
9,1,5230
9,2,2640
9,3,2480
10,0,5130
10,1,5230
10,2,2640
10,3,2480
11,0,5120
11,1,5230
11,2,2640
11,3,2470
12,0,5130
12,1,5230
12,2,2640
12,3,2470
13,0,5130
13,1,5230
13,2,2630
13,3,2470
14,0,5130
14,1,5230
14,2,2630
14,3,2470
15,0,5130
15,1,5240
15,2,2630
15,3,2470
16,0,5120
16,1,5240
16,2,2630
16,3,2470
17,0,5120
17,1,5240
17,2,2640
17,3,2480
18,0,5130
18,1,5240
18,2,2640
18,3,2470
19,0,5120
19,1,5240
19,2,2640
19,3,2470
20,0,5130
20,1,5240
20,2,2640
20,3,2450
21,0,5130
21,1,5230
21,2,2640
21,3,2460
22,0,5130
22,1,5200
22,2,2640
22,3,2450
23,0,5130
23,1,5200
23,2,2640
23,3,2450
24,0,5130
24,1,5210
24,2,2640
24,3,2450
25,0,5130
25,1,5230
25,2,2650
25,3,2460
26,0,5130
26,1,5230
26,2,2650
26,3,2460
27,0,5120
27,1,5200
27,2,2650
27,3,2460
28,0,5130
28,1,5200
28,2,2650
28,3,2460
29,0,5130
29,1,5210
29,2,2640
29,3,2470
30,0,5120
30,1,5230
30,2,2640
30,3,2470
31,0,5120
31,1,5230
31,2,2630
31,3,2470
32,0,5130
32,1,5230
32,2,2630
32,3,2480
33,0,5140
33,1,5230
33,2,2650
33,3,2480
34,0,5140
34,1,5240
34,2,2650
34,3,2460
35,0,5140
35,1,5240
35,2,2650
35,3,2470
36,0,5150
36,1,5240
36,2,2660
36,3,2460
37,0,5150
37,1,5240
37,2,2660
37,3,2460
38,0,5150
38,1,5230
38,2,2650
38,3,2450
39,0,5150
39,1,5230
39,2,2650
39,3,2460
40,0,5150
40,1,5230
40,2,2640
40,3,2470
41,0,5140
41,1,5230
41,2,2640
41,3,2480
42,0,5140
42,1,5230
42,2,2640
42,3,2480
43,0,5150
43,1,5210
43,2,2650
43,3,2480
44,0,5140
44,1,5210
44,2,2650
44,3,2480
45,0,5140
45,1,5210
45,2,2650
45,3,2460
46,0,5140
46,1,5210
46,2,2650
46,3,2460
47,0,5140
47,1,5210
47,2,2650
47,3,2470
48,0,5140
48,1,5210
48,2,2640
48,3,2470
49,0,5140
49,1,5210
49,2,2640
49,3,2480
50,0,5140
50,1,5210
50,2,2630
50,3,2470
51,0,5140
51,1,5210
51,2,2630
51,3,2470
52,0,5130
52,1,5230
52,2,2630
52,3,2490
53,0,5130
53,1,5250
53,2,2630
53,3,2490
54,0,5130
54,1,5260
54,2,2630
54,3,2490
55,0,5130
55,1,5250
55,2,2630
55,3,2490
56,0,5130
56,1,5250
56,2,2630
56,3,2490
57,0,5130
57,1,5240
57,2,2620
57,3,2480
58,0,5130
58,1,5240
58,2,2620
58,3,2480
59,0,5130
59,1,5230
59,2,2620
59,3,2480
60,0,5130
60,1,5230
60,2,2620
60,3,2470
61,0,5140
61,1,5230
61,2,2630
61,3,2470
62,0,5140
62,1,5230
62,2,2630
62,3,2480
63,0,5140
63,1,5240
63,2,2630
63,3,2470
64,0,5140
64,1,5240
64,2,2630
64,3,2470
65,0,5140
65,1,5250
65,2,2640
65,3,2480
66,0,5150
66,1,5260
66,2,2640
66,3,2480
67,0,5150
67,1,5260
67,2,2640
67,3,2480
68,0,5150
68,1,5260
68,2,2640
68,3,2480
69,0,5150
69,1,5250
69,2,2640
69,3,2470
70,0,5140
