数据序列,设备号,测量值
0,0,4710
0,1,4810
0,2,2810
0,3,2650
1,0,4710
1,1,4800
1,2,2810
1,3,2630
2,0,4700
2,1,4810
2,2,2810
2,3,2630
3,0,4710
3,1,4810
3,2,2810
3,3,2630
4,0,4710
4,1,4820
4,2,2810
4,3,2630
5,0,4710
5,1,4820
5,2,2810
5,3,2630
6,0,4720
6,1,4820
6,2,2810
6,3,2630
7,0,4710
7,1,4810
7,2,2800
7,3,2630
8,0,4720
8,1,4790
8,2,2800
8,3,2630
9,0,4700
9,1,4800
9,2,2810
9,3,2620
10,0,4700
10,1,4800
10,2,2800
10,3,2620
11,0,4700
11,1,4800
11,2,2800
11,3,2630
12,0,4700
12,1,4790
12,2,2800
12,3,2630
13,0,4700
13,1,4790
13,2,2800
13,3,2640
14,0,4700
14,1,4800
14,2,2800
14,3,2630
15,0,4690
15,1,4800
15,2,2800
15,3,2630
16,0,4690
16,1,4800
16,2,2810
16,3,2630
17,0,4690
17,1,4800
17,2,2810
17,3,2630
18,0,4690
18,1,4790
18,2,2810
18,3,2650
19,0,4690
19,1,4790
19,2,2810
19,3,2640
20,0,4690
20,1,4780
20,2,2810
20,3,2640
21,0,4690
21,1,4780
21,2,2800
21,3,2630
22,0,4700
22,1,4790
22,2,2810
22,3,2630
23,0,4710
23,1,4800
23,2,2810
23,3,2630
24,0,4720
24,1,4790
24,2,2820
24,3,2630
25,0,4720
25,1,4800
25,2,2820
25,3,2610
26,0,4710
26,1,4800
26,2,2820
26,3,2610
27,0,4710
27,1,4800
27,2,2820
27,3,2610
28,0,4720
28,1,4800
28,2,2820
28,3,2600
29,0,4710
29,1,4800
29,2,2820
29,3,2610
30,0,4700
30,1,4800
30,2,2820
30,3,2610
31,0,4700
31,1,4800
31,2,2820
31,3,2620
32,0,4710
32,1,4790
32,2,2830
32,3,2630
33,0,4710
33,1,4790
33,2,2830
33,3,2640
34,0,4710
34,1,4790
34,2,2830
34,3,2660
35,0,4720
35,1,4790
35,2,2830
35,3,2670
36,0,4710
36,1,4780
36,2,2830
36,3,2660
37,0,4720
37,1,4780
37,2,2830
37,3,2650
38,0,4720
38,1,4790
38,2,2830
38,3,2640
39,0,4710
39,1,4800
39,2,2830
39,3,2640
40,0,4700
40,1,4800
40,2,2830
40,3,2630
41,0,4700
41,1,4800
41,2,2830
41,3,2630
42,0,4710
42,1,4790
42,2,2830
42,3,2630
43,0,4710
43,1,4790
43,2,2830
43,3,2640
44,0,4710
44,1,4780
44,2,2820
44,3,2650
45,0,4710
45,1,4780
45,2,2820
45,3,2640
46,0,4710
46,1,4800
46,2,2820
46,3,2630
47,0,4710
47,1,4790
47,2,2810
47,3,2610
48,0,4720
48,1,4790
48,2,2810
48,3,2610
49,0,4720
49,1,4790
49,2,2820
49,3,2610
50,0,4710
50,1,4790
50,2,2820
50,3,2610
51,0,4710
51,1,4800
51,2,2820
51,3,2610
52,0,4700
52,1,4790
52,2,2820
52,3,2620
53,0,4700
53,1,4810
53,2,2820
53,3,2620
54,0,4700
54,1,4810
54,2,2820
54,3,2620
55,0,4700
55,1,4810
55,2,2810
55,3,2620
56,0,4700
56,1,4800
56,2,2810
56,3,2610
57,0,4710
57,1,4790
57,2,2810
57,3,2610
58,0,4710
58,1,4800
58,2,2810
58,3,2620
59,0,4710
59,1,4810
59,2,2810
59,3,2630
60,0,4700
60,1,4800
60,2,2810
60,3,2630
61,0,4700
61,1,4810
61,2,2810
61,3,2640
62,0,4720
62,1,4800
62,2,2810
62,3,2650
63,0,4710
63,1,4800
63,2,2810
63,3,2630
64,0,4710
64,1,4810
64,2,2810
64,3,2630
65,0,4710
65,1,4800
65,2,2810
65,3,2630
66,0,4710
66,1,4800
66,2,2810
66,3,2630
67,0,4720
67,1,4790
67,2,2810
67,3,2630
68,0,4730
68,1,4800
68,2,2810
68,3,2630
69,0,4710
69,1,4810
69,2,2810
69,3,2630
70,0,4720
70,1,4810
70,2,2810
70,3,2630
71,0,4720
71,1,4820
71,2,2810
71,3,2610
72,0,4720
72,1,4800
72,2,2810
72,3,2610
73,0,4710
