Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3909.1,1359.7,6048.6,4629.0
2.0,3914.6,1359.8,6049.3,4629.5
3.0,3916.4,1356.5,6049.5,4629.7
4.0,3914.8,1354.9,6052.2,4629.7
5.0,3913.8,1353.9,6053.8,4629.8
6.0,3913.1,1353.2,6054.9,4631.6
7.0,3914.2,1354.2,6055.7,4632.8
8.0,3913.6,1355.0,6056.2,4633.8
9.0,3913.2,1354.3,6056.7,4633.3
10.0,3913.9,1353.7,6057.1,4633.0
11.0,3914.6,1354.3,6056.3,4632.7
12.0,3915.1,1354.9,6056.7,4632.4
13.0,3914.6,1355.4,6057.0,4632.2
14.0,3914.2,1355.8,6057.3,4631.1
15.0,3914.7,1354.4,6057.5,4630.1
16.0,3914.3,1354.9,6057.7,4629.3
17.0,3913.2,1355.3,6057.9,4630.2
18.0,3912.2,1354.8,6058.1,4630.9
19.0,3911.2,1354.4,6057.4,4631.6
20.0,3911.1,1354.0,6056.9,4632.2
21.0,3911.8,1354.4,6057.1,4632.8
22.0,3912.4,1354.8,6057.3,4632.6
23.0,3912.2,1355.2,6057.5,4632.4
24.0,3912.1,1354.8,6057.7,4633.0
25.0,3911.9,1354.5,6057.8,4633.4
26.0,3911.8,1354.2,6058.0,4633.9
27.0,3912.3,1354.6,6057.4,4633.5
28.0,3912.2,1354.3,6056.9,4633.1
29.0,3912.0,1353.3,6057.2,4632.8
30.0,3911.9,1352.4,6056.7,4632.5
31.0,3911.8,1352.2,6056.2,4632.2
32.0,3911.7,1352.0,6055.8,4631.9
33.0,3910.9,1351.8,6056.1,4631.6
34.0,3910.8,1351.7,6056.3,4632.2
35.0,3911.4,1351.6,6056.6,4632.7
36.0,3912.0,1350.8,6056.8,4633.2
37.0,3911.9,1350.1,6057.0,4633.6
38.0,3912.4,1349.4,6057.2,4634.0
39.0,3912.9,1350.1,6057.4,4634.4
40.0,3912.0,1350.8,6057.6,4634.8
41.0,3911.9,1351.4,6057.7,4634.5
42.0,3911.8,1351.9,6057.9,4633.5
43.0,3911.7,1352.4,6057.6,4633.2
44.0,3911.6,1352.9,6057.8,4633.0
45.0,3911.5,1353.4,6057.9,4632.8
46.0,3910.7,1353.2,6058.1,4633.2
47.0,3910.0,1353.0,6058.2,4633.0
48.0,3909.4,1352.8,6058.3,4632.8
49.0,3910.1,1352.5,6058.4,4632.7
50.0,3910.1,1353.0,6058.5,4632.5
51.0,3910.1,1352.8,6058.6,4632.3
52.0,3910.7,1352.0,6058.1,4632.8
53.0,3911.3,1351.9,6057.5,4633.3
54.0,3911.9,1352.4,6057.0,4633.7
55.0,3911.7,1352.2,6056.6,4633.5
56.0,3911.6,1352.1,6056.8,4633.9
57.0,3911.5,1352.0,6057.0,4633.6
58.0,3911.4,1351.8,6056.6,4633.4
59.0,3911.3,1351.7,6056.4,4633.8
60.0,3911.9,1351.6,6056.0,4634.2
61.0,3911.8,1352.1,6056.2,4634.6
62.0,3911.7,1351.9,6055.8,4635.0
63.0,3911.6,1352.5,6055.5,4635.3
64.0,3911.5,1352.9,6055.1,4635.6
65.0,3910.7,1352.7,6054.8,4635.1
66.0,3910.7,1352.5,6054.5,4635.4
67.0,3910.6,1352.2,6054.2,4635.7
68.0,3910.6,1352.0,6053.9,4636.0
69.0,3910.5,1351.8,6053.7,4635.6
70.0,3909.9,1352.4,6054.1,4635.2
71.0,3909.9,1352.8,6054.5,4635.5
72.0,3910.5,1352.7,6054.8,4635.2
73.0,3911.1,1353.1,6054.5,4635.5
74.0,3911.7,1353.6,6054.9,4635.1
75.0,3912.2,1354.0,6055.2,4634.8
76.0,3912.7,1354.4,6055.5,4634.5
77.0,3913.2,1354.1,6055.8,4634.2
78.0,3913.0,1353.2,6056.1,4633.9
79.0,3913.5,1353.0,6056.3,4633.7
80.0,3913.9,1352.8,6056.6,4633.4
81.0,3914.3,1352.6,6056.8,4633.2
82.0,3914.6,1352.4,6057.0,4633.0
83.0,3915.0,1352.3,6056.5,4633.5
84.0,3914.7,1352.8,6056.1,4633.9
85.0,3914.4,1353.2,6055.7,4633.6
86.0,3914.1,1353.0,6055.3,4633.4
87.0,3914.5,1353.5,6055.0,4633.2
88.0,3914.8,1353.9,6054.7,4633.0
89.0,3915.2,1354.3,6055.0,4632.8
90.0,3914.8,1354.7,6055.3,4632.6
91.0,3914.5,1355.0,6055.6,4632.4
92.0,3914.2,1355.3,6055.9,4632.3
93.0,3913.9,1355.6,6056.2,4632.1
94.0,3913.7,1355.3,6056.4,4631.4
95.0,3913.5,1354.9,6056.3,4631.1
96.0,3913.9,1354.0,6056.5,4630.9
97.0,3913.0,1353.6,6056.7,4630.2
98.0,3912.1,1353.3,6057.0,4629.6
99.0,3912.0,1353.1,6056.5,4629.0
100.0,3911.2,1352.2,6056.7,4628.4
101.0,3910.5,1351.4,6056.9,4628.5
102.0,3910.5,1351.3,6057.1,4628.6
103.0,3909.8,1351.1,6056.7,4628.7
104.0,3909.2,1351.0,6056.5,4629.4
105.0,3909.2,1350.3,6056.1,4630.1
106.0,3909.3,1349.6,6055.7,4630.1
107.0,3909.3,1349.6,6056.0,4630.1
108.0,3910.0,1349.0,6056.2,4630.1
109.0,3910.0,1349.0,6056.5,4630.1
110.0,3909.4,1349.0,6056.3,4630.1
111.0,3909.4,1349.1,6056.2,4630.1
112.0,3909.4,1349.8,6056.4,4630.1
113.0,3909.5,1350.5,6056.6,4630.0
114.0,3910.2,1351.1,6056.9,4629.4
115.0,3910.1,1351.6,6057.1,4628.8
116.0,3910.1,1352.2,6057.3,4628.9
117.0,3910.1,1351.4,6056.8,4628.9
118.0,3909.5,1351.2,6056.3,4629.0
119.0,3909.5,1350.5,6055.9,4628.4
120.0,3909.5,1350.5,6055.6,4628.4
121.0,3908.9,1349.8,6055.5,4628.4
122.0,3909.0,1349.2,6055.4,4628.4
123.0,3909.1,1348.6,6055.3,4628.3
124.0,3909.1,1348.6,6055.2,4628.3
125.0,3908.5,1348.1,6055.1,4628.3
126.0,3908.6,1348.1,6055.0,4628.3
127.0,3908.1,1348.2,6054.7,4628.3
128.0,3908.8,1348.2,6054.4,4628.2
129.0,3909.6,1348.3,6054.1,4628.2
130.0,3909.6,1348.4,6053.9,4628.2
131.0,3909.6,1347.8,6053.6,4628.2
132.0,3910.3,1347.9,6053.6,4628.2
133.0,3910.9,1348.0,6053.7,4628.2
134.0,3910.9,1348.1,6053.7,4628.2
135.0,3910.8,1348.1,6053.7,4628.1
136.0,3910.1,1347.6,6053.7,4628.1
137.0,3910.1,1347.1,6053.5,4628.1
138.0,3910.7,1346.6,6053.3,4627.6
139.0,3911.3,1346.2,6053.0,4627.1
140.0,3910.6,1345.8,6053.5,4626.7
141.0,3910.6,1345.4,6053.9,4626.2
142.0,3910.5,1345.1,6053.7,4625.8
143.0,3910.5,1344.8,6053.7,4626.1
144.0,3910.5,1344.5,6053.7,4626.3
145.0,3911.1,1344.2,6053.7,4625.9
146.0,3911.0,1343.9,6053.7,4626.2
147.0,3910.3,1343.6,6053.8,4626.4
148.0,3910.3,1343.4,6053.8,4626.0
149.0,3910.9,1343.8,6054.2,4625.6
150.0,3910.8,1344.1,6053.9,4625.3
151.0,3910.8,1343.8,6053.7,4624.9
152.0,3910.7,1343.6,6053.4,4625.1
153.0,3910.7,1343.4,6053.2,4625.3
154.0,3910.6,1343.1,6053.0,4625.5
