Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,2339.5,3129.3,4499.0,5108.9
2.0,2339.7,3129.6,4504.5,5109.4
3.0,2336.5,3133.1,4506.4,5113.0
4.0,2334.8,3135.4,4507.3,5114.8
5.0,2333.8,3136.7,4505.8,5115.8
6.0,2333.2,3137.6,4504.8,5116.6
7.0,2334.2,3136.5,4505.6,5115.6
8.0,2335.0,3137.2,4506.2,5116.2
9.0,2335.6,3137.8,4506.6,5115.8
10.0,2336.1,3138.3,4507.0,5115.5
11.0,2336.5,3138.7,4508.4,5115.9
12.0,2336.8,3139.0,4509.5,5116.3
13.0,2337.1,3139.3,4510.5,5116.7
14.0,2337.4,3139.5,4511.3,5116.1
15.0,2335.9,3139.7,4511.2,5115.6
16.0,2335.4,3139.9,4511.1,5115.4
17.0,2335.0,3139.1,4511.0,5115.2
18.0,2334.6,3138.4,4510.9,5114.8
19.0,2334.2,3138.5,4510.1,5115.2
20.0,2333.9,3138.6,4510.1,5114.8
21.0,2333.6,3138.7,4509.4,5114.4
22.0,2334.1,3138.8,4508.7,5114.3
23.0,2334.5,3138.9,4508.1,5114.2
24.0,2334.9,3139.0,4508.2,5114.1
25.0,2335.3,3139.1,4508.3,5113.9
26.0,2335.6,3139.1,4507.8,5113.6
27.0,2335.2,3139.2,4507.2,5113.3
28.0,2335.5,3139.2,4506.7,5113.1
29.0,2335.2,3139.3,4506.3,5112.9
30.0,2334.8,3140.0,4505.9,5113.4
31.0,2335.2,3140.0,4505.5,5113.8
32.0,2334.7,3140.0,4505.1,5114.2
33.0,2334.2,3140.0,4505.4,5114.0
34.0,2333.8,3140.0,4505.7,5113.9
35.0,2333.4,3140.7,4506.7,5113.6
36.0,2333.2,3140.6,4507.5,5114.1
37.0,2333.7,3140.6,4508.4,5114.0
38.0,2333.4,3139.9,4509.1,5113.9
39.0,2333.2,3139.2,4509.2,5113.9
40.0,2333.0,3139.3,4509.2,5114.3
41.0,2332.8,3139.3,4509.3,5114.6
42.0,2332.0,3139.4,4509.3,5115.0
43.0,2331.2,3140.1,4509.4,5115.3
44.0,2331.0,3140.7,4508.8,5115.6
45.0,2330.8,3140.7,4508.2,5115.9
46.0,2330.1,3140.6,4507.7,5116.2
47.0,2330.0,3140.6,4507.2,5116.4
48.0,2329.8,3140.5,4506.7,5116.0
49.0,2329.2,3140.5,4506.3,5115.6
50.0,2328.6,3140.5,4505.9,5115.2
51.0,2328.7,3140.4,4506.1,5115.6
52.0,2329.4,3140.4,4505.7,5115.2
53.0,2330.1,3140.4,4506.0,5114.9
54.0,2330.1,3140.4,4506.3,5114.5
55.0,2330.1,3140.3,4506.5,5114.3
56.0,2330.1,3140.3,4506.7,5114.0
57.0,2330.7,3140.3,4507.6,5113.7
58.0,2331.3,3140.3,4508.4,5113.5
59.0,2331.9,3140.3,4509.1,5113.9
60.0,2332.4,3140.2,4509.8,5114.3
61.0,2332.9,3140.2,4510.5,5114.7
62.0,2333.4,3140.2,4511.1,5114.4
63.0,2333.8,3140.8,4511.7,5114.1
64.0,2334.2,3141.4,4511.6,5114.5
65.0,2334.6,3142.0,4511.5,5114.2
66.0,2334.9,3142.5,4510.7,5113.9
67.0,2334.5,3142.5,4510.0,5114.3
68.0,2334.0,3143.0,4509.4,5114.0
69.0,2333.8,3142.9,4509.4,5114.4
70.0,2334.2,3143.4,4509.5,5114.8
71.0,2334.6,3143.8,4509.5,5114.5
72.0,2334.9,3144.2,4509.5,5114.8
73.0,2334.0,3143.9,4510.2,5115.2
74.0,2333.7,3143.7,4510.8,5114.8
75.0,2333.5,3144.1,4511.4,5114.5
76.0,2333.2,3143.8,4512.0,5114.2
77.0,2333.0,3142.9,4511.9,5113.9
78.0,2332.8,3142.7,4511.1,5113.9
79.0,2332.6,3142.6,4510.4,5113.8
80.0,2331.8,3142.4,4510.4,5113.8
81.0,2331.7,3142.2,4510.3,5113.5
